"player","score of CondiserEnemyPosition","score of ConsiderSelfOnly","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4","branching factor at depth 5","branching factor at depth 6"
"CondiserEnemyPosition","0","0","15008","44757","42951","0","3","0","0","0","0","52","32","24"
"ConsiderSelfOnly","0","0","15005","382983","357628","-188","5","0","0","0","0","52","3","18","5","18"
"CondiserEnemyPosition","0","0","15008","77846","75341","0","3","0","0","0","0","59","40","30"
"ConsiderSelfOnly","0","0","15012","329039","308120","-176","5","0","0","0","0","54","2","31","3","22"
"CondiserEnemyPosition","0","0","15016","74452","71934","0","3","0","0","0","0","59","40","29"
"ConsiderSelfOnly","0","0","15010","106275","91933","-154","4","0","0","0","0","60","11","18","6"
"CondiserEnemyPosition","0","0","15013","86100","83394","28","3","0","0","0","0","65","39","31"
"ConsiderSelfOnly","0","0","15006","108938","97734","-160","4","0","0","0","0","63","10","13","9"
"CondiserEnemyPosition","0","0","15004","97000","94166","38","3","0","0","0","0","65","41","33"
"ConsiderSelfOnly","0","0","15010","236593","208717","-170","4","0","0","0","0","61","24","16","7"
"CondiserEnemyPosition","0","0","15014","68094","65848","50","3","0","0","0","0","68","31","30"
"ConsiderSelfOnly","0","0","15005","92274","80933","-162","4","0","0","0","0","60","7","21","7"
"CondiserEnemyPosition","0","0","15010","217911","188370","38","4","0","0","0","0","72","9","41","5"
"ConsiderSelfOnly","0","0","15006","80213","70218","-170","4","0","0","0","0","53","7","21","6"
"CondiserEnemyPosition","0","0","15004","66353","64432","52","3","0","0","0","0","73","24","35"
"ConsiderSelfOnly","0","0","15016","328405","298405","-154","4","0","0","0","0","55","49","9","11"
"CondiserEnemyPosition","0","0","15010","34758","33996","78","3","0","0","0","0","78","7","51"
"ConsiderSelfOnly","0","0","15002","128378","115118","-236","4","0","0","0","0","53","13","15","8"
"CondiserEnemyPosition","0","0","15008","58484","57007","62","3","0","0","0","0","79","16","41"
"ConsiderSelfOnly","0","0","15015","99714","87881","-224","4","0","0","0","0","50","15","13","7"
"CondiserEnemyPosition","0","0","15014","71163","68148","132","3","0","0","0","0","80","35","23"
