"player","score of ConsiderSelfOnly","score of CondiserEnemyPosition","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4","branching factor at depth 5","branching factor at depth 6","branching factor at depth 7"
"ConsiderSelfOnly","0","0","15016","396866","375649","-188","5","0","0","0","0","52","2","25","2","29"
"CondiserEnemyPosition","0","0","15013","153004","139536","-12","4","0","0","0","0","52","9","22","7"
"ConsiderSelfOnly","0","0","15015","31737","26227","-176","4","0","0","0","0","59","2","33","3"
"CondiserEnemyPosition","0","0","15010","290744","259307","-22","4","0","0","0","0","54","25","20","7"
"ConsiderSelfOnly","0","0","15003","75647","66335","-154","4","0","0","0","0","59","11","11","7"
"CondiserEnemyPosition","0","0","15000","260064","232587","6","4","0","0","0","0","58","21","19","7"
"ConsiderSelfOnly","0","0","15010","71391","59785","-160","4","0","0","0","0","65","8","20","4"
"CondiserEnemyPosition","0","0","15009","71819","69125","6","3","0","0","0","0","66","38","25"
"ConsiderSelfOnly","0","0","15009","44932","36704","-138","4","0","0","0","0","70","4","23","3"
"CondiserEnemyPosition","0","0","15004","60602","57975","8","3","0","0","0","0","57","44","21"
"ConsiderSelfOnly","0","0","15012","50300","39532","-128","4","0","0","0","0","68","3","39","3"
"CondiserEnemyPosition","0","0","15010","178165","157488","0","4","0","0","0","0","63","14","19","5"
"ConsiderSelfOnly","0","0","15002","58659","48286","-94","4","0","0","0","0","60","6","23","4"
"CondiserEnemyPosition","0","0","15012","260941","223262","4","4","0","0","0","0","61","19","28","4"
"ConsiderSelfOnly","0","0","15001","116605","98626","-80","4","0","0","0","0","58","13","20","5"
"CondiserEnemyPosition","0","0","15007","211243","178969","36","4","0","0","0","0","59","14","33","4"
"ConsiderSelfOnly","0","0","15005","37484","34680","-78","3","0","0","0","0","60","44","11"
"CondiserEnemyPosition","0","0","15007","266538","232016","54","4","0","0","0","0","56","19","29","6"
"ConsiderSelfOnly","0","0","15003","39420","36408","-64","3","0","0","0","0","64","45","11"
"CondiserEnemyPosition","0","0","15000","267363","225808","74","4","0","0","0","0","61","16","37","4"
"ConsiderSelfOnly","0","0","15001","21430","20217","-88","3","0","0","0","0","67","16","17"
"CondiserEnemyPosition","0","0","15015","52512","43180","64","4","0","0","0","0","64","4","27","3"
"ConsiderSelfOnly","0","0","15011","31464","28746","-92","3","0","0","0","0","62","41","10"
"CondiserEnemyPosition","0","0","15014","82563","71675","98","4","0","0","0","0","55","7","20","5"
"ConsiderSelfOnly","0","0","15000","230093","197910","-124","4","0","0","0","0","60","30","15","6"
"CondiserEnemyPosition","0","0","15011","53314","45749","98","4","0","0","0","0","59","5","20","4"
"ConsiderSelfOnly","0","0","15007","37382","34265","-144","3","0","0","0","0","62","48","10"
"CondiserEnemyPosition","0","0","15007","70849","60571","136","4","0","0","0","0","62","5","25","4"
"ConsiderSelfOnly","0","0","15002","238790","206797","-158","4","0","0","0","0","64","24","17","6"
"CondiserEnemyPosition","0","0","15015","120225","103622","168","4","0","0","0","0","53","10","24","4"
"ConsiderSelfOnly","0","0","15011","49603","46206","-166","3","0","0","0","0","69","47","13"
"CondiserEnemyPosition","0","0","15014","199033","163299","166","4","0","0","0","0","57","17","34","4"
"ConsiderSelfOnly","0","0","14999","69151","65706","-156","3","0","0","0","0","74","44","18"
"CondiserEnemyPosition","0","0","15008","133818","112662","178","4","0","0","0","0","49","14","27","5"
"ConsiderSelfOnly","0","0","15015","59338","56365","-138","3","0","0","0","0","68","41","18"
"CondiserEnemyPosition","0","0","15005","54924","47903","192","4","0","0","0","0","46","8","14","6"
"ConsiderSelfOnly","0","0","15005","34097","32729","-186","3","0","0","0","0","71","17","24"
"CondiserEnemyPosition","0","0","15002","215780","182299","226","4","0","0","0","0","46","24","27","4"
"ConsiderSelfOnly","0","0","15013","36934","35469","-158","3","0","0","0","0","68","19","24"
"CondiserEnemyPosition","0","0","15011","154524","129787","240","4","0","0","0","0","45","20","23","4"
"ConsiderSelfOnly","0","0","15001","50675","48170","-178","3","0","0","0","0","70","33","19"
"CondiserEnemyPosition","0","0","15011","199894","164742","242","4","0","0","0","0","55","20","29","4"
"ConsiderSelfOnly","0","0","15006","41591","39418","-188","3","0","0","0","0","70","29","17"
"CondiserEnemyPosition","0","0","15006","248133","200674","278","4","0","0","0","0","53","24","33","3"
"ConsiderSelfOnly","0","0","15005","260610","231553","-226","4","0","0","0","0","68","24","15","8"
"CondiserEnemyPosition","0","0","15015","207228","178916","284","4","0","0","0","0","53","21","21","5"
"ConsiderSelfOnly","0","0","15003","41766","39117","-222","3","0","0","0","0","66","38","14"
"CondiserEnemyPosition","0","0","15004","307178","260296","284","4","0","0","0","0","53","27","30","5"
"ConsiderSelfOnly","0","0","15001","118532","101197","-262","4","0","0","0","0","57","14","19","5"
