"player","score of ConsiderSelfOnly","score of CondiserEnemyPosition","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"CondiserEnemyPosition","0","0","34687","579222","479462","52","4","0","0","0","0","75","26","48","4"
"ConsiderSelfOnly","0","0","4621","123491","110149","-100","4","0","0","0","0","52","17","13","8"
"CondiserEnemyPosition","0","0","7071","113296","92236","16","4","0","0","0","0","82","6","38","4"
"ConsiderSelfOnly","0","0","5166","106644","91889","-116","4","0","0","0","0","60","12","19","6"
"CondiserEnemyPosition","0","0","33815","502478","401307","36","4","0","0","0","0","85","22","51","4"
"ConsiderSelfOnly","0","0","5361","80515","64863","-112","4","0","0","0","0","58","9","27","4"
"CondiserEnemyPosition","0","0","39046","600682","487955","48","4","0","0","0","0","78","22","63","4"
"ConsiderSelfOnly","0","0","2010","37186","31217","-108","4","0","0","0","0","53","4","24","5"
"CondiserEnemyPosition","0","0","38121","589016","475602","54","4","0","0","0","0","69","30","53","4"
"ConsiderSelfOnly","0","0","4347","71285","58162","-100","4","0","0","0","0","58","7","29","4"
"CondiserEnemyPosition","0","0","8929","141416","115774","44","4","0","0","0","0","66","9","38","4"
"ConsiderSelfOnly","0","0","9008","208943","184184","-94","4","0","0","0","0","65","20","17","7"
"CondiserEnemyPosition","0","0","6459","95926","74129","44","4","0","0","0","0","65","9","36","3"
"ConsiderSelfOnly","0","0","2907","66426","57942","-136","4","0","0","0","0","61","8","14","7"
"CondiserEnemyPosition","0","0","7378","117901","93790","70","4","0","0","0","0","64","9","37","4"
"ConsiderSelfOnly","0","0","3126","66819","57431","-128","4","0","0","0","0","59","6","22","6"
"CondiserEnemyPosition","0","0","1666","21843","16326","60","4","0","0","0","0","64","2","37","3"
"ConsiderSelfOnly","0","0","3481","66172","56271","-112","4","0","0","0","0","56","10","16","6"
"CondiserEnemyPosition","0","0","12570","210175","172625","86","4","0","0","0","0","65","17","32","4"
"ConsiderSelfOnly","0","0","11556","199577","165858","-104","4","0","0","0","0","61","24","21","5"
"CondiserEnemyPosition","0","0","4376","67833","54435","88","4","0","0","0","0","60","5","38","4"
"ConsiderSelfOnly","0","0","17101","347606","299945","-122","4","0","0","0","0","57","45","17","6"
"CondiserEnemyPosition","0","0","15815","245426","192748","144","4","0","0","0","0","62","21","39","3"
"ConsiderSelfOnly","0","0","7438","146297","125840","-148","4","0","0","0","0","54","18","18","6"
"CondiserEnemyPosition","0","0","26577","471524","392186","154","4","0","0","0","0","63","27","45","5"
"ConsiderSelfOnly","0","0","2739","58298","50297","-138","4","0","0","0","0","52","9","15","6"
"CondiserEnemyPosition","0","0","2614","45423","37353","124","4","0","0","0","0","52","4","35","4"
"ConsiderSelfOnly","0","0","5849","116387","99774","-136","4","0","0","0","0","48","11","30","6"
"CondiserEnemyPosition","0","0","2093","29161","21380","160","4","0","0","0","0","55","3","44","2"
"ConsiderSelfOnly","0","0","7086","145670","125934","-148","4","0","0","0","0","49","16","23","6"
"CondiserEnemyPosition","0","0","21408","345260","270633","220","4","0","0","0","0","57","27","45","3"
"ConsiderSelfOnly","0","0","10780","240010","211674","-148","4","0","0","0","0","53","37","13","8"
"CondiserEnemyPosition","0","0","13861","216514","170664","196","4","0","0","0","0","62","15","46","3"
"ConsiderSelfOnly","0","0","14252","279749","242192","-160","4","0","0","0","0","60","35","16","6"
"CondiserEnemyPosition","0","0","6180","84795","63879","184","4","0","0","0","0","65","7","39","3"
"ConsiderSelfOnly","0","0","16217","347725","307728","-196","4","0","0","0","0","56","30","22","8"
"CondiserEnemyPosition","0","0","1529","18507","13127","194","4","0","0","0","0","60","2","37","2"
"ConsiderSelfOnly","0","0","22657","498904","445090","-206","4","0","0","0","0","56","48","18","8"
"CondiserEnemyPosition","0","1","8799","178049","149674","250","4","0","0","0","0","57","27","16","5"
"ConsiderSelfOnly","0","1","17226","396426","348941","-982","4","0","0","0","0","53","35","24","7"
"CondiserEnemyPosition","0","1","4969","106256","90612","954","4","0","0","0","0","54","16","16","6"
"ConsiderSelfOnly","0","1","10657","204595","172179","-1028","4","0","0","0","0","59","27","19","5"
"CondiserEnemyPosition","0","1","2428","41340","31664","962","4","0","0","0","0","63","4","31","3"
"ConsiderSelfOnly","0","1","11653","347681","319478","-1140","4","0","0","0","0","59","46","9","12"
"CondiserEnemyPosition","0","1","5759","96565","75508","972","4","0","0","0","0","63","11","27","3"
"ConsiderSelfOnly","0","1","27804","598988","530045","-1020","4","0","0","0","0","59","45","24","8"
"CondiserEnemyPosition","0","1","2079","31533","23716","1016","4","0","0","0","0","54","4","33","3"
"ConsiderSelfOnly","0","1","40502","956093","866220","-1006","4","0","0","0","0","57","45","33","9"
"CondiserEnemyPosition","0","1","7530","110572","81570","1076","4","0","0","0","0","59","11","42","2"
"ConsiderSelfOnly","0","1","13142","330444","301581","-1034","4","0","0","0","0","57","38","12","11"
"CondiserEnemyPosition","0","1","5222","80754","59467","1104","4","0","0","0","0","66","8","37","2"
"ConsiderSelfOnly","0","1","10858","256010","230946","-1054","4","0","0","0","0","53","38","11","10"
"CondiserEnemyPosition","0","1","5552","83077","58591","1142","4","0","0","0","0","63","7","49","2"
"ConsiderSelfOnly","0","1","25145","601218","544405","-1098","4","0","0","0","0","52","61","16","10"
"CondiserEnemyPosition","0","2","1282","16603","10801","1116","4","0","0","0","0","66","2","41","1"
"ConsiderSelfOnly","0","2","3915","76513","66450","-1850","4","0","0","0","0","56","8","19","6"
"CondiserEnemyPosition","0","2","4611","68921","48689","1834","4","0","0","0","0","65","7","42","2"
"ConsiderSelfOnly","0","2","8495","243323","223952","-1842","4","0","0","0","0","52","38","8","12"
"CondiserEnemyPosition","0","2","9237","165167","126447","1900","4","0","0","0","0","62","17","35","3"
"ConsiderSelfOnly","0","2","16525","336220","298198","-1838","4","0","0","0","0","60","41","14","8"
"CondiserEnemyPosition","0","2","6190","102591","74975","1928","4","0","0","0","0","56","11","43","2"
"ConsiderSelfOnly","0","2","13618","285637","253477","-1836","4","0","0","0","0","54","38","14","8"
"CondiserEnemyPosition","0","2","5480","90067","64972","1962","4","0","0","0","0","56","9","47","2"
"ConsiderSelfOnly","0","2","11000","291844","266159","-1862","4","0","0","0","0","50","41","11","11"
"CondiserEnemyPosition","0","2","12845","221976","158783","1964","4","0","0","0","0","65","17","54","2"
"ConsiderSelfOnly","0","2","6660","145980","129869","-1872","4","0","0","0","0","48","21","14","8"
"CondiserEnemyPosition","0","2","12074","195546","138621","1970","4","0","0","0","0","59","17","53","2"
"ConsiderSelfOnly","0","2","7920","187323","169085","-1878","4","0","0","0","0","50","12","27","9"
"CondiserEnemyPosition","0","2","3476","61665","44836","1970","4","0","0","0","0","55","7","40","2"
"ConsiderSelfOnly","0","2","2942","72410","65208","-1870","4","0","0","0","0","48","14","9","10"
"CondiserEnemyPosition","0","2","11976","227799","172271","1968","4","0","0","0","0","59","23","39","3"
"ConsiderSelfOnly","0","2","7987","248771","229076","-1860","4","0","0","0","0","49","31","11","12"
"CondiserEnemyPosition","0","2","7316","137944","101799","1904","4","0","0","0","0","65","13","40","2"
"ConsiderSelfOnly","0","2","9536","201649","177720","-1882","4","0","0","0","0","53","14","30","7"
"CondiserEnemyPosition","0","2","5425","95905","67833","1978","4","0","0","0","0","54","11","42","2"
"ConsiderSelfOnly","0","2","5589","136164","122324","-1902","4","0","0","0","0","49","20","12","9"
"CondiserEnemyPosition","0","2","5826","99106","67759","1968","4","0","0","0","0","55","11","50","2"
"ConsiderSelfOnly","0","2","16741","392344","350735","-1864","4","0","0","0","0","47","31","26","8"
"CondiserEnemyPosition","0","2","7580","131328","94129","1972","4","0","0","0","0","58","13","46","2"
"ConsiderSelfOnly","0","2","5102","136001","123374","-1908","4","0","0","0","0","45","23","10","10"
"CondiserEnemyPosition","0","2","4800","86100","61008","1962","4","0","0","0","0","54","10","41","2"
"ConsiderSelfOnly","0","2","9004","309510","287506","-1902","4","0","0","0","0","47","43","9","14"
"CondiserEnemyPosition","0","2","2388","41154","28848","1912","4","0","0","0","0","61","5","34","2"
"ConsiderSelfOnly","0","2","10695","280681","250343","-1932","4","0","0","0","0","47","27","22","8"
"CondiserEnemyPosition","0","2","1533","26748","18705","1884","4","0","0","0","0","59","3","33","2"
"ConsiderSelfOnly","0","2","9936","279303","253297","-1924","4","0","0","0","0","49","47","10","10"
"CondiserEnemyPosition","0","3","1698","29393","19467","1884","4","0","0","0","0","63","3","45","2"
"ConsiderSelfOnly","0","3","7724","265215","243172","-2644","4","0","0","0","0","45","38","11","12"
"CondiserEnemyPosition","0","3","4936","92376","63121","2658","4","0","0","0","0","61","10","43","2"
"ConsiderSelfOnly","0","3","8013","262091","240348","-2638","4","0","0","0","0","40","41","12","11"
"CondiserEnemyPosition","0","3","1712","30820","20808","2646","4","0","0","0","0","67","4","34","2"
"ConsiderSelfOnly","0","3","5622","141109","124312","-2660","4","0","0","0","0","42","15","24","7"
"CondiserEnemyPosition","0","3","9150","169367","114270","2660","4","0","0","0","0","58","18","50","2"
"ConsiderSelfOnly","0","3","4009","116369","104231","-2642","4","0","0","0","0","34","17","18","9"
"CondiserEnemyPosition","0","3","2847","59965","41721","2662","4","0","0","0","0","55","7","41","2"
"ConsiderSelfOnly","0","3","3753","119410","108193","-2624","4","0","0","0","0","30","29","11","10"
"CondiserEnemyPosition","0","3","733","13654","8618","2666","4","0","0","0","0","50","2","40","1"
"ConsiderSelfOnly","0","3","2540","61741","54307","-2654","4","0","0","0","0","38","13","13","7"
"CondiserEnemyPosition","0","3","1621","31632","20776","2690","4","0","0","0","0","55","4","48","1"
"ConsiderSelfOnly","0","3","6189","173926","156233","-2662","4","0","0","0","0","40","37","10","9"
"CondiserEnemyPosition","0","3","5584","118432","81174","2718","4","0","0","0","0","55","14","45","2"
"ConsiderSelfOnly","0","3","7802","281920","260028","-2698","4","0","0","0","0","40","50","9","13"
"CondiserEnemyPosition","0","3","7525","164208","115137","2664","4","0","0","0","0","64","15","48","2"
"ConsiderSelfOnly","0","3","14563","382659","341719","-2648","4","0","0","0","0","44","45","19","8"
"CondiserEnemyPosition","0","3","4039","90293","64885","2704","4","0","0","0","0","60","11","36","2"
"ConsiderSelfOnly","0","3","7490","192755","171532","-2666","4","0","0","0","0","43","24","18","8"
"CondiserEnemyPosition","0","3","4552","105726","74639","2734","4","0","0","0","0","53","12","44","2"
"ConsiderSelfOnly","0","3","9599","212389","184121","-2668","4","0","0","0","0","48","29","19","6"
"CondiserEnemyPosition","0","3","4715","105416","77769","2728","4","0","0","0","0","52","13","38","2"
"ConsiderSelfOnly","0","3","9421","182705","154540","-2702","4","0","0","0","0","48","26","21","5"
"CondiserEnemyPosition","0","3","6665","158322","118447","2734","4","0","0","0","0","50","21","36","3"
"ConsiderSelfOnly","0","3","18574","408205","355540","-2656","4","0","0","0","0","51","37","26","7"
"CondiserEnemyPosition","0","3","3424","73625","52351","2724","4","0","0","0","0","48","11","38","2"
"ConsiderSelfOnly","0","3","12707","308805","272872","-2672","4","0","0","0","0","50","33","20","7"
"CondiserEnemyPosition","0","3","2496","66802","54283","2684","4","0","0","0","0","54","12","17","4"
"ConsiderSelfOnly","0","3","2635","84868","77578","-2762","4","0","0","0","0","50","14","8","11"
"CondiserEnemyPosition","0","3","3064","65943","45661","2682","4","0","0","0","0","57","8","42","2"
"ConsiderSelfOnly","0","3","20831","661839","606162","-2676","4","0","0","0","0","51","49","20","11"
"CondiserEnemyPosition","0","3","4243","99929","70505","2712","4","0","0","0","0","60","13","35","2"
"ConsiderSelfOnly","0","3","20706","514508","462174","-2696","4","0","0","0","0","56","43","20","9"
"CondiserEnemyPosition","0","3","6564","139172","98442","2750","4","0","0","0","0","62","15","42","2"
"ConsiderSelfOnly","0","3","5185","113936","100715","-2712","4","0","0","0","0","57","17","12","8"
"CondiserEnemyPosition","0","3","12643","275521","201377","2768","4","0","0","0","0","63","23","49","2"
"ConsiderSelfOnly","0","3","26654","547926","483603","-2696","4","0","0","0","0","61","43","23","7"
"CondiserEnemyPosition","0","3","10908","210382","151441","2774","4","0","0","0","0","62","19","46","2"
"ConsiderSelfOnly","0","3","8012","160718","141259","-2696","4","0","0","0","0","62","16","17","7"
"CondiserEnemyPosition","0","3","18487","383276","289117","2786","4","0","0","0","0","58","35","44","3"
"ConsiderSelfOnly","0","3","11201","187643","156554","-2688","4","0","0","0","0","57","17","30","5"
"CondiserEnemyPosition","0","3","8158","151426","109721","2714","4","0","0","0","0","62","14","44","2"
"ConsiderSelfOnly","0","3","10478","173751","147234","-2676","4","0","0","0","0","59","15","27","5"
"CondiserEnemyPosition","0","3","6373","118669","85735","2764","4","0","0","0","0","57","12","45","2"
"ConsiderSelfOnly","0","3","25294","459013","395271","-2676","4","0","0","0","0","62","32","30","6"
"CondiserEnemyPosition","0","3","10738","214414","157443","2784","4","0","0","0","0","57","21","44","2"
"ConsiderSelfOnly","0","3","13424","229250","193650","-2688","4","0","0","0","0","59","22","25","5"
"CondiserEnemyPosition","0","3","3359","62938","43105","2750","4","0","0","0","0","58","7","42","2"
"ConsiderSelfOnly","0","3","12676","265947","234799","-2702","4","0","0","0","0","56","27","18","7"
"CondiserEnemyPosition","0","3","10107","213122","152853","2810","4","0","0","0","0","58","22","45","2"
"ConsiderSelfOnly","0","3","11558","295562","266131","-2752","4","0","0","0","0","53","43","11","9"
"CondiserEnemyPosition","0","3","3154","72743","53119","2768","4","0","0","0","0","62","7","39","2"
"ConsiderSelfOnly","0","3","31259","811313","738150","-2782","4","0","0","0","0","54","53","24","10"
"CondiserEnemyPosition","0","4","1860","42211","31718","2762","4","0","0","0","0","62","6","26","3"
"ConsiderSelfOnly","0","4","12908","294024","260030","-3508","4","0","0","0","0","58","31","17","8"
"CondiserEnemyPosition","0","4","2874","60678","41661","3546","4","0","0","0","0","64","7","40","2"
"ConsiderSelfOnly","0","4","8003","179872","159198","-3508","4","0","0","0","0","56","23","14","8"
"CondiserEnemyPosition","0","4","4013","88349","62258","3554","4","0","0","0","0","66","8","45","2"
"ConsiderSelfOnly","0","4","5478","97662","83436","-3500","4","0","0","0","0","54","12","19","6"
"CondiserEnemyPosition","0","4","8454","174847","121709","3574","4","0","0","0","0","59","17","50","2"
"ConsiderSelfOnly","0","4","12125","245355","213165","-3500","4","0","0","0","0","50","32","18","6"
"CondiserEnemyPosition","0","4","3423","68484","46690","3562","4","0","0","0","0","57","8","42","2"
"ConsiderSelfOnly","0","4","11652","249766","221322","-3500","4","0","0","0","0","49","28","19","8"
"CondiserEnemyPosition","0","4","6837","148945","101425","3618","4","0","0","0","0","60","16","46","2"
"ConsiderSelfOnly","0","4","8180","225380","205189","-3528","4","0","0","0","0","43","43","9","11"
"CondiserEnemyPosition","0","4","8515","184782","130238","3606","4","0","0","0","0","60","20","44","2"
"ConsiderSelfOnly","0","4","7946","272885","253978","-3560","4","0","0","0","0","44","48","7","15"
"CondiserEnemyPosition","0","4","5391","126219","91487","3564","4","0","0","0","0","65","12","40","2"
"ConsiderSelfOnly","0","4","15839","580821","542133","-3560","4","0","0","0","0","43","58","14","14"
"CondiserEnemyPosition","0","4","2514","53956","37289","3488","4","0","0","0","0","73","7","30","2"
"ConsiderSelfOnly","0","4","14465","473078","440513","-3538","4","0","0","0","0","46","39","16","14"
"CondiserEnemyPosition","0","5","699","14512","9798","3540","4","0","0","0","0","54","2","30","2"
"ConsiderSelfOnly","0","5","1777","37423","31947","-4276","4","0","0","0","0","40","6","19","6"
"CondiserEnemyPosition","0","5","2392","55814","40058","4268","4","0","0","0","0","56","7","36","2"
"ConsiderSelfOnly","0","5","2257","45005","38790","-4268","4","0","0","0","0","40","7","19","6"
"CondiserEnemyPosition","0","5","1907","38873","26566","4320","4","0","0","0","0","58","4","43","2"
"ConsiderSelfOnly","0","5","14436","347493","310117","-4260","4","0","0","0","0","40","53","16","8"
"CondiserEnemyPosition","0","5","3175","68048","46597","4344","4","0","0","0","0","60","7","45","2"
"ConsiderSelfOnly","0","5","10869","287219","261041","-4302","4","0","0","0","0","49","45","10","10"
"CondiserEnemyPosition","0","5","5163","111343","76542","4388","4","0","0","0","0","66","10","49","2"
"ConsiderSelfOnly","0","5","7376","216600","199139","-4316","4","0","0","0","0","43","38","9","12"
"CondiserEnemyPosition","0","5","7071","157409","106527","4412","4","0","0","0","0","64","14","52","2"
"ConsiderSelfOnly","0","5","7852","168052","148217","-4320","4","0","0","0","0","43","31","13","8"
"CondiserEnemyPosition","0","5","6962","153275","106185","4404","4","0","0","0","0","67","13","51","2"
"ConsiderSelfOnly","0","5","8887","209571","186709","-4342","4","0","0","0","0","44","27","17","8"
"CondiserEnemyPosition","0","5","9506","208132","145686","4388","4","0","0","0","0","79","15","51","2"
"ConsiderSelfOnly","0","5","4152","87022","76256","-4326","4","0","0","0","0","52","12","15","7"
"CondiserEnemyPosition","0","5","13799","322765","237510","4398","4","0","0","0","0","68","22","55","2"
"ConsiderSelfOnly","0","5","11159","318911","289499","-4324","4","0","0","0","0","47","40","14","10"
"CondiserEnemyPosition","0","5","4369","97846","65334","4358","4","0","0","0","0","75","8","50","2"
"ConsiderSelfOnly","0","5","9055","168895","145695","-4324","4","0","0","0","0","44","25","20","6"
"CondiserEnemyPosition","0","5","9301","190407","125028","4434","4","0","0","0","0","67","17","55","1"
"ConsiderSelfOnly","0","5","4164","85161","74558","-4332","4","0","0","0","0","44","14","15","7"
"CondiserEnemyPosition","0","5","8397","177484","123364","4420","4","0","0","0","0","67","16","46","2"
"ConsiderSelfOnly","0","5","12563","303787","272245","-4346","4","0","0","0","0","55","44","11","9"
"CondiserEnemyPosition","0","5","16441","374907","259330","4438","4","0","0","0","0","72","28","55","2"
"ConsiderSelfOnly","0","5","4356","114666","104320","-4384","4","0","0","0","0","59","14","10","11"
"CondiserEnemyPosition","0","5","16041","361888","248024","4418","4","0","0","0","0","73","27","56","2"
"ConsiderSelfOnly","0","5","11353","0","0","0","0","0","0","0","0"
"CondiserEnemyPosition","0","5","8314","188165","132591","4396","4","0","0","0","0","82","14","45","2"
"ConsiderSelfOnly","0","5","5696","0","0","0","0","0","0","0","0"
"CondiserEnemyPosition","0","6","195","2942","2566","4334","4","0","0","0","0","92","1","1","18"
