"player","score of ConsiderSelfOnly","score of CondiserEnemyPosition","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"ConsiderSelfOnly","0","0","11622","196508","163579","-104","4","0","0","0","0","61","24","21","5"
"CondiserEnemyPosition","0","0","4511","67850","54464","88","4","0","0","0","0","60","5","38","4"
"ConsiderSelfOnly","0","0","17785","350929","302623","-122","4","0","0","0","0","57","45","17","6"
"CondiserEnemyPosition","0","0","16332","246429","193570","144","4","0","0","0","0","62","21","39","3"
"ConsiderSelfOnly","0","0","7623","149382","129130","-148","4","0","0","0","0","54","18","18","6"
"CondiserEnemyPosition","0","0","27203","470902","391772","154","4","0","0","0","0","63","27","45","5"
"ConsiderSelfOnly","0","0","2832","58935","50958","-138","4","0","0","0","0","52","9","15","6"
"CondiserEnemyPosition","0","0","2684","45277","37216","124","4","0","0","0","0","52","4","35","4"
"ConsiderSelfOnly","0","0","6015","118662","102155","-136","4","0","0","0","0","48","11","29","6"
"CondiserEnemyPosition","0","0","2155","29574","21798","160","4","0","0","0","0","55","3","44","2"
"ConsiderSelfOnly","0","0","7000","142196","123332","-148","4","0","0","0","0","49","16","22","6"
"CondiserEnemyPosition","0","0","22065","347236","272488","220","4","0","0","0","0","57","27","46","3"
"ConsiderSelfOnly","0","0","11284","246024","217202","-148","4","0","0","0","0","53","37","13","8"
"CondiserEnemyPosition","0","0","14236","217543","171633","196","4","0","0","0","0","62","15","46","3"
"ConsiderSelfOnly","0","0","14785","287312","249544","-160","4","0","0","0","0","60","35","16","7"
"CondiserEnemyPosition","0","0","6362","85042","64082","184","4","0","0","0","0","65","7","39","3"
"ConsiderSelfOnly","0","0","16404","337366","297719","-196","4","0","0","0","0","56","30","22","7"
"CondiserEnemyPosition","0","0","1567","18469","13091","194","4","0","0","0","0","60","2","36","2"
"ConsiderSelfOnly","0","0","23859","512131","456894","-206","4","0","0","0","0","56","48","19","8"
"CondiserEnemyPosition","0","1","9317","181127","151730","250","4","0","0","0","0","57","28","17","5"
"ConsiderSelfOnly","0","1","17887","400138","352147","-982","4","0","0","0","0","53","35","24","7"
"CondiserEnemyPosition","0","1","5148","106580","90924","954","4","0","0","0","0","54","16","16","6"
"ConsiderSelfOnly","0","1","12036","218307","184896","-1028","4","0","0","0","0","59","27","19","5"
"CondiserEnemyPosition","0","1","2568","41533","31838","962","4","0","0","0","0","63","4","31","3"
"ConsiderSelfOnly","0","1","12045","353686","325605","-1140","4","0","0","0","0","59","46","9","12"
"CondiserEnemyPosition","0","1","5891","95852","74759","972","4","0","0","0","0","63","11","27","3"
"ConsiderSelfOnly","0","1","28694","611335","542106","-1020","4","0","0","0","0","59","45","24","8"
"CondiserEnemyPosition","0","1","2041","29015","21401","1016","4","0","0","0","0","54","4","32","2"
"ConsiderSelfOnly","0","1","41515","962271","872611","-1006","4","0","0","0","0","57","45","33","10"
"CondiserEnemyPosition","0","1","7780","111340","82163","1076","4","0","0","0","0","59","11","42","2"
"ConsiderSelfOnly","0","1","13762","354574","325837","-1034","4","0","0","0","0","57","37","12","12"
"CondiserEnemyPosition","0","1","5457","81041","59103","1104","4","0","0","0","0","66","8","38","2"
"ConsiderSelfOnly","0","1","10866","247261","222244","-1054","4","0","0","0","0","53","38","11","9"
"CondiserEnemyPosition","0","1","5671","83176","58684","1142","4","0","0","0","0","63","7","49","2"
"ConsiderSelfOnly","0","1","25340","600088","544295","-1098","4","0","0","0","0","52","60","16","10"
"CondiserEnemyPosition","0","2","1306","16493","10686","1116","4","0","0","0","0","66","2","41","1"
"ConsiderSelfOnly","0","2","4032","79013","68919","-1850","4","0","0","0","0","56","8","19","7"
"CondiserEnemyPosition","0","2","4664","66973","46752","1834","4","0","0","0","0","65","7","42","2"
"ConsiderSelfOnly","0","2","8546","238011","218688","-1842","4","0","0","0","0","52","38","8","12"
"CondiserEnemyPosition","0","2","9375","165036","126370","1900","4","0","0","0","0","62","17","35","3"
"ConsiderSelfOnly","0","2","15872","355842","318124","-1838","4","0","0","0","0","60","42","13","9"
"CondiserEnemyPosition","0","2","6160","103895","76180","1928","4","0","0","0","0","56","11","43","2"
"ConsiderSelfOnly","0","2","14357","306053","272464","-1836","4","0","0","0","0","54","38","15","8"
"CondiserEnemyPosition","0","2","5511","90032","64942","1962","4","0","0","0","0","56","9","47","2"
"ConsiderSelfOnly","0","2","10944","281635","256532","-1862","4","0","0","0","0","50","41","11","11"
"CondiserEnemyPosition","0","2","13084","221631","158492","1964","4","0","0","0","0","65","17","54","2"
"ConsiderSelfOnly","0","2","6947","160132","144039","-1872","4","0","0","0","0","48","21","14","9"
"CondiserEnemyPosition","0","2","12327","195091","138284","1970","4","0","0","0","0","59","17","53","2"
"ConsiderSelfOnly","0","2","8295","195936","177001","-1878","4","0","0","0","0","50","12","28","9"
"CondiserEnemyPosition","0","2","3560","61848","45015","1970","4","0","0","0","0","55","7","40","2"
"ConsiderSelfOnly","0","2","3021","76346","69105","-1870","4","0","0","0","0","48","14","9","10"
"CondiserEnemyPosition","0","2","12217","227429","172013","1968","4","0","0","0","0","59","23","39","3"
"ConsiderSelfOnly","0","2","8222","252548","232853","-1860","4","0","0","0","0","49","31","11","12"
"CondiserEnemyPosition","0","2","7497","138148","102002","1904","4","0","0","0","0","65","13","40","2"
"ConsiderSelfOnly","0","2","9802","207603","183598","-1882","4","0","0","0","0","53","14","30","7"
"CondiserEnemyPosition","0","2","5527","95933","67884","1978","4","0","0","0","0","54","11","42","2"
"ConsiderSelfOnly","0","2","5558","131827","118250","-1902","4","0","0","0","0","49","19","13","9"
"CondiserEnemyPosition","0","2","5916","99089","67753","1968","4","0","0","0","0","55","11","50","2"
"ConsiderSelfOnly","0","2","16071","367971","328901","-1864","4","0","0","0","0","47","31","25","8"
"CondiserEnemyPosition","0","2","7721","131487","94294","1972","4","0","0","0","0","58","13","46","2"
"ConsiderSelfOnly","0","2","5113","132461","120134","-1908","4","0","0","0","0","45","23","10","10"
"CondiserEnemyPosition","0","2","4891","86155","61046","1962","4","0","0","0","0","54","10","41","2"
"ConsiderSelfOnly","0","2","9318","315704","293438","-1902","4","0","0","0","0","47","43","9","14"
"CondiserEnemyPosition","0","2","2413","40879","28567","1912","4","0","0","0","0","61","5","34","2"
"ConsiderSelfOnly","0","2","11221","295105","264074","-1932","4","0","0","0","0","47","28","21","8"
"CondiserEnemyPosition","0","2","1562","27207","19165","1884","4","0","0","0","0","59","3","33","2"
"ConsiderSelfOnly","0","2","10404","288288","261781","-1924","4","0","0","0","0","49","47","10","10"
"CondiserEnemyPosition","0","3","1716","29272","19355","1884","4","0","0","0","0","63","3","45","2"
"ConsiderSelfOnly","0","3","9340","298440","271929","-2644","4","0","0","0","0","45","39","13","11"
"CondiserEnemyPosition","0","3","5030","92395","63122","2658","4","0","0","0","0","61","10","43","2"
"ConsiderSelfOnly","0","3","8296","271556","249780","-2638","4","0","0","0","0","40","41","12","12"
"CondiserEnemyPosition","0","3","1751","30827","20859","2646","4","0","0","0","0","67","4","34","2"
"ConsiderSelfOnly","0","3","5472","136769","120708","-2660","4","0","0","0","0","42","15","23","7"
"CondiserEnemyPosition","0","3","9415","169557","114498","2660","4","0","0","0","0","58","18","50","2"
"ConsiderSelfOnly","0","3","4342","122624","109653","-2642","4","0","0","0","0","34","17","20","8"
"CondiserEnemyPosition","0","3","2899","59828","41593","2662","4","0","0","0","0","55","7","41","2"
"ConsiderSelfOnly","0","3","3674","119213","108537","-2624","4","0","0","0","0","30","25","12","10"
"CondiserEnemyPosition","0","3","750","13816","8777","2666","4","0","0","0","0","50","2","40","1"
"ConsiderSelfOnly","0","3","2778","62345","54180","-2654","4","0","0","0","0","38","11","17","7"
"CondiserEnemyPosition","0","3","1678","32494","21581","2690","4","0","0","0","0","55","4","48","2"
"ConsiderSelfOnly","0","3","6165","170878","153510","-2662","4","0","0","0","0","40","36","10","9"
"CondiserEnemyPosition","0","3","5663","118290","81093","2718","4","0","0","0","0","55","14","45","2"
"ConsiderSelfOnly","0","3","7996","281953","259828","-2698","4","0","0","0","0","40","50","9","12"
"CondiserEnemyPosition","0","3","7691","164477","115286","2664","4","0","0","0","0","64","15","48","2"
"ConsiderSelfOnly","0","3","14682","383470","342844","-2648","4","0","0","0","0","44","45","19","8"
"CondiserEnemyPosition","0","3","4081","90066","64684","2704","4","0","0","0","0","60","11","36","2"
"ConsiderSelfOnly","0","3","7625","197728","176691","-2666","4","0","0","0","0","43","24","18","8"
"CondiserEnemyPosition","0","3","4617","105560","74479","2734","4","0","0","0","0","53","12","44","2"
"ConsiderSelfOnly","0","3","9707","209497","181375","-2668","4","0","0","0","0","48","28","19","6"
"CondiserEnemyPosition","0","3","4803","105437","77782","2728","4","0","0","0","0","52","13","38","2"
"ConsiderSelfOnly","0","3","9558","184825","156765","-2702","4","0","0","0","0","48","26","21","5"
"CondiserEnemyPosition","0","3","6779","158132","118139","2734","4","0","0","0","0","50","21","36","3"
"ConsiderSelfOnly","0","3","18822","415428","363265","-2656","4","0","0","0","0","51","37","26","7"
"CondiserEnemyPosition","0","3","3481","73929","52572","2724","4","0","0","0","0","48","11","38","2"
"ConsiderSelfOnly","0","3","13122","322647","286605","-2672","4","0","0","0","0","50","33","20","8"
"CondiserEnemyPosition","0","3","2536","66753","54220","2684","4","0","0","0","0","54","12","17","4"
"ConsiderSelfOnly","0","3","2721","87026","79694","-2762","4","0","0","0","0","50","14","8","12"
"CondiserEnemyPosition","0","3","3106","66199","45849","2682","4","0","0","0","0","57","8","42","2"
"ConsiderSelfOnly","0","3","21456","676247","620187","-2676","4","0","0","0","0","51","49","20","11"
"CondiserEnemyPosition","0","3","4297","100206","70765","2712","4","0","0","0","0","60","13","35","2"
"ConsiderSelfOnly","0","3","21003","503998","451712","-2696","4","0","0","0","0","56","43","20","9"
"CondiserEnemyPosition","0","3","6670","139500","98769","2750","4","0","0","0","0","62","15","42","2"
"ConsiderSelfOnly","0","3","6934","138403","120654","-2712","4","0","0","0","0","57","18","15","7"
"CondiserEnemyPosition","0","3","12825","276199","201993","2768","4","0","0","0","0","63","23","49","2"
"ConsiderSelfOnly","0","3","27342","560867","496252","-2696","4","0","0","0","0","61","43","23","8"
"CondiserEnemyPosition","0","3","11052","209887","150806","2774","4","0","0","0","0","62","19","47","2"
"ConsiderSelfOnly","0","3","7539","150184","132356","-2696","4","0","0","0","0","62","15","17","7"
"CondiserEnemyPosition","0","3","18777","384317","290134","2786","4","0","0","0","0","58","35","44","3"
"ConsiderSelfOnly","0","3","11401","189096","158011","-2688","4","0","0","0","0","57","17","30","5"
"CondiserEnemyPosition","0","3","8278","151848","110121","2714","4","0","0","0","0","62","14","44","2"
"ConsiderSelfOnly","0","3","11651","196008","167140","-2676","4","0","0","0","0","59","16","28","6"
"CondiserEnemyPosition","0","3","6397","117928","85081","2764","4","0","0","0","0","57","12","45","2"
"ConsiderSelfOnly","0","3","26993","494332","427824","-2676","4","0","0","0","0","62","32","31","6"
"CondiserEnemyPosition","0","3","10911","215334","158177","2784","4","0","0","0","0","57","21","44","2"
"ConsiderSelfOnly","0","3","14689","256744","218674","-2688","4","0","0","0","0","59","24","24","5"
"CondiserEnemyPosition","0","3","3400","63206","43335","2750","4","0","0","0","0","58","7","42","2"
"ConsiderSelfOnly","0","3","12355","245318","215369","-2702","4","0","0","0","0","56","27","18","7"
"CondiserEnemyPosition","0","3","10756","213007","152734","2810","4","0","0","0","0","58","22","45","2"
"ConsiderSelfOnly","0","3","12270","293803","264758","-2752","4","0","0","0","0","53","43","11","9"
"CondiserEnemyPosition","0","3","3277","72946","53321","2768","4","0","0","0","0","62","7","39","2"
"ConsiderSelfOnly","0","3","33891","775073","703730","-2782","4","0","0","0","0","54","53","23","10"
"CondiserEnemyPosition","0","4","1935","42316","31807","2762","4","0","0","0","0","62","6","26","3"
"ConsiderSelfOnly","0","4","13560","299755","265320","-3508","4","0","0","0","0","58","32","17","8"
"CondiserEnemyPosition","0","4","2933","60536","41613","3546","4","0","0","0","0","64","7","40","2"
"ConsiderSelfOnly","0","4","9763","210049","185870","-3508","4","0","0","0","0","56","25","15","8"
"CondiserEnemyPosition","0","4","4273","88880","62634","3554","4","0","0","0","0","66","8","45","2"
"ConsiderSelfOnly","0","4","6181","106008","91237","-3500","4","0","0","0","0","54","12","21","6"
"CondiserEnemyPosition","0","4","8663","174419","121380","3574","4","0","0","0","0","59","17","50","2"
"ConsiderSelfOnly","0","4","11239","237943","208993","-3500","4","0","0","0","0","50","32","16","7"
"CondiserEnemyPosition","0","4","3495","68416","46671","3562","4","0","0","0","0","57","8","41","2"
"ConsiderSelfOnly","0","4","12756","272045","242012","-3500","4","0","0","0","0","49","30","18","8"
"CondiserEnemyPosition","0","4","7088","147899","100665","3618","4","0","0","0","0","60","16","46","2"
"ConsiderSelfOnly","0","4","8856","230935","209801","-3528","4","0","0","0","0","43","43","10","10"
"CondiserEnemyPosition","0","4","9061","187621","132023","3606","4","0","0","0","0","60","20","44","2"
"ConsiderSelfOnly","0","4","8365","283409","264416","-3560","4","0","0","0","0","44","48","7","15"
"CondiserEnemyPosition","0","4","5731","125905","90877","3564","4","0","0","0","0","65","12","40","2"
"ConsiderSelfOnly","0","4","17733","638571","599766","-3560","4","0","0","0","0","43","58","14","16"
"CondiserEnemyPosition","0","4","2593","51509","36063","3488","4","0","0","0","0","73","7","28","2"
"ConsiderSelfOnly","0","4","16372","502156","469619","-3538","4","0","0","0","0","46","39","16","15"
"CondiserEnemyPosition","0","5","742","14295","9579","3540","4","0","0","0","0","54","2","30","2"
"ConsiderSelfOnly","0","5","1803","35949","30736","-4276","4","0","0","0","0","40","6","19","6"
"CondiserEnemyPosition","0","5","2681","57156","41171","4268","4","0","0","0","0","56","7","37","2"
"ConsiderSelfOnly","0","5","2410","46700","40649","-4268","4","0","0","0","0","40","7","19","7"
"CondiserEnemyPosition","0","5","2057","39545","27242","4320","4","0","0","0","0","58","4","43","2"
"ConsiderSelfOnly","0","5","15354","349555","312544","-4260","4","0","0","0","0","40","53","16","8"
"CondiserEnemyPosition","0","5","3264","66661","45463","4344","4","0","0","0","0","60","7","44","2"
"ConsiderSelfOnly","0","5","12302","304553","278394","-4302","4","0","0","0","0","49","45","10","11"
"CondiserEnemyPosition","0","5","5924","117915","80704","4388","4","0","0","0","0","66","10","50","2"
"ConsiderSelfOnly","0","5","7577","216194","199525","-4316","4","0","0","0","0","43","38","9","13"
"CondiserEnemyPosition","0","5","7462","157188","106364","4412","4","0","0","0","0","64","14","52","2"
"ConsiderSelfOnly","0","5","9095","179596","157540","-4320","4","0","0","0","0","43","32","14","7"
"CondiserEnemyPosition","0","5","7496","156421","108261","4404","4","0","0","0","0","67","13","51","2"
"ConsiderSelfOnly","0","5","9182","209090","186293","-4342","4","0","0","0","0","44","27","17","8"
"CondiserEnemyPosition","0","5","9954","208849","146196","4388","4","0","0","0","0","79","15","51","2"
"ConsiderSelfOnly","0","5","4713","93649","81934","-4326","4","0","0","0","0","52","13","15","7"
"CondiserEnemyPosition","0","5","13631","308795","227553","4398","4","0","0","0","0","68","21","55","2"
"ConsiderSelfOnly","0","5","11740","321449","291803","-4324","4","0","0","0","0","47","40","14","10"
"CondiserEnemyPosition","0","5","4522","97716","65221","4358","4","0","0","0","0","75","8","50","2"
"ConsiderSelfOnly","0","5","8308","146167","125465","-4324","4","0","0","0","0","44","20","22","6"
"CondiserEnemyPosition","0","5","9564","189496","124419","4434","4","0","0","0","0","67","17","55","1"
"ConsiderSelfOnly","0","5","4339","84718","74196","-4332","4","0","0","0","0","44","14","15","7"
"CondiserEnemyPosition","0","5","8664","176767","122623","4420","4","0","0","0","0","67","16","46","2"
"ConsiderSelfOnly","0","5","12786","304895","273883","-4346","4","0","0","0","0","55","44","11","9"
"CondiserEnemyPosition","0","5","16905","375037","259340","4438","4","0","0","0","0","72","28","55","2"
"ConsiderSelfOnly","0","5","4597","115611","105121","-4384","4","0","0","0","0","59","14","11","10"
"CondiserEnemyPosition","0","5","16512","361206","247417","4418","4","0","0","0","0","73","27","56","2"
"ConsiderSelfOnly","0","5","11720","0","0","0","0","0","0","0","0"
"CondiserEnemyPosition","0","5","8703","188175","132541","4396","4","0","0","0","0","82","14","45","2"
"ConsiderSelfOnly","0","5","5956","0","0","0","0","0","0","0","0"
"CondiserEnemyPosition","0","6","204","2942","2566","4334","4","0","0","0","0","92","1","1","18"
