"player","score of player","score of same player","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"player","0","0","3830","50588","43438","0","4","0","0","0","0","44","8","17","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","3524","58978","51287","0","4","0","0","0","0","51","6","22","7"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","3747","71755","64686","0","4","0","0","0","0","62","6","15","9"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","5062","81221","69530","-14","4","0","0","0","0","62","4","37","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","34719","644711","564462","58","4","0","0","0","0","62","29","42","7"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","4883","80092","69166","-8","4","0","0","0","0","65","4","35","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","45307","844850","735740","58","4","0","0","0","0","69","29","51","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","23389","528165","477614","60","4","0","0","0","0","71","17","39","9"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","18761","293438","247465","16","4","0","0","0","0","75","19","30","5"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","68262","925265","743226","64","4","0","0","0","0","78","36","62","4"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","40754","529663","425414","54","4","0","0","0","0","77","25","52","4"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","95768","1476020","1243696","42","4","0","0","0","0","76","52","57","5"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","7191","124379","104165","36","4","0","0","0","0","68","9","31","5"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","31193","511657","420451","62","4","0","0","0","0","77","26","43","4"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","38934","655197","540687","10","4","0","0","0","0","76","25","58","4"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","60788","1172619","1019389","6","4","0","0","0","0","77","38","50","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","42922","800353","694827","-38","4","0","0","0","0","77","23","56","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","170727","5345448","5107798","-12","4","0","0","0","0","80","45","63","21"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","28744","610732","548710","12","4","0","0","0","0","77","22","35","9"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","25915","488589","426992","22","4","0","0","0","0","71","36","22","7"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","40210","892051","801259","54","4","0","0","0","0","70","53","23","9"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","20312","379086","320112","-740","4","0","0","0","0","71","24","33","5"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","36521","770931","686247","-734","4","0","0","0","0","66","42","29","8"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","14197","248610","207215","-796","4","0","0","0","0","72","12","44","5"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","23172","508205","449926","-774","4","0","0","0","0","64","27","31","7"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","24492","592411","538399","-792","4","0","0","0","0","57","41","21","10"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","58231","1236618","1106571","-832","4","0","0","0","0","73","37","45","8"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","79444","2177804","2043539","-852","4","0","0","0","0","61","43","49","15"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","36531","759988","683026","-844","4","0","0","0","0","68","40","26","9"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","30396","596697","521877","-866","4","0","0","0","0","60","48","24","7"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","12490","353447","327845","-1560","4","0","0","0","0","57","27","15","13"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","49899","1359184","1247890","-1550","4","0","0","0","0","65","33","49","11"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","54703","1247629","1105896","-1584","4","0","0","0","0","71","44","44","7"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","17652","398850","350350","-1606","4","0","0","0","0","63","23","32","7"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","16831","446803","406250","-1644","4","0","0","0","0","62","28","21","10"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","10090","252314","228645","-1668","4","0","0","0","0","67","14","23","10"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","13502","344693","313625","-1712","4","0","0","0","0","58","21","24","10"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","27677","787571","727649","-1738","4","0","0","0","0","63","32","28","12"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","19577","472118","420375","-1766","4","0","0","0","0","60","26","31","8"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","12449","313102","279757","-1798","4","0","0","0","0","57","28","19","8"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
