"player","score of ConsiderSelfOnly","score of CondiserEnemyPosition","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4","branching factor at depth 5","branching factor at depth 6","branching factor at depth 7"
"ConsiderSelfOnly","0","0","15012","199253","189541","-122","5","0","0","0","0","44","1","26","2","38"
"CondiserEnemyPosition","0","0","15003","93189","86756","-18","4","0","0","0","0","44","7","13","7"
"ConsiderSelfOnly","0","0","15015","423473","407729","-104","5","0","0","0","0","51","1","34","2","45"
"CondiserEnemyPosition","0","0","15007","202784","189156","-24","4","0","0","0","0","51","14","14","11"
"ConsiderSelfOnly","0","0","15006","22836","18149","-80","4","0","0","0","0","61","3","17","3"
"CondiserEnemyPosition","0","0","15011","104162","100698","6","3","0","0","0","0","54","62","29"
"ConsiderSelfOnly","0","0","15016","527809","505841","-86","5","0","0","0","0","65","2","27","2","40"
"CondiserEnemyPosition","0","0","15014","91241","87886","-26","3","0","0","0","0","58","55","26"
"ConsiderSelfOnly","0","0","15002","43949","36426","-34","4","0","0","0","0","66","6","15","4"
"CondiserEnemyPosition","0","0","15008","272676","252747","-74","4","0","0","0","0","69","15","14","9"
"ConsiderSelfOnly","0","0","15014","26425","19845","-20","4","0","0","0","0","67","2","32","2"
"CondiserEnemyPosition","0","0","15006","121599","117111","-22","3","0","0","0","0","65","67","26"
"ConsiderSelfOnly","0","0","15015","68142","55605","-4","4","0","0","0","0","69","7","23","4"
"CondiserEnemyPosition","0","0","15005","120146","116584","-48","3","0","0","0","0","72","47","33"
"ConsiderSelfOnly","0","0","15013","39715","33008","6","4","0","0","0","0","65","4","18","4"
"CondiserEnemyPosition","0","0","15012","257781","233663","-74","4","0","0","0","0","79","10","22","6"
"ConsiderSelfOnly","0","0","15006","49279","42444","6","4","0","0","0","0","61","6","14","6"
"CondiserEnemyPosition","0","0","15016","102428","99216","-12","3","0","0","0","0","70","43","31"
"ConsiderSelfOnly","0","0","15002","102183","85505","20","4","0","0","0","0","57","15","16","5"
