"player","score of AbaProReimplementation","score of PapadopoulosReimplementation","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"AbaProReimplementation","0","0","24963","393829","314025","5","4","0","0","0","0","62","46","26","4"
"PapadopoulosReimplementation","0","0","105895","2046566","1832137","-28","4","0","0","0","0","73","47","61","8"
"AbaProReimplementation","0","0","10411","163423","130967","5","4","0","0","0","0","69","18","24","4"
"PapadopoulosReimplementation","0","0","125345","2555255","2313756","-16","4","0","0","0","0","75","50","63","9"
"AbaProReimplementation","0","0","12095","187994","148786","5","4","0","0","0","0","64","22","26","3"
"PapadopoulosReimplementation","0","0","17400","285526","239433","-4","4","0","0","0","0","64","17","39","5"
"AbaProReimplementation","0","0","5020","86074","70072","6","4","0","0","0","0","71","11","17","4"
"PapadopoulosReimplementation","0","0","43740","856697","760556","-32","4","0","0","0","0","65","26","53","8"
"AbaProReimplementation","0","0","10362","143690","107959","6","4","0","0","0","0","64","12","43","3"
"PapadopoulosReimplementation","0","0","58713","1058430","928103","-52","4","0","0","0","0","61","40","51","7"
"AbaProReimplementation","0","0","36264","517803","399165","8","4","0","0","0","0","65","42","41","3"
"PapadopoulosReimplementation","0","0","75072","1330540","1169726","-62","4","0","0","0","0","66","44","53","7"
"AbaProReimplementation","0","0","11053","180937","139356","8","4","0","0","0","0","72","13","42","3"
"PapadopoulosReimplementation","0","0","58752","1319035","1198016","-46","4","0","0","0","0","64","54","33","10"
"AbaProReimplementation","0","0","32728","487832","372345","10","4","0","0","0","0","73","37","41","3"
"PapadopoulosReimplementation","0","0","41420","945368","865806","-108","4","0","0","0","0","65","35","33","11"
"AbaProReimplementation","0","0","3378","36843","24218","10","4","0","0","0","0","68","3","56","1"
"PapadopoulosReimplementation","0","0","10026","190205","165251","-88","4","0","0","0","0","54","20","21","6"
"AbaProReimplementation","0","0","9086","170451","138518","11","4","0","0","0","0","63","22","21","4"
"PapadopoulosReimplementation","0","0","42694","860954","773226","-106","4","0","0","0","0","61","37","37","9"
"AbaProReimplementation","0","0","15371","236688","179562","12","4","0","0","0","0","63","19","45","3"
"PapadopoulosReimplementation","0","0","45505","894733","800109","-124","4","0","0","0","0","66","34","41","8"
"AbaProReimplementation","0","0","3959","67209","52114","10","4","0","0","0","0","56","5","46","3"
"PapadopoulosReimplementation","0","0","24033","428727","364652","-74","4","0","0","0","0","58","26","40","5"
"AbaProReimplementation","0","0","4481","94825","77279","11","4","0","0","0","0","60","15","18","4"
"PapadopoulosReimplementation","0","0","30555","451044","366654","-94","4","0","0","0","0","61","33","40","4"
"AbaProReimplementation","0","0","16455","282180","218778","13","4","0","0","0","0","60","30","33","3"
"PapadopoulosReimplementation","0","0","32828","640961","570766","-118","4","0","0","0","0","52","36","36","8"
"AbaProReimplementation","0","0","13465","194954","144763","14","4","0","0","0","0","58","23","36","2"
"PapadopoulosReimplementation","0","0","32901","665363","597137","-116","4","0","0","0","0","50","41","31","9"
"AbaProReimplementation","0","0","11112","163543","123219","13","4","0","0","0","0","61","17","35","3"
"PapadopoulosReimplementation","0","0","13356","273570","244799","-120","4","0","0","0","0","48","20","28","8"
"AbaProReimplementation","0","0","18638","291117","222501","13","4","0","0","0","0","62","31","33","3"
"PapadopoulosReimplementation","0","0","26315","512597","448918","-86","4","0","0","0","0","52","44","26","7"
"AbaProReimplementation","0","0","13536","197049","146771","14","4","0","0","0","0","65","20","37","3"
"PapadopoulosReimplementation","0","0","7005","137370","118224","-102","4","0","0","0","0","49","18","19","6"
"AbaProReimplementation","0","0","12800","217076","166470","13","4","0","0","0","0","71","26","25","3"
"PapadopoulosReimplementation","0","0","13091","274518","243779","-130","4","0","0","0","0","49","21","28","8"
"AbaProReimplementation","0","0","10827","198223","151061","12","4","0","0","0","0","59","24","31","3"
"PapadopoulosReimplementation","0","0","40567","910808","826112","-138","4","0","0","0","0","51","58","27","10"
"AbaProReimplementation","0","0","968","15610","10837","10","4","0","0","0","0","57","2","35","2"
"PapadopoulosReimplementation","0","0","31875","616566","545632","-196","4","0","0","0","0","66","40","25","8"
"AbaProReimplementation","1","0","2990","57690","45775","12","4","0","0","0","0","58","8","21","4"
"PapadopoulosReimplementation","1","0","5908","112911","96183","-842","4","0","0","0","0","55","9","30","5"
"AbaProReimplementation","1","0","3032","71638","59326","105","4","0","0","0","0","53","10","21","5"
"PapadopoulosReimplementation","1","0","2810","48347","38858","-840","4","0","0","0","0","49","6","30","4"
"AbaProReimplementation","1","0","3502","65951","50803","104","4","0","0","0","0","57","9","26","3"
"PapadopoulosReimplementation","1","0","3360","65819","56183","-842","4","0","0","0","0","50","7","25","6"
"AbaProReimplementation","1","0","4214","91755","73869","104","4","0","0","0","0","56","17","17","4"
"PapadopoulosReimplementation","1","0","13247","273934","239944","-850","4","0","0","0","0","51","22","28","7"
"AbaProReimplementation","1","0","5450","103585","81604","104","4","0","0","0","0","55","16","22","3"
"PapadopoulosReimplementation","1","0","8692","158527","135039","-848","4","0","0","0","0","54","10","39","5"
"AbaProReimplementation","1","0","9374","215689","179286","104","4","0","0","0","0","55","37","16","5"
"PapadopoulosReimplementation","1","0","8569","162949","137837","-856","4","0","0","0","0","55","16","26","5"
"AbaProReimplementation","1","0","3319","66155","51163","102","4","0","0","0","0","58","11","21","3"
"PapadopoulosReimplementation","1","0","3503","65235","54539","-856","4","0","0","0","0","54","8","21","5"
"AbaProReimplementation","1","0","11548","284313","234495","103","4","0","0","0","0","58","38","21","4"
"PapadopoulosReimplementation","1","0","10068","195704","166213","-850","4","0","0","0","0","64","15","28","5"
"AbaProReimplementation","1","0","30000","617547","490263","102","4","0","0","0","0","62","48","41","3"
"PapadopoulosReimplementation","1","0","5248","87181","71884","-860","4","0","0","0","0","61","8","29","4"
"AbaProReimplementation","1","0","25816","492627","387103","103","4","0","0","0","0","57","45","39","3"
"PapadopoulosReimplementation","1","0","8001","135937","112387","-862","4","0","0","0","0","60","13","27","4"
"AbaProReimplementation","1","0","4191","91466","75684","103","4","0","0","0","0","58","12","20","5"
"PapadopoulosReimplementation","1","0","9704","174675","148447","-850","4","0","0","0","0","60","16","25","5"
"AbaProReimplementation","1","0","6563","186594","161368","105","4","0","0","0","0","63","27","13","6"
"PapadopoulosReimplementation","1","0","12583","232208","196630","-880","4","0","0","0","0","71","21","22","5"
"AbaProReimplementation","1","0","6300","164846","140845","104","4","0","0","0","0","67","20","16","6"
"PapadopoulosReimplementation","1","0","34760","578017","475664","-834","4","0","0","0","0","73","35","38","4"
"AbaProReimplementation","1","0","29837","658147","546083","105","4","0","0","0","0","70","53","28","5"
"PapadopoulosReimplementation","1","0","53238","903008","765808","-882","4","0","0","0","0","74","47","38","5"
"AbaProReimplementation","1","0","11116","218665","174760","106","4","0","0","0","0","67","16","37","4"
"PapadopoulosReimplementation","1","0","6485","110070","91007","-888","4","0","0","0","0","62","10","27","4"
"AbaProReimplementation","1","0","4317","96279","77985","105","4","0","0","0","0","65","11","24","4"
"PapadopoulosReimplementation","1","0","10062","232065","206110","-862","4","0","0","0","0","53","17","27","8"
"AbaProReimplementation","1","0","2453","58129","46800","105","4","0","0","0","0","61","9","18","4"
"PapadopoulosReimplementation","1","0","22702","471293","414142","-882","4","0","0","0","0","59","24","39","7"
"AbaProReimplementation","1","0","6905","141558","110583","105","4","0","0","0","0","63","12","38","3"
"PapadopoulosReimplementation","1","0","10012","206541","176807","-878","4","0","0","0","0","51","19","28","6"
"AbaProReimplementation","1","0","3890","105567","87429","106","4","0","0","0","0","59","12","23","5"
"PapadopoulosReimplementation","1","0","60964","1101140","921815","-874","4","0","0","0","0","71","45","54","5"
"AbaProReimplementation","1","0","11723","397368","343565","106","4","0","0","0","0","59","42","20","6"
"PapadopoulosReimplementation","1","0","9071","139805","111814","-918","4","0","0","0","0","69","7","51","4"
"AbaProReimplementation","1","0","9642","249870","205936","106","4","0","0","0","0","51","30","27","4"
"PapadopoulosReimplementation","1","0","16007","320979","278256","-892","4","0","0","0","0","58","25","27","6"
"AbaProReimplementation","1","0","1138","23699","17990","102","4","0","0","0","0","53","3","29","3"
"PapadopoulosReimplementation","1","0","16488","350023","305809","-900","4","0","0","0","0","55","32","23","7"
"AbaProReimplementation","1","0","9403","191485","146678","105","4","0","0","0","0","56","19","40","3"
"PapadopoulosReimplementation","1","0","23806","588214","535958","-896","4","0","0","0","0","59","46","18","10"
"AbaProReimplementation","1","0","12871","281061","221073","106","4","0","0","0","0","62","27","34","3"
"PapadopoulosReimplementation","1","0","22004","429503","369879","-892","4","0","0","0","0","64","26","34","6"
"AbaProReimplementation","1","0","23664","465067","367438","106","4","0","0","0","0","63","40","36","3"
"PapadopoulosReimplementation","1","0","39878","819801","715205","-852","4","0","0","0","0","71","31","45","6"
"AbaProReimplementation","1","0","3279","62795","49040","104","4","0","0","0","0","66","7","26","3"
"PapadopoulosReimplementation","1","0","29192","609121","532580","-876","4","0","0","0","0","66","31","36","7"
"AbaProReimplementation","1","0","16955","380396","309918","107","4","0","0","0","0","61","38","29","4"
"PapadopoulosReimplementation","1","0","23099","563833","506686","-880","4","0","0","0","0","54","39","25","9"
"AbaProReimplementation","1","0","4308","113489","92907","108","4","0","0","0","0","60","12","25","4"
"PapadopoulosReimplementation","1","0","3288","64092","53832","-918","4","0","0","0","0","54","9","19","5"
"AbaProReimplementation","1","0","5210","135111","108735","107","4","0","0","0","0","62","17","23","4"
"PapadopoulosReimplementation","1","0","22589","449541","385809","-898","4","0","0","0","0","55","35","31","6"
"AbaProReimplementation","1","0","3321","94317","76965","108","4","0","0","0","0","58","12","23","4"
"PapadopoulosReimplementation","1","0","21304","415370","354271","-906","4","0","0","0","0","54","30","36","5"
"AbaProReimplementation","1","0","5249","150547","124656","108","4","0","0","0","0","57","17","25","5"
"PapadopoulosReimplementation","1","0","5183","103320","87760","-926","4","0","0","0","0","52","15","18","5"
"AbaProReimplementation","1","0","5026","137332","111153","107","4","0","0","0","0","62","18","21","4"
"PapadopoulosReimplementation","1","0","7531","132325","108249","-910","4","0","0","0","0","52","18","23","4"
"AbaProReimplementation","1","0","5587","161154","132060","107","4","0","0","0","0","50","20","27","4"
"PapadopoulosReimplementation","1","0","21463","385348","319463","-886","4","0","0","0","0","54","35","33","4"
"AbaProReimplementation","1","0","7940","204404","164505","107","4","0","0","0","0","53","22","31","4"
"PapadopoulosReimplementation","1","0","18365","323341","270107","-898","4","0","0","0","0","57","30","29","5"
"AbaProReimplementation","1","0","6317","169061","140046","108","4","0","0","0","0","54","21","23","5"
"PapadopoulosReimplementation","1","0","17429","318044","270450","-898","4","0","0","0","0","59","23","33","5"
"AbaProReimplementation","1","0","11461","293463","243783","108","4","0","0","0","0","57","20","40","5"
"PapadopoulosReimplementation","1","0","9840","178610","150730","-892","4","0","0","0","0","60","20","22","5"
"AbaProReimplementation","1","0","11892","317983","266980","108","4","0","0","0","0","61","32","24","5"
"PapadopoulosReimplementation","1","0","24614","455311","392528","-906","4","0","0","0","0","61","24","40","6"
"AbaProReimplementation","1","0","4763","104657","83302","108","4","0","0","0","0","54","10","37","4"
"PapadopoulosReimplementation","1","0","6963","128681","108582","-902","4","0","0","0","0","50","14","26","5"
"AbaProReimplementation","1","0","4356","94878","75134","109","4","0","0","0","0","56","12","27","3"
"PapadopoulosReimplementation","1","0","13027","256592","222813","-906","4","0","0","0","0","45","26","27","6"
"AbaProReimplementation","1","0","6224","125354","97652","109","4","0","0","0","0","54","13","36","3"
"PapadopoulosReimplementation","1","0","20631","410441","358769","-900","4","0","0","0","0","50","29","33","7"
"AbaProReimplementation","1","0","4317","89355","70231","108","4","0","0","0","0","52","10","33","3"
"PapadopoulosReimplementation","1","0","16517","342309","300960","-886","4","0","0","0","0","55","24","30","7"
"AbaProReimplementation","1","0","5245","85135","62433","107","4","0","0","0","0","59","9","38","2"
"PapadopoulosReimplementation","1","0","28061","553410","483461","-900","4","0","0","0","0","49","39","34","7"
"AbaProReimplementation","1","0","5824","115404","89506","108","4","0","0","0","0","55","12","36","3"
"PapadopoulosReimplementation","1","0","45340","1051384","955716","-910","4","0","0","0","0","50","51","36","10"
"AbaProReimplementation","1","0","5051","91805","68629","109","4","0","0","0","0","63","9","36","3"
"PapadopoulosReimplementation","1","0","10653","210290","182289","-950","4","0","0","0","0","55","18","25","6"
"AbaProReimplementation","1","0","4722","97304","76052","108","4","0","0","0","0","72","12","23","3"
"PapadopoulosReimplementation","1","0","32730","795256","729566","-978","4","0","0","0","0","53","35","33","11"
"AbaProReimplementation","1","0","7324","145201","110955","109","4","0","0","0","0","60","17","32","3"
"PapadopoulosReimplementation","1","0","24846","594467","542708","-964","4","0","0","0","0","56","28","31","10"
"AbaProReimplementation","1","0","3046","61368","47593","107","4","0","0","0","0","63","9","21","3"
"PapadopoulosReimplementation","1","0","33693","854797","789773","-996","4","0","0","0","0","53","33","35","12"
"AbaProReimplementation","1","0","22242","418502","315786","110","4","0","0","0","0","66","41","36","3"
"PapadopoulosReimplementation","1","0","14326","311915","281428","-992","4","0","0","0","0","53","30","17","9"
"AbaProReimplementation","1","0","5405","105431","81566","111","4","0","0","0","0","60","13","29","3"
"PapadopoulosReimplementation","1","0","18469","340844","297826","-968","4","0","0","0","0","54","28","27","7"
"AbaProReimplementation","1","0","3062","61354","47067","108","4","0","0","0","0","56","8","28","3"
"PapadopoulosReimplementation","1","0","31040","686800","623724","-964","4","0","0","0","0","52","37","31","10"
"AbaProReimplementation","1","0","4025","74715","56401","108","4","0","0","0","0","59","7","39","3"
"PapadopoulosReimplementation","1","0","20186","465496","424862","-952","4","0","0","0","0","50","21","36","10"
"AbaProReimplementation","1","0","3930","75209","57964","109","4","0","0","0","0","57","12","23","3"
"PapadopoulosReimplementation","1","0","18992","371274","330035","-982","4","0","0","0","0","54","22","32","8"
"AbaProReimplementation","1","0","2374","44476","33789","109","4","0","0","0","0","56","6","29","3"
"PapadopoulosReimplementation","1","0","17503","447486","412862","-926","4","0","0","0","0","51","35","17","12"
"AbaProReimplementation","1","0","4530","88575","68748","108","4","0","0","0","0","64","12","24","3"
"PapadopoulosReimplementation","1","0","39457","824743","736143","-960","4","0","0","0","0","52","58","28","8"
"AbaProReimplementation","2","0","2265","44449","34789","104","4","0","0","0","0","57","7","20","3"
"PapadopoulosReimplementation","2","0","17594","337751","291979","-1664","4","0","0","0","0","56","20","38","6"
"AbaProReimplementation","2","0","2013","46986","37895","195","4","0","0","0","0","52","7","21","4"
"PapadopoulosReimplementation","2","0","8153","124491","101317","-1680","4","0","0","0","0","57","9","41","4"
"AbaProReimplementation","2","0","12916","346171","292041","196","4","0","0","0","0","59","28","31","5"
"PapadopoulosReimplementation","2","0","16854","319077","273114","-1658","4","0","0","0","0","56","21","37","6"
"AbaProReimplementation","2","0","10661","267609","219208","196","4","0","0","0","0","61","29","25","4"
"PapadopoulosReimplementation","2","0","8880","170820","146878","-1686","4","0","0","0","0","52","17","25","6"
"AbaProReimplementation","2","0","2807","55455","41793","197","4","0","0","0","0","50","9","28","3"
"PapadopoulosReimplementation","2","0","13567","269016","231077","-1682","4","0","0","0","0","51","33","21","6"
"AbaProReimplementation","2","0","7149","188678","154373","200","4","0","0","0","0","51","32","19","4"
"PapadopoulosReimplementation","2","0","12380","254533","221676","-1696","4","0","0","0","0","52","30","20","7"
"AbaProReimplementation","2","0","7361","195815","159248","200","4","0","0","0","0","51","32","21","4"
"PapadopoulosReimplementation","2","0","9699","190322","161221","-1660","4","0","0","0","0","49","27","20","5"
"AbaProReimplementation","2","0","5393","148701","120022","200","4","0","0","0","0","52","24","21","4"
"PapadopoulosReimplementation","2","0","3727","80885","69403","-1678","4","0","0","0","0","43","16","15","6"
"AbaProReimplementation","2","0","3040","75874","57131","201","4","0","0","0","0","45","14","27","3"
"PapadopoulosReimplementation","2","0","6664","149572","132224","-1722","4","0","0","0","0","47","22","15","8"
"AbaProReimplementation","2","0","3266","72697","54608","202","4","0","0","0","0","50","11","30","3"
"PapadopoulosReimplementation","2","0","8237","159091","134923","-1724","4","0","0","0","0","52","18","23","5"
"AbaProReimplementation","2","0","1032","33914","26951","200","4","0","0","0","0","49","5","23","4"
"PapadopoulosReimplementation","2","0","7230","150801","129150","-1702","4","0","0","0","0","47","25","17","6"
"AbaProReimplementation","2","0","1735","41285","29868","201","4","0","0","0","0","62","4","38","2"
"PapadopoulosReimplementation","2","0","19274","417908","366098","-1720","4","0","0","0","0","55","30","30","7"
"AbaProReimplementation","2","0","1652","41619","30603","203","4","0","0","0","0","57","6","28","2"
"PapadopoulosReimplementation","2","0","11835","241928","210650","-1760","4","0","0","0","0","54","25","21","7"
"AbaProReimplementation","2","0","2429","67963","52528","206","4","0","0","0","0","62","7","30","3"
"PapadopoulosReimplementation","2","0","24027","474743","416880","-1812","4","0","0","0","0","59","25","37","7"
"AbaProReimplementation","2","0","1662","45216","34137","208","4","0","0","0","0","54","8","24","3"
"PapadopoulosReimplementation","2","0","7077","126755","107736","-1842","4","0","0","0","0","55","15","21","5"
"AbaProReimplementation","2","0","1628","47590","36492","208","4","0","0","0","0","59","7","24","3"
"PapadopoulosReimplementation","2","0","30693","610412","538726","-1866","4","0","0","0","0","61","34","32","7"
"AbaProReimplementation","2","0","5744","175094","136181","211","4","0","0","0","0","63","17","33","3"
"PapadopoulosReimplementation","2","0","21652","511100","468880","-1906","4","0","0","0","0","61","27","24","11"
"AbaProReimplementation","2","0","1171","38486","30965","211","4","0","0","0","0","61","5","20","4"
"PapadopoulosReimplementation","2","0","49635","1146235","1047923","-1900","4","0","0","0","0","65","40","36","10"
"AbaProReimplementation","2","0","3667","123457","102084","212","4","0","0","0","0","62","16","20","5"
"PapadopoulosReimplementation","2","0","10278","214730","194028","-1946","4","0","0","0","0","72","8","34","9"
"AbaProReimplementation","2","0","8184","329365","287739","213","4","0","0","0","0","64","27","22","7"
"PapadopoulosReimplementation","2","0","42493","945248","869135","-1944","4","0","0","0","0","84","27","32","11"
"AbaProReimplementation","2","0","19676","785657","693773","214","4","0","0","0","0","68","40","32","7"
"PapadopoulosReimplementation","2","0","32153","664586","602081","-1946","4","0","0","0","0","83","20","36","9"
"AbaProReimplementation","2","0","8384","267565","218337","214","4","0","0","0","0","60","21","37","4"
"PapadopoulosReimplementation","2","0","39372","799674","726480","-1968","4","0","0","0","0","70","27","36","10"
"AbaProReimplementation","2","0","5151","143498","115409","215","4","0","0","0","0","65","10","38","4"
"PapadopoulosReimplementation","2","0","20375","349760","308861","-1968","4","0","0","0","0","74","18","29","7"
"AbaProReimplementation","2","0","6940","193760","154120","217","4","0","0","0","0","68","13","41","3"
"PapadopoulosReimplementation","2","0","51785","1054166","961759","-1980","4","0","0","0","0","73","42","28","10"
"AbaProReimplementation","2","0","6380","143712","106564","217","4","0","0","0","0","67","14","36","2"
"PapadopoulosReimplementation","2","0","66205","1441960","1329364","-2010","4","0","0","0","0","75","60","23","12"
"AbaProReimplementation","3","0","5044","202184","178998","216","4","0","0","0","0","69","33","9","8"
"PapadopoulosReimplementation","3","0","54740","919098","792879","-2716","4","0","0","0","0","81","29","51","6"
"AbaProReimplementation","3","0","3683","152892","131995","305","4","0","0","0","0","59","17","19","6"
"PapadopoulosReimplementation","3","0","35566","869081","806008","-2710","4","0","0","0","0","60","25","39","13"
"AbaProReimplementation","3","0","2488","60260","43646","307","4","0","0","0","0","59","8","31","2"
"PapadopoulosReimplementation","3","0","107706","2780661","2621109","-2744","4","0","0","0","0","68","58","38","16"
"AbaProReimplementation","3","0","3515","82202","62171","310","4","0","0","0","0","66","8","34","3"
"PapadopoulosReimplementation","3","0","52058","1057504","961556","-2798","4","0","0","0","0","70","56","23","10"
"AbaProReimplementation","3","0","5507","125894","94777","312","4","0","0","0","0","70","12","33","3"
"PapadopoulosReimplementation","3","0","74263","1642611","1513543","-2934","4","0","0","0","0","62","76","26","12"
"AbaProReimplementation","4","0","1208","25327","17719","307","4","0","0","0","0","73","3","32","2"
"PapadopoulosReimplementation","4","0","75819","1821508","1681806","-3540","4","0","0","0","0","59","68","33","12"
"AbaProReimplementation","5","0","1278","30403","21891","404","4","0","0","0","0","74","3","36","2"
"PapadopoulosReimplementation","5","0","52249","1208600","1098817","-4222","4","0","0","0","0","62","53","31","10"
"AbaProReimplementation","5","0","3087","96539","74783","497","4","0","0","0","0","71","9","30","3"
"PapadopoulosReimplementation","5","0","19984","528765","487340","-4228","4","0","0","0","0","52","33","22","12"
"AbaProReimplementation","5","0","2559","71344","52993","495","4","0","0","0","0","61","8","33","2"
"PapadopoulosReimplementation","5","0","46965","1242319","1153826","-4234","4","0","0","0","0","51","49","34","13"
"AbaProReimplementation","5","0","2962","77996","56151","498","4","0","0","0","0","68","7","39","2"
"PapadopoulosReimplementation","5","0","4054","66477","55703","-4288","4","0","0","0","0","42","7","31","5"
"AbaProReimplementation","5","0","2887","90813","68396","499","4","0","0","0","0","61","11","31","3"
"PapadopoulosReimplementation","5","0","36039","896937","826573","-4292","4","0","0","0","0","50","44","30","12"
"AbaProReimplementation","5","0","2981","104206","81573","500","4","0","0","0","0","61","11","30","3"
"PapadopoulosReimplementation","5","0","12682","307479","280921","-4304","4","0","0","0","0","48","24","21","11"
"AbaProReimplementation","5","0","4829","153889","115034","500","4","0","0","0","0","69","15","36","3"
"PapadopoulosReimplementation","5","0","3578","0","0","0","0","0","0","0","0"
"AbaProReimplementation","5","0","281","12439","10503","501","4","0","0","0","0","70","2","9","6"
"PapadopoulosReimplementation","5","0","2067","0","0","0","0","0","0","0","0"
"AbaProReimplementation","6","0","72","2376","2076","501","4","0","0","0","0","70","1","1","18"
