"player","score of AbaProReimplementation","score of PapadopoulosReimplementation","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"PapadopoulosReimplementation","1","0","10526","210290","182289","-950","4","0","0","0","0","55","18","25","6"
"AbaProReimplementation","1","0","4706","97304","76052","108","4","0","0","0","0","72","12","23","3"
"PapadopoulosReimplementation","1","0","32342","795256","729566","-978","4","0","0","0","0","53","35","33","11"
"AbaProReimplementation","1","0","7284","145201","110955","109","4","0","0","0","0","60","17","32","3"
"PapadopoulosReimplementation","1","0","24553","594467","542708","-964","4","0","0","0","0","56","28","31","10"
"AbaProReimplementation","1","0","3036","61368","47593","107","4","0","0","0","0","63","9","21","3"
"PapadopoulosReimplementation","1","0","33152","854797","789773","-996","4","0","0","0","0","53","33","35","12"
"AbaProReimplementation","1","0","22143","418502","315786","110","4","0","0","0","0","66","41","36","3"
"PapadopoulosReimplementation","1","0","14187","311915","281428","-992","4","0","0","0","0","53","30","17","9"
"AbaProReimplementation","1","0","5394","105431","81566","111","4","0","0","0","0","60","13","29","3"
"PapadopoulosReimplementation","1","0","18268","340844","297826","-968","4","0","0","0","0","54","28","27","7"
"AbaProReimplementation","1","0","3062","61354","47067","108","4","0","0","0","0","56","8","28","3"
"PapadopoulosReimplementation","1","0","30659","686800","623724","-964","4","0","0","0","0","52","37","31","10"
"AbaProReimplementation","1","0","4001","74715","56401","108","4","0","0","0","0","59","7","39","3"
"PapadopoulosReimplementation","1","0","19921","465496","424862","-952","4","0","0","0","0","50","21","36","10"
"AbaProReimplementation","1","0","3901","75209","57964","109","4","0","0","0","0","57","12","23","3"
"PapadopoulosReimplementation","1","0","18802","371274","330035","-982","4","0","0","0","0","54","22","32","8"
"AbaProReimplementation","1","0","2355","44476","33789","109","4","0","0","0","0","56","6","29","3"
"PapadopoulosReimplementation","1","0","17271","447486","412862","-926","4","0","0","0","0","51","35","17","12"
"AbaProReimplementation","1","0","4483","88575","68748","108","4","0","0","0","0","64","12","24","3"
"PapadopoulosReimplementation","1","0","38970","824743","736143","-960","4","0","0","0","0","52","58","28","8"
"AbaProReimplementation","2","0","2263","44449","34789","104","4","0","0","0","0","57","7","20","3"
"PapadopoulosReimplementation","2","0","17382","337751","291979","-1664","4","0","0","0","0","56","20","38","6"
"AbaProReimplementation","2","0","1991","46986","37895","195","4","0","0","0","0","52","7","21","4"
"PapadopoulosReimplementation","2","0","8079","124491","101317","-1680","4","0","0","0","0","57","9","41","4"
"AbaProReimplementation","2","0","12830","346171","292041","196","4","0","0","0","0","59","28","31","5"
"PapadopoulosReimplementation","2","0","16691","319077","273114","-1658","4","0","0","0","0","56","21","37","6"
"AbaProReimplementation","2","0","10593","267609","219208","196","4","0","0","0","0","61","29","25","4"
"PapadopoulosReimplementation","2","0","8785","170820","146878","-1686","4","0","0","0","0","52","17","25","6"
"AbaProReimplementation","2","0","2773","55455","41793","197","4","0","0","0","0","50","9","28","3"
"PapadopoulosReimplementation","2","0","13411","269016","231077","-1682","4","0","0","0","0","51","33","21","6"
"AbaProReimplementation","2","0","7096","188678","154373","200","4","0","0","0","0","51","32","19","4"
"PapadopoulosReimplementation","2","0","12234","254533","221676","-1696","4","0","0","0","0","52","30","20","7"
"AbaProReimplementation","2","0","7240","195815","159248","200","4","0","0","0","0","51","32","21","4"
"PapadopoulosReimplementation","2","0","9551","190322","161221","-1660","4","0","0","0","0","49","27","20","5"
"AbaProReimplementation","2","0","5296","148701","120022","200","4","0","0","0","0","52","24","21","4"
"PapadopoulosReimplementation","2","0","3671","80885","69403","-1678","4","0","0","0","0","43","16","15","6"
"AbaProReimplementation","2","0","3024","75874","57131","201","4","0","0","0","0","45","14","27","3"
"PapadopoulosReimplementation","2","0","6573","149572","132224","-1722","4","0","0","0","0","47","22","15","8"
"AbaProReimplementation","2","0","3229","72697","54608","202","4","0","0","0","0","50","11","30","3"
"PapadopoulosReimplementation","2","0","8126","159091","134923","-1724","4","0","0","0","0","52","18","23","5"
"AbaProReimplementation","2","0","1015","33914","26951","200","4","0","0","0","0","49","5","23","4"
"PapadopoulosReimplementation","2","0","7111","150801","129150","-1702","4","0","0","0","0","47","25","17","6"
"AbaProReimplementation","2","0","1728","41285","29868","201","4","0","0","0","0","62","4","38","2"
"PapadopoulosReimplementation","2","0","19021","417908","366098","-1720","4","0","0","0","0","55","30","30","7"
"AbaProReimplementation","2","0","1639","41619","30603","203","4","0","0","0","0","57","6","28","2"
"PapadopoulosReimplementation","2","0","11691","241928","210650","-1760","4","0","0","0","0","54","25","21","7"
"AbaProReimplementation","2","0","2428","67963","52528","206","4","0","0","0","0","62","7","30","3"
"PapadopoulosReimplementation","2","0","23715","474743","416880","-1812","4","0","0","0","0","59","25","37","7"
"AbaProReimplementation","2","0","1656","45216","34137","208","4","0","0","0","0","54","8","24","3"
"PapadopoulosReimplementation","2","0","7012","126755","107736","-1842","4","0","0","0","0","55","15","21","5"
"AbaProReimplementation","2","0","1617","47590","36492","208","4","0","0","0","0","59","7","24","3"
"PapadopoulosReimplementation","2","0","30367","610412","538726","-1866","4","0","0","0","0","61","34","32","7"
"AbaProReimplementation","2","0","5764","175094","136181","211","4","0","0","0","0","63","17","33","3"
"PapadopoulosReimplementation","2","0","21433","511100","468880","-1906","4","0","0","0","0","61","27","24","11"
"AbaProReimplementation","2","0","1192","38486","30965","211","4","0","0","0","0","61","5","20","4"
"PapadopoulosReimplementation","2","0","48996","1146235","1047923","-1900","4","0","0","0","0","65","40","36","10"
"AbaProReimplementation","2","0","3666","123457","102084","212","4","0","0","0","0","62","16","20","5"
"PapadopoulosReimplementation","2","0","10126","214730","194028","-1946","4","0","0","0","0","72","8","34","9"
"AbaProReimplementation","2","0","8135","329365","287739","213","4","0","0","0","0","64","27","22","7"
"PapadopoulosReimplementation","2","0","42028","945248","869135","-1944","4","0","0","0","0","84","27","32","11"
"AbaProReimplementation","2","0","19567","785657","693773","214","4","0","0","0","0","68","40","32","7"
"PapadopoulosReimplementation","2","0","31833","664586","602081","-1946","4","0","0","0","0","83","20","36","9"
"AbaProReimplementation","2","0","8364","267565","218337","214","4","0","0","0","0","60","21","37","4"
"PapadopoulosReimplementation","2","0","38905","799674","726480","-1968","4","0","0","0","0","70","27","36","10"
"AbaProReimplementation","2","0","5117","143498","115409","215","4","0","0","0","0","65","10","38","4"
"PapadopoulosReimplementation","2","0","20204","349760","308861","-1968","4","0","0","0","0","74","18","29","7"
"AbaProReimplementation","2","0","6913","193760","154120","217","4","0","0","0","0","68","13","41","3"
"PapadopoulosReimplementation","2","0","51212","1054166","961759","-1980","4","0","0","0","0","73","42","28","10"
"AbaProReimplementation","2","0","6344","143712","106564","217","4","0","0","0","0","67","14","36","2"
"PapadopoulosReimplementation","2","0","65596","1441960","1329364","-2010","4","0","0","0","0","75","60","23","12"
"AbaProReimplementation","3","0","5011","202184","178998","216","4","0","0","0","0","69","33","9","8"
"PapadopoulosReimplementation","3","0","54294","919098","792879","-2716","4","0","0","0","0","81","29","51","6"
"AbaProReimplementation","3","0","3667","152892","131995","305","4","0","0","0","0","59","17","19","6"
"PapadopoulosReimplementation","3","0","35236","869081","806008","-2710","4","0","0","0","0","60","25","39","13"
"AbaProReimplementation","3","0","2484","60260","43646","307","4","0","0","0","0","59","8","31","2"
"PapadopoulosReimplementation","3","0","106440","2780661","2621109","-2744","4","0","0","0","0","68","58","38","16"
"AbaProReimplementation","3","0","3531","82202","62171","310","4","0","0","0","0","66","8","34","3"
"PapadopoulosReimplementation","3","0","51530","1057504","961556","-2798","4","0","0","0","0","70","56","23","10"
"AbaProReimplementation","3","0","5475","125894","94777","312","4","0","0","0","0","70","12","33","3"
"PapadopoulosReimplementation","3","0","72397","1642611","1513543","-2934","4","0","0","0","0","62","76","26","12"
"AbaProReimplementation","4","0","1221","25327","17719","307","4","0","0","0","0","73","3","32","2"
"PapadopoulosReimplementation","4","0","75074","1821508","1681806","-3540","4","0","0","0","0","59","68","33","12"
"AbaProReimplementation","5","0","1295","30403","21891","404","4","0","0","0","0","74","3","36","2"
"PapadopoulosReimplementation","5","0","51865","1208600","1098817","-4222","4","0","0","0","0","62","53","31","10"
"AbaProReimplementation","5","0","3082","96539","74783","497","4","0","0","0","0","71","9","30","3"
"PapadopoulosReimplementation","5","0","19792","528765","487340","-4228","4","0","0","0","0","52","33","22","12"
"AbaProReimplementation","5","0","2574","71344","52993","495","4","0","0","0","0","61","8","33","2"
"PapadopoulosReimplementation","5","0","47215","1242319","1153826","-4234","4","0","0","0","0","51","49","34","13"
"AbaProReimplementation","5","0","3040","77996","56151","498","4","0","0","0","0","68","7","39","2"
"PapadopoulosReimplementation","5","0","4283","66477","55703","-4288","4","0","0","0","0","42","7","31","5"
"AbaProReimplementation","5","0","2950","90813","68396","499","4","0","0","0","0","61","11","31","3"
"PapadopoulosReimplementation","5","0","36845","896937","826573","-4292","4","0","0","0","0","50","44","30","12"
"AbaProReimplementation","5","0","3290","104206","81573","500","4","0","0","0","0","61","11","30","3"
"PapadopoulosReimplementation","5","0","12958","307479","280921","-4304","4","0","0","0","0","48","24","21","11"
"AbaProReimplementation","5","0","4948","153889","115034","500","4","0","0","0","0","69","15","36","3"
"PapadopoulosReimplementation","5","0","3642","0","0","0","0","0","0","0","0"
"AbaProReimplementation","5","0","287","12439","10503","501","4","0","0","0","0","70","2","9","6"
"PapadopoulosReimplementation","5","0","2126","0","0","0","0","0","0","0","0"
"AbaProReimplementation","6","0","73","2376","2076","501","4","0","0","0","0","70","1","1","18"
