"player","score of AbaProReimplementation","score of PapadopoulosReimplementation","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"AbaProReimplementation","0","0","18591","289002","220723","13","4","0","0","0","0","62","31","33","3"
"PapadopoulosReimplementation","0","0","26440","513175","449208","-86","4","0","0","0","0","52","45","26","7"
"AbaProReimplementation","0","0","13692","197862","146871","14","4","0","0","0","0","65","20","37","2"
"PapadopoulosReimplementation","0","0","6955","135576","116583","-102","4","0","0","0","0","49","18","19","6"
"AbaProReimplementation","0","0","12835","218089","167135","13","4","0","0","0","0","71","26","25","3"
"PapadopoulosReimplementation","0","0","13123","272820","241924","-130","4","0","0","0","0","49","21","28","8"
"AbaProReimplementation","0","0","10517","194322","148423","12","4","0","0","0","0","59","24","30","3"
"PapadopoulosReimplementation","0","0","40823","907470","821666","-138","4","0","0","0","0","51","58","27","9"
"AbaProReimplementation","0","0","964","15497","10724","10","4","0","0","0","0","57","2","35","2"
"PapadopoulosReimplementation","0","0","32435","601153","530487","-196","4","0","0","0","0","66","40","25","7"
"AbaProReimplementation","1","0","2940","56901","45253","12","4","0","0","0","0","58","9","21","4"
"PapadopoulosReimplementation","1","0","5667","108460","92527","-842","4","0","0","0","0","55","9","29","6"
"AbaProReimplementation","1","0","3059","71315","59003","105","4","0","0","0","0","53","10","21","5"
"PapadopoulosReimplementation","1","0","2816","47878","38389","-840","4","0","0","0","0","49","6","30","4"
"AbaProReimplementation","1","0","3533","66050","50882","104","4","0","0","0","0","57","9","26","3"
"PapadopoulosReimplementation","1","0","3369","65405","55764","-842","4","0","0","0","0","50","7","25","6"
"AbaProReimplementation","1","0","4155","90137","72661","104","4","0","0","0","0","56","17","16","4"
"PapadopoulosReimplementation","1","0","13219","267994","234032","-850","4","0","0","0","0","51","22","28","7"
"AbaProReimplementation","1","0","5663","106456","83839","104","4","0","0","0","0","55","17","22","3"
"PapadopoulosReimplementation","1","0","8585","152818","129465","-848","4","0","0","0","0","54","11","36","5"
"AbaProReimplementation","1","0","9397","214513","178355","104","4","0","0","0","0","55","37","16","5"
"PapadopoulosReimplementation","1","0","8480","157851","133035","-856","4","0","0","0","0","55","16","26","5"
"AbaProReimplementation","1","0","3312","65472","50604","102","4","0","0","0","0","58","11","21","3"
"PapadopoulosReimplementation","1","0","3464","63646","53040","-856","4","0","0","0","0","54","8","21","5"
"AbaProReimplementation","1","0","12531","295816","241795","103","4","0","0","0","0","58","37","23","4"
"PapadopoulosReimplementation","1","0","10156","192494","162607","-850","4","0","0","0","0","64","15","28","5"
"AbaProReimplementation","1","0","31583","633997","502041","102","4","0","0","0","0","62","48","42","3"
"PapadopoulosReimplementation","1","0","5359","89440","74023","-860","4","0","0","0","0","61","8","30","4"
"AbaProReimplementation","1","0","26705","501777","393821","103","4","0","0","0","0","57","45","40","3"
"PapadopoulosReimplementation","1","0","8036","135386","111869","-862","4","0","0","0","0","60","13","27","4"
"AbaProReimplementation","1","0","4152","89778","74233","103","4","0","0","0","0","58","12","20","5"
"PapadopoulosReimplementation","1","0","10291","186157","158812","-850","4","0","0","0","0","60","16","26","6"
"AbaProReimplementation","1","0","6382","182824","158406","105","4","0","0","0","0","63","27","13","7"
"PapadopoulosReimplementation","1","0","12724","235747","200167","-880","4","0","0","0","0","71","21","22","5"
"AbaProReimplementation","1","0","6237","166518","143136","104","4","0","0","0","0","67","21","15","6"
"PapadopoulosReimplementation","1","0","35123","577879","475653","-834","4","0","0","0","0","73","36","37","4"
"AbaProReimplementation","1","0","29419","650320","541149","105","4","0","0","0","0","70","53","28","5"
"PapadopoulosReimplementation","1","0","53322","884174","746638","-882","4","0","0","0","0","74","47","38","5"
"AbaProReimplementation","1","0","11238","218734","174829","106","4","0","0","0","0","67","16","37","4"
"PapadopoulosReimplementation","1","0","6548","110295","91231","-888","4","0","0","0","0","62","10","27","4"
"AbaProReimplementation","1","0","4322","96414","78117","105","4","0","0","0","0","65","11","24","4"
"PapadopoulosReimplementation","1","0","10129","232027","206070","-862","4","0","0","0","0","53","17","27","8"
"AbaProReimplementation","1","0","2476","58128","46799","105","4","0","0","0","0","61","9","18","4"
"PapadopoulosReimplementation","1","0","22402","471207","414056","-882","4","0","0","0","0","59","24","39","7"
"AbaProReimplementation","1","0","6978","141392","110434","105","4","0","0","0","0","63","12","38","3"
"PapadopoulosReimplementation","1","0","10057","206542","176808","-878","4","0","0","0","0","51","19","28","6"
"AbaProReimplementation","1","0","3926","105610","87472","106","4","0","0","0","0","59","12","23","5"
"PapadopoulosReimplementation","1","0","61301","1101595","922271","-874","4","0","0","0","0","71","45","54","5"
"AbaProReimplementation","1","0","11849","397360","343564","106","4","0","0","0","0","59","42","20","6"
"PapadopoulosReimplementation","1","0","9123","139428","111437","-918","4","0","0","0","0","69","7","51","4"
"AbaProReimplementation","1","0","9755","249641","205707","106","4","0","0","0","0","51","30","27","4"
"PapadopoulosReimplementation","1","0","16116","321560","278835","-892","4","0","0","0","0","58","25","27","6"
"AbaProReimplementation","1","0","1158","23695","17986","102","4","0","0","0","0","53","3","29","3"
"PapadopoulosReimplementation","1","0","16602","350529","306317","-900","4","0","0","0","0","55","32","23","7"
"AbaProReimplementation","1","0","9349","188192","144037","105","4","0","0","0","0","56","19","39","3"
"PapadopoulosReimplementation","1","0","25619","660565","607308","-896","4","0","0","0","0","59","46","18","12"
"AbaProReimplementation","1","0","13079","283400","222740","106","4","0","0","0","0","62","27","34","3"
"PapadopoulosReimplementation","1","0","21825","432716","373093","-892","4","0","0","0","0","64","26","34","6"
"AbaProReimplementation","1","0","23369","465441","367872","106","4","0","0","0","0","63","40","36","3"
"PapadopoulosReimplementation","1","0","39974","822871","718270","-852","4","0","0","0","0","71","31","45","7"
"AbaProReimplementation","1","0","3310","62871","49116","104","4","0","0","0","0","66","7","26","3"
"PapadopoulosReimplementation","1","0","29291","609416","532880","-876","4","0","0","0","0","66","31","36","7"
"AbaProReimplementation","1","0","17058","380440","309964","107","4","0","0","0","0","61","38","29","4"
"PapadopoulosReimplementation","1","0","23267","563778","506631","-880","4","0","0","0","0","54","39","25","9"
"AbaProReimplementation","1","0","4344","113726","93144","108","4","0","0","0","0","60","12","25","4"
"PapadopoulosReimplementation","1","0","3313","64092","53832","-918","4","0","0","0","0","54","9","19","5"
"AbaProReimplementation","1","0","5254","135111","108735","107","4","0","0","0","0","62","17","23","4"
"PapadopoulosReimplementation","1","0","22677","449704","385972","-898","4","0","0","0","0","55","35","31","6"
"AbaProReimplementation","1","0","3364","94321","76969","108","4","0","0","0","0","58","12","23","4"
"PapadopoulosReimplementation","1","0","21400","415765","354652","-906","4","0","0","0","0","54","30","36","5"
"AbaProReimplementation","1","0","5292","150597","124706","108","4","0","0","0","0","57","17","25","5"
"PapadopoulosReimplementation","1","0","5197","103326","87767","-926","4","0","0","0","0","52","15","18","5"
"AbaProReimplementation","1","0","5060","137345","111166","107","4","0","0","0","0","62","18","21","4"
"PapadopoulosReimplementation","1","0","7547","132367","108294","-910","4","0","0","0","0","52","18","23","4"
"AbaProReimplementation","1","0","5616","161192","132098","107","4","0","0","0","0","50","20","27","4"
"PapadopoulosReimplementation","1","0","21518","385516","319628","-886","4","0","0","0","0","54","35","33","5"
"AbaProReimplementation","1","0","8028","204433","164534","107","4","0","0","0","0","53","22","31","4"
"PapadopoulosReimplementation","1","0","18393","323273","270038","-898","4","0","0","0","0","57","30","29","5"
"AbaProReimplementation","1","0","6616","172222","141879","108","4","0","0","0","0","54","21","24","4"
"PapadopoulosReimplementation","1","0","17464","319172","271586","-898","4","0","0","0","0","59","23","33","5"
"AbaProReimplementation","1","0","11057","284252","236526","108","4","0","0","0","0","57","19","40","5"
"PapadopoulosReimplementation","1","0","9868","178620","150746","-892","4","0","0","0","0","60","20","22","5"
"AbaProReimplementation","1","0","11836","314921","264316","108","4","0","0","0","0","61","31","25","5"
"PapadopoulosReimplementation","1","0","24718","458516","395698","-906","4","0","0","0","0","61","24","40","6"
"AbaProReimplementation","1","0","5351","110477","86469","108","4","0","0","0","0","54","10","42","3"
"PapadopoulosReimplementation","1","0","6993","128000","107858","-902","4","0","0","0","0","50","14","26","5"
"AbaProReimplementation","1","0","4395","94413","74680","109","4","0","0","0","0","56","12","27","3"
"PapadopoulosReimplementation","1","0","13244","264216","230458","-906","4","0","0","0","0","45","26","27","7"
"AbaProReimplementation","1","0","6283","124609","97010","109","4","0","0","0","0","54","13","36","3"
"PapadopoulosReimplementation","1","0","20838","416109","364426","-900","4","0","0","0","0","50","29","33","7"
"AbaProReimplementation","1","0","4305","88181","69333","108","4","0","0","0","0","52","10","33","3"
"PapadopoulosReimplementation","1","0","16630","344941","303536","-886","4","0","0","0","0","55","24","30","7"
"AbaProReimplementation","1","0","5333","89407","66554","107","4","0","0","0","0","59","9","38","2"
"PapadopoulosReimplementation","1","0","28264","556738","486744","-900","4","0","0","0","0","49","39","34","7"
"AbaProReimplementation","1","0","5748","113550","88164","108","4","0","0","0","0","55","12","36","3"
"PapadopoulosReimplementation","1","0","45598","1057251","961563","-910","4","0","0","0","0","50","51","36","10"
"AbaProReimplementation","1","0","6459","114637","85103","109","4","0","0","0","0","63","11","40","2"
"PapadopoulosReimplementation","1","0","10798","210363","181924","-950","4","0","0","0","0","55","19","26","6"
"AbaProReimplementation","1","0","4822","96891","75320","108","4","0","0","0","0","72","11","23","3"
"PapadopoulosReimplementation","1","0","32707","792534","726876","-978","4","0","0","0","0","53","35","33","11"
"AbaProReimplementation","1","0","7394","145179","110937","109","4","0","0","0","0","60","17","32","3"
"PapadopoulosReimplementation","1","0","24829","591058","539312","-964","4","0","0","0","0","56","28","31","10"
"AbaProReimplementation","1","0","3074","61302","47531","107","4","0","0","0","0","63","9","21","3"
"PapadopoulosReimplementation","1","0","33699","855710","790661","-996","4","0","0","0","0","53","33","35","12"
"AbaProReimplementation","1","0","22437","418455","315743","110","4","0","0","0","0","66","41","36","3"
"PapadopoulosReimplementation","1","0","14224","304625","274254","-992","4","0","0","0","0","53","30","17","9"
"AbaProReimplementation","1","0","5473","105351","81469","111","4","0","0","0","0","60","13","29","3"
"PapadopoulosReimplementation","1","0","18201","328494","285721","-968","4","0","0","0","0","54","28","27","6"
"AbaProReimplementation","1","0","3086","61609","47452","108","4","0","0","0","0","56","8","28","3"
"PapadopoulosReimplementation","1","0","30726","666511","603500","-964","4","0","0","0","0","52","36","31","9"
"AbaProReimplementation","1","0","4130","75541","56890","108","4","0","0","0","0","59","7","40","3"
"PapadopoulosReimplementation","1","0","19954","451269","410628","-952","4","0","0","0","0","50","21","36","10"
"AbaProReimplementation","1","0","4055","76729","58953","109","4","0","0","0","0","57","12","23","3"
"PapadopoulosReimplementation","1","0","18929","366823","325730","-982","4","0","0","0","0","54","22","32","8"
"AbaProReimplementation","1","0","2394","44471","33784","109","4","0","0","0","0","56","6","29","3"
"PapadopoulosReimplementation","1","0","17512","447313","412689","-926","4","0","0","0","0","51","35","17","12"
"AbaProReimplementation","1","0","4556","88577","68750","108","4","0","0","0","0","64","12","24","3"
"PapadopoulosReimplementation","1","0","39574","824037","735434","-960","4","0","0","0","0","52","58","28","8"
"AbaProReimplementation","2","0","2283","44449","34789","104","4","0","0","0","0","57","7","20","3"
"PapadopoulosReimplementation","2","0","17540","333798","288161","-1664","4","0","0","0","0","56","20","38","6"
"AbaProReimplementation","2","0","2029","47034","37943","195","4","0","0","0","0","52","7","21","4"
"PapadopoulosReimplementation","2","0","8220","124506","101333","-1680","4","0","0","0","0","57","9","41","4"
"AbaProReimplementation","2","0","13016","346153","292024","196","4","0","0","0","0","59","28","31","5"
"PapadopoulosReimplementation","2","0","16974","319137","273175","-1658","4","0","0","0","0","56","21","37","6"
"AbaProReimplementation","2","0","10741","267605","219204","196","4","0","0","0","0","61","29","25","4"
"PapadopoulosReimplementation","2","0","8973","170822","146880","-1686","4","0","0","0","0","52","17","25","6"
"AbaProReimplementation","2","0","2833","55466","41799","197","4","0","0","0","0","50","9","28","3"
"PapadopoulosReimplementation","2","0","13637","268952","231017","-1682","4","0","0","0","0","51","33","21","6"
"AbaProReimplementation","2","0","7181","188755","154446","200","4","0","0","0","0","51","32","19","4"
"PapadopoulosReimplementation","2","0","12417","254532","221676","-1696","4","0","0","0","0","52","30","20","7"
"AbaProReimplementation","2","0","7361","196131","159627","200","4","0","0","0","0","51","32","21","4"
"PapadopoulosReimplementation","2","0","9722","190325","161224","-1660","4","0","0","0","0","49","27","20","5"
"AbaProReimplementation","2","0","5377","148702","120023","200","4","0","0","0","0","52","24","21","4"
"PapadopoulosReimplementation","2","0","3737","80878","69396","-1678","4","0","0","0","0","43","16","15","6"
"AbaProReimplementation","2","0","3049","75859","57131","201","4","0","0","0","0","45","14","27","3"
"PapadopoulosReimplementation","2","0","6681","149589","132241","-1722","4","0","0","0","0","47","22","15","8"
"AbaProReimplementation","2","0","3269","72750","54704","202","4","0","0","0","0","50","11","30","3"
"PapadopoulosReimplementation","2","0","8262","159109","134941","-1724","4","0","0","0","0","52","18","23","5"
"AbaProReimplementation","2","0","1032","33838","26875","200","4","0","0","0","0","49","5","23","4"
"PapadopoulosReimplementation","2","0","7214","150556","128906","-1702","4","0","0","0","0","47","25","17","6"
"AbaProReimplementation","2","0","1744","41216","29820","201","4","0","0","0","0","62","4","37","2"
"PapadopoulosReimplementation","2","0","19268","416974","365163","-1720","4","0","0","0","0","55","30","30","7"
"AbaProReimplementation","2","0","1656","41416","30441","203","4","0","0","0","0","57","6","28","2"
"PapadopoulosReimplementation","2","0","11871","240975","209696","-1760","4","0","0","0","0","54","25","21","7"
"AbaProReimplementation","2","0","2430","66591","51253","206","4","0","0","0","0","62","7","31","3"
"PapadopoulosReimplementation","2","0","24039","472798","414932","-1812","4","0","0","0","0","59","25","37","7"
"AbaProReimplementation","2","0","1684","44931","33863","208","4","0","0","0","0","54","8","24","3"
"PapadopoulosReimplementation","2","0","6973","121220","102281","-1842","4","0","0","0","0","55","15","21","5"
"AbaProReimplementation","2","0","1653","47179","36022","208","4","0","0","0","0","59","7","24","3"
"PapadopoulosReimplementation","2","0","30862","612873","541219","-1866","4","0","0","0","0","61","34","32","7"
"AbaProReimplementation","2","0","5777","174642","135834","211","4","0","0","0","0","63","17","33","3"
"PapadopoulosReimplementation","2","0","21570","507740","465859","-1906","4","0","0","0","0","61","27","23","11"
"AbaProReimplementation","2","0","1184","38511","30989","211","4","0","0","0","0","61","5","20","4"
"PapadopoulosReimplementation","2","0","49846","1137921","1039188","-1900","4","0","0","0","0","65","40","36","10"
"AbaProReimplementation","2","0","3762","123997","102188","212","4","0","0","0","0","62","16","20","4"
"PapadopoulosReimplementation","2","0","10308","212469","191574","-1946","4","0","0","0","0","72","8","34","9"
"AbaProReimplementation","2","0","8375","330185","287839","213","4","0","0","0","0","64","27","22","7"
"PapadopoulosReimplementation","2","0","42782","946386","870182","-1944","4","0","0","0","0","84","27","32","11"
"AbaProReimplementation","2","0","20069","790641","697706","214","4","0","0","0","0","68","40","32","7"
"PapadopoulosReimplementation","2","0","32288","662220","599765","-1946","4","0","0","0","0","83","20","36","9"
"AbaProReimplementation","2","0","8344","261018","212266","214","4","0","0","0","0","60","21","37","4"
"PapadopoulosReimplementation","2","0","39179","784449","711383","-1968","4","0","0","0","0","70","27","36","10"
"AbaProReimplementation","2","0","5142","141827","114033","215","4","0","0","0","0","65","10","38","4"
"PapadopoulosReimplementation","2","0","20498","349745","308848","-1968","4","0","0","0","0","74","18","29","7"
"AbaProReimplementation","2","0","6999","193946","154306","217","4","0","0","0","0","68","13","41","3"
"PapadopoulosReimplementation","2","0","51997","1054315","961908","-1980","4","0","0","0","0","73","42","28","10"
"AbaProReimplementation","2","0","6444","143732","106584","217","4","0","0","0","0","67","14","36","2"
"PapadopoulosReimplementation","2","0","66621","1442239","1329645","-2010","4","0","0","0","0","75","60","23","12"
"AbaProReimplementation","3","0","5101","202138","178952","216","4","0","0","0","0","69","33","9","8"
"PapadopoulosReimplementation","3","0","55156","918460","792239","-2716","4","0","0","0","0","81","29","51","6"
"AbaProReimplementation","3","0","3709","153091","132136","305","4","0","0","0","0","59","17","19","6"
"PapadopoulosReimplementation","3","0","35774","868864","805792","-2710","4","0","0","0","0","60","25","39","13"
"AbaProReimplementation","3","0","2504","60254","43651","307","4","0","0","0","0","59","8","31","2"
"PapadopoulosReimplementation","3","0","108097","2784119","2624562","-2744","4","0","0","0","0","68","58","38","16"
"AbaProReimplementation","3","0","3544","82197","62189","310","4","0","0","0","0","66","8","34","3"
"PapadopoulosReimplementation","3","0","52181","1057378","961424","-2798","4","0","0","0","0","70","56","23","10"
"AbaProReimplementation","3","0","5544","125936","94817","312","4","0","0","0","0","70","12","33","3"
"PapadopoulosReimplementation","3","0","73459","1645012","1515943","-2934","4","0","0","0","0","62","76","26","12"
"AbaProReimplementation","4","0","1226","25479","17871","307","4","0","0","0","0","73","3","32","2"
"PapadopoulosReimplementation","4","0","76002","1821049","1681400","-3540","4","0","0","0","0","59","68","33","12"
"AbaProReimplementation","5","0","1281","30552","22025","404","4","0","0","0","0","74","3","36","2"
"PapadopoulosReimplementation","5","0","52318","1203323","1093659","-4222","4","0","0","0","0","62","53","31","10"
"AbaProReimplementation","5","0","3126","97038","75175","497","4","0","0","0","0","71","9","30","3"
"PapadopoulosReimplementation","5","0","20056","529662","488211","-4228","4","0","0","0","0","52","33","22","12"
"AbaProReimplementation","5","0","2584","71281","52933","495","4","0","0","0","0","61","8","33","2"
"PapadopoulosReimplementation","5","0","47232","1241589","1153119","-4234","4","0","0","0","0","51","49","34","13"
"AbaProReimplementation","5","0","2894","76180","54982","498","4","0","0","0","0","68","7","38","2"
"PapadopoulosReimplementation","5","0","4057","65908","55121","-4288","4","0","0","0","0","42","7","31","5"
"AbaProReimplementation","5","0","2761","88249","66903","499","4","0","0","0","0","61","11","29","3"
"PapadopoulosReimplementation","5","0","36111","895593","825254","-4292","4","0","0","0","0","50","44","30","12"
"AbaProReimplementation","5","0","2893","101043","79539","500","4","0","0","0","0","61","11","29","3"
"PapadopoulosReimplementation","5","0","12751","305811","279252","-4304","4","0","0","0","0","48","24","21","11"
"AbaProReimplementation","5","0","4615","148652","112024","500","4","0","0","0","0","69","15","34","3"
"PapadopoulosReimplementation","5","0","3758","0","0","0","0","0","0","0","0"
"AbaProReimplementation","5","0","282","12325","10390","501","4","0","0","0","0","70","2","9","6"
"PapadopoulosReimplementation","5","0","2322","0","0","0","0","0","0","0","0"
"AbaProReimplementation","6","0","71","2287","1989","501","4","0","0","0","0","70","1","1","17"
