"player","score of PapadopoulosReimplementation","score of AbaProReimplementation","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"PapadopoulosReimplementation","3","2","17275","441899","390485","862","4","0","0","0","0","68","24","29","7"
"AbaProReimplementation","3","2","15614","339839","284048","-92","4","0","0","0","0","71","37","19","5"
"PapadopoulosReimplementation","3","2","46816","1128488","986818","866","4","0","0","0","0","70","36","54","7"
"AbaProReimplementation","3","2","5395","112182","90983","-93","4","0","0","0","0","65","12","25","4"
"PapadopoulosReimplementation","3","2","39564","1020470","899734","864","4","0","0","0","0","65","36","50","7"
"AbaProReimplementation","3","2","24025","500574","405996","-90","4","0","0","0","0","66","43","31","4"
"PapadopoulosReimplementation","3","2","26538","665494","584744","850","4","0","0","0","0","60","36","35","7"
"AbaProReimplementation","3","2","5916","177064","153244","-96","4","0","0","0","0","68","21","15","6"
"PapadopoulosReimplementation","3","2","6185","156324","135489","838","4","0","0","0","0","66","11","26","6"
"AbaProReimplementation","3","2","6396","250382","227462","-105","4","0","0","0","0","66","34","9","11"
"PapadopoulosReimplementation","3","2","16780","406373","347057","894","4","0","0","0","0","61","26","36","6"
"AbaProReimplementation","3","2","4435","103479","86786","-90","4","0","0","0","0","62","15","15","5"
"PapadopoulosReimplementation","3","2","18926","422267","354174","910","4","0","0","0","0","58","29","39","5"
"AbaProReimplementation","3","2","11650","347146","302895","-91","4","0","0","0","0","64","39","16","7"
"PapadopoulosReimplementation","3","2","11067","244514","207235","854","4","0","0","0","0","64","16","35","5"
"AbaProReimplementation","3","2","17006","321969","261778","-102","4","0","0","0","0","66","27","32","4"
"PapadopoulosReimplementation","3","2","14757","288346","232406","912","4","0","0","0","0","63","19","44","4"
"AbaProReimplementation","3","2","6952","138240","110427","-103","4","0","0","0","0","58","12","37","4"
"PapadopoulosReimplementation","3","2","7791","162526","131519","904","4","0","0","0","0","59","16","30","4"
"AbaProReimplementation","3","2","21339","347381","270379","-102","4","0","0","0","0","62","31","38","3"
"PapadopoulosReimplementation","3","2","13930","317214","264482","930","4","0","0","0","0","57","21","41","5"
"AbaProReimplementation","3","2","8477","181843","151937","-101","4","0","0","0","0","67","14","29","5"
"PapadopoulosReimplementation","3","2","26581","651511","557640","936","4","0","0","0","0","62","35","42","6"
"AbaProReimplementation","3","2","16222","337825","274253","-102","4","0","0","0","0","64","30","31","4"
"PapadopoulosReimplementation","3","2","12498","258168","212404","894","4","0","0","0","0","62","19","36","4"
"AbaProReimplementation","3","2","16279","273015","216034","-102","4","0","0","0","0","60","25","36","3"
"PapadopoulosReimplementation","3","2","34160","755036","636350","938","4","0","0","0","0","62","42","44","5"
"AbaProReimplementation","3","2","2759","37491","27002","-103","4","0","0","0","0","61","4","41","2"
"PapadopoulosReimplementation","3","2","5984","111786","87826","886","4","0","0","0","0","59","7","50","3"
"AbaProReimplementation","3","2","34464","726123","602416","-98","4","0","0","0","0","62","45","43","4"
"PapadopoulosReimplementation","3","2","2733","64490","54105","874","4","0","0","0","0","48","7","28","5"
"AbaProReimplementation","3","2","13119","326089","278577","-97","4","0","0","0","0","64","38","18","6"
"PapadopoulosReimplementation","3","2","2635","49629","39183","888","4","0","0","0","0","60","4","35","3"
"AbaProReimplementation","3","2","24103","464341","373715","-100","4","0","0","0","0","62","46","30","4"
"PapadopoulosReimplementation","3","2","8719","187402","150547","918","4","0","0","0","0","54","15","42","4"
"AbaProReimplementation","3","2","18739","410500","338869","-100","4","0","0","0","0","63","29","37","4"
"PapadopoulosReimplementation","3","2","6894","143686","113825","906","4","0","0","0","0","51","14","38","3"
"AbaProReimplementation","3","2","9753","199357","159908","-102","4","0","0","0","0","59","19","32","4"
"PapadopoulosReimplementation","3","2","1631","33696","27089","896","4","0","0","0","0","52","4","26","4"
"AbaProReimplementation","3","2","23106","597262","512768","-101","4","0","0","0","0","64","28","45","6"
"PapadopoulosReimplementation","3","2","2026","39844","31068","926","4","0","0","0","0","53","5","31","3"
"AbaProReimplementation","3","2","9188","180171","147033","-103","4","0","0","0","0","66","16","29","4"
"PapadopoulosReimplementation","3","2","6586","121444","92274","950","4","0","0","0","0","52","13","40","3"
"AbaProReimplementation","3","2","18794","383240","318657","-102","4","0","0","0","0","67","39","23","5"
"PapadopoulosReimplementation","3","2","14803","295429","236227","956","4","0","0","0","0","61","20","45","4"
"AbaProReimplementation","3","2","32731","583347","472167","-102","4","0","0","0","0","70","43","35","4"
"PapadopoulosReimplementation","3","2","33811","775664","643794","996","4","0","0","0","0","60","46","46","4"
"AbaProReimplementation","3","2","9887","187675","152608","-106","4","0","0","0","0","73","19","24","4"
"PapadopoulosReimplementation","3","2","7721","198393","163275","988","4","0","0","0","0","56","19","31","4"
"AbaProReimplementation","3","2","16478","323657","264775","-104","4","0","0","0","0","66","30","27","4"
"PapadopoulosReimplementation","3","2","2980","69529","56461","980","4","0","0","0","0","51","7","33","4"
"AbaProReimplementation","3","2","12739","256451","212405","-104","4","0","0","0","0","59","29","24","5"
"PapadopoulosReimplementation","3","2","2860","55391","43064","976","4","0","0","0","0","53","8","27","3"
"AbaProReimplementation","3","2","14283","276284","225386","-106","4","0","0","0","0","60","24","33","4"
"PapadopoulosReimplementation","3","2","9721","212182","167752","1004","4","0","0","0","0","51","21","39","3"
"AbaProReimplementation","3","2","10279","219484","178699","-106","4","0","0","0","0","59","23","28","4"
"PapadopoulosReimplementation","3","2","7387","168016","135402","960","4","0","0","0","0","50","18","35","4"
"AbaProReimplementation","3","2","13096","207007","158983","-106","4","0","0","0","0","69","14","48","3"
"PapadopoulosReimplementation","3","2","17923","394155","317795","998","4","0","0","0","0","52","34","41","4"
"AbaProReimplementation","3","2","16347","260879","202043","-105","4","0","0","0","0","68","20","40","3"
"PapadopoulosReimplementation","3","2","7870","163044","128559","978","4","0","0","0","0","50","19","34","3"
"AbaProReimplementation","3","2","24218","477944","392743","-104","4","0","0","0","0","62","27","48","4"
"PapadopoulosReimplementation","3","2","9067","176532","135741","984","4","0","0","0","0","51","19","39","3"
"AbaProReimplementation","3","2","12515","253184","209453","-104","4","0","0","0","0","66","24","26","4"
"PapadopoulosReimplementation","3","2","4820","109011","87486","988","4","0","0","0","0","55","12","29","4"
"AbaProReimplementation","3","2","8462","178453","147571","-105","4","0","0","0","0","56","13","41","4"
"PapadopoulosReimplementation","3","2","9010","184291","141959","992","4","0","0","0","0","56","18","39","3"
"AbaProReimplementation","3","2","11883","289214","247766","-106","4","0","0","0","0","59","17","39","6"
"PapadopoulosReimplementation","3","2","10913","218173","169510","1000","4","0","0","0","0","55","21","40","3"
"AbaProReimplementation","3","2","4824","143176","124995","-105","4","0","0","0","0","57","14","20","7"
"PapadopoulosReimplementation","3","2","13146","297140","244486","974","4","0","0","0","0","61","23","35","4"
"AbaProReimplementation","3","2","10510","225449","188693","-107","4","0","0","0","0","57","27","22","5"
"PapadopoulosReimplementation","3","2","10919","212928","166348","994","4","0","0","0","0","57","18","42","3"
"AbaProReimplementation","3","2","28536","860203","756616","-107","4","0","0","0","0","61","41","39","7"
"PapadopoulosReimplementation","3","2","11101","240310","194830","978","4","0","0","0","0","56","19","41","4"
"AbaProReimplementation","3","2","12209","313770","272478","-108","4","0","0","0","0","60","20","32","6"
"PapadopoulosReimplementation","3","2","8058","176906","141749","1008","4","0","0","0","0","53","16","38","4"
"AbaProReimplementation","3","2","4706","115790","98469","-106","4","0","0","0","0","57","16","17","6"
"PapadopoulosReimplementation","3","2","4622","106357","87533","980","4","0","0","0","0","52","12","28","4"
"AbaProReimplementation","3","2","7799","164981","136792","-107","4","0","0","0","0","57","10","45","4"
"PapadopoulosReimplementation","3","2","2957","70570","58285","1002","4","0","0","0","0","52","8","26","4"
"AbaProReimplementation","3","2","8210","187023","158548","-108","4","0","0","0","0","60","10","42","5"
"PapadopoulosReimplementation","3","2","4344","100423","81669","1042","4","0","0","0","0","58","9","32","4"
"AbaProReimplementation","3","2","3326","81414","69572","-108","4","0","0","0","0","57","11","17","6"
"PapadopoulosReimplementation","3","2","2845","62158","49353","1008","4","0","0","0","0","56","7","29","4"
"AbaProReimplementation","3","2","5815","105120","84602","-111","4","0","0","0","0","65","12","24","4"
"PapadopoulosReimplementation","3","2","11766","280720","228159","1062","4","0","0","0","0","56","22","40","4"
"AbaProReimplementation","3","2","10702","258989","220447","-110","4","0","0","0","0","67","25","21","5"
"PapadopoulosReimplementation","3","2","4286","104753","84349","1054","4","0","0","0","0","54","10","33","4"
"AbaProReimplementation","3","2","6055","121275","99700","-111","4","0","0","0","0","60","8","39","4"
"PapadopoulosReimplementation","3","2","4690","116326","95672","1056","4","0","0","0","0","49","14","27","4"
"AbaProReimplementation","3","2","5063","129095","111509","-111","4","0","0","0","0","58","6","43","6"
"PapadopoulosReimplementation","3","2","7636","199936","162127","1088","4","0","0","0","0","48","23","32","4"
"AbaProReimplementation","3","2","3420","82287","68915","-111","4","0","0","0","0","55","7","30","5"
"PapadopoulosReimplementation","3","2","5905","160906","127544","1054","4","0","0","0","0","48","21","31","3"
"AbaProReimplementation","3","2","2577","49874","40577","-112","4","0","0","0","0","53","5","31","4"
"PapadopoulosReimplementation","3","2","7882","214251","173034","1094","4","0","0","0","0","48","24","34","4"
"AbaProReimplementation","3","2","2156","59858","52537","-110","4","0","0","0","0","57","7","15","7"
"PapadopoulosReimplementation","3","2","4343","111911","89187","1072","4","0","0","0","0","50","14","29","4"
"AbaProReimplementation","3","2","10813","549326","511697","-108","4","0","0","0","0","56","50","12","14"
"PapadopoulosReimplementation","4","2","1106","21213","15428","1014","4","0","0","0","0","57","3","31","2"
"AbaProReimplementation","4","2","1757","58808","51227","-201","4","0","0","0","0","61","4","27","7"
"PapadopoulosReimplementation","4","2","2361","57470","46270","1742","4","0","0","0","0","55","9","20","4"
"AbaProReimplementation","4","2","6212","151547","128468","-203","4","0","0","0","0","60","18","19","5"
"PapadopoulosReimplementation","4","2","3036","69422","52933","1812","4","0","0","0","0","49","9","34","3"
"AbaProReimplementation","4","2","5227","110071","91194","-202","4","0","0","0","0","49","10","35","4"
"PapadopoulosReimplementation","4","2","2356","53476","41884","1806","4","0","0","0","0","49","8","26","3"
"AbaProReimplementation","4","2","2945","67769","55962","-204","4","0","0","0","0","55","4","44","4"
"PapadopoulosReimplementation","4","2","4484","97650","76895","1774","4","0","0","0","0","54","12","29","3"
"AbaProReimplementation","4","2","5954","80623","58467","-205","4","0","0","0","0","58","8","44","2"
"PapadopoulosReimplementation","4","2","6953","159123","122578","1834","4","0","0","0","0","48","20","35","3"
"AbaProReimplementation","4","2","11012","288908","249065","-204","4","0","0","0","0","50","36","20","6"
"PapadopoulosReimplementation","4","2","2299","54228","43149","1808","4","0","0","0","0","52","7","25","4"
"AbaProReimplementation","4","2","2991","49471","38416","-205","4","0","0","0","0","55","4","45","3"
"PapadopoulosReimplementation","4","2","13947","301213","224475","1834","4","0","0","0","0","49","37","40","2"
"AbaProReimplementation","4","2","4403","99579","83366","-205","4","0","0","0","0","53","8","33","5"
"PapadopoulosReimplementation","4","2","10771","243708","184225","1834","4","0","0","0","0","48","32","37","3"
"AbaProReimplementation","4","2","5148","127155","108374","-205","4","0","0","0","0","53","8","40","5"
"PapadopoulosReimplementation","4","2","4359","109818","86621","1824","4","0","0","0","0","48","13","34","3"
"AbaProReimplementation","4","2","6464","171293","148180","-205","4","0","0","0","0","49","16","27","6"
"PapadopoulosReimplementation","4","2","5208","124649","93559","1844","4","0","0","0","0","51","17","34","3"
"AbaProReimplementation","4","2","7726","224575","196331","-205","4","0","0","0","0","49","25","21","7"
"PapadopoulosReimplementation","4","2","1737","42270","31487","1822","4","0","0","0","0","48","7","28","3"
"AbaProReimplementation","4","2","8614","245960","216067","-206","4","0","0","0","0","50","19","30","7"
"PapadopoulosReimplementation","4","2","4136","102440","79132","1876","4","0","0","0","0","52","13","32","3"
"AbaProReimplementation","4","2","5606","159317","138659","-208","4","0","0","0","0","53","18","19","7"
"PapadopoulosReimplementation","4","2","3534","87133","64315","1876","4","0","0","0","0","50","12","34","2"
"AbaProReimplementation","4","2","8640","321874","293382","-208","4","0","0","0","0","44","22","28","10"
"PapadopoulosReimplementation","4","2","3422","82194","59923","1908","4","0","0","0","0","45","14","33","2"
"AbaProReimplementation","4","2","1676","47655","41622","-209","4","0","0","0","0","44","9","13","7"
"PapadopoulosReimplementation","4","2","3877","104602","82173","1886","4","0","0","0","0","52","14","28","3"
"AbaProReimplementation","4","2","2514","66585","58406","-210","4","0","0","0","0","46","6","26","7"
"PapadopoulosReimplementation","4","2","8809","222535","172597","1904","4","0","0","0","0","50","24","39","3"
"AbaProReimplementation","4","2","2560","76261","66805","-207","4","0","0","0","0","43","14","14","7"
"PapadopoulosReimplementation","4","2","3463","90110","68788","1870","4","0","0","0","0","50","10","38","3"
"AbaProReimplementation","4","2","4426","130487","114388","-207","4","0","0","0","0","42","22","15","7"
"PapadopoulosReimplementation","5","2","912","23422","16760","1874","4","0","0","0","0","47","4","31","2"
"AbaProReimplementation","5","2","2497","0","0","0","0","0","0","0","0"
"PapadopoulosReimplementation","5","2","97","2087","1835","2572","4","0","0","0","0","51","1","1","16"
"AbaProReimplementation","5","2","423","0","0","0","0","0","0","0","0"
"PapadopoulosReimplementation","6","2","91","1824","1583","2616","4","0","0","0","0","55","1","1","17"
