"player","score of AbaProReimplementation","score of PapadopoulosReimplementation","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"AbaProReimplementation","0","0","25119","393817","314019","5","4","0","0","0","0","62","46","26","4"
"PapadopoulosReimplementation","0","0","105610","2039280","1824878","-28","4","0","0","0","0","73","47","61","8"
"AbaProReimplementation","0","0","10493","163421","130966","5","4","0","0","0","0","69","18","24","4"
"PapadopoulosReimplementation","0","0","125375","2552224","2310728","-16","4","0","0","0","0","75","50","63","9"
"AbaProReimplementation","0","0","12173","187999","148783","5","4","0","0","0","0","64","22","26","3"
"PapadopoulosReimplementation","0","0","17399","284882","238790","-4","4","0","0","0","0","64","17","39","5"
"AbaProReimplementation","0","0","5033","86074","70072","6","4","0","0","0","0","71","11","17","4"
"PapadopoulosReimplementation","0","0","43648","855660","759597","-32","4","0","0","0","0","65","26","53","8"
"AbaProReimplementation","0","0","10422","143682","107955","6","4","0","0","0","0","64","12","43","3"
"PapadopoulosReimplementation","0","0","58803","1056499","926172","-52","4","0","0","0","0","61","40","51","7"
"AbaProReimplementation","0","0","36381","517812","399171","8","4","0","0","0","0","65","42","41","3"
"PapadopoulosReimplementation","0","0","75199","1329690","1168875","-62","4","0","0","0","0","66","44","53","7"
"AbaProReimplementation","0","0","11117","181514","139721","8","4","0","0","0","0","72","13","43","3"
"PapadopoulosReimplementation","0","0","58891","1327782","1206582","-46","4","0","0","0","0","64","54","33","10"
"AbaProReimplementation","0","0","32836","486461","370876","10","4","0","0","0","0","73","37","41","3"
"PapadopoulosReimplementation","0","0","41421","949725","870160","-108","4","0","0","0","0","65","35","33","11"
"AbaProReimplementation","0","0","3400","36848","24222","10","4","0","0","0","0","68","3","56","1"
"PapadopoulosReimplementation","0","0","10045","190411","165460","-88","4","0","0","0","0","54","20","21","6"
"AbaProReimplementation","0","0","9259","171658","139247","11","4","0","0","0","0","63","22","22","4"
"PapadopoulosReimplementation","0","0","41769","860602","772879","-106","4","0","0","0","0","61","37","37","9"
"AbaProReimplementation","0","0","14650","216178","161418","12","4","0","0","0","0","63","18","46","3"
"PapadopoulosReimplementation","0","0","45362","894736","800106","-124","4","0","0","0","0","66","34","41","8"
"AbaProReimplementation","0","0","3956","67042","51979","10","4","0","0","0","0","56","5","47","3"
"PapadopoulosReimplementation","0","0","24014","428700","364625","-74","4","0","0","0","0","58","26","40","5"
"AbaProReimplementation","0","0","4487","94759","77215","11","4","0","0","0","0","60","15","18","4"
"PapadopoulosReimplementation","0","0","30478","450705","366314","-94","4","0","0","0","0","61","33","40","4"
"AbaProReimplementation","0","0","16488","282234","218829","13","4","0","0","0","0","60","30","33","3"
"PapadopoulosReimplementation","0","0","33495","639002","568807","-118","4","0","0","0","0","52","36","36","8"
"AbaProReimplementation","0","0","13555","195037","144830","14","4","0","0","0","0","58","23","36","2"
"PapadopoulosReimplementation","0","0","32788","663746","595519","-116","4","0","0","0","0","50","41","31","9"
"AbaProReimplementation","0","0","11101","163218","123003","13","4","0","0","0","0","61","17","35","3"
"PapadopoulosReimplementation","0","0","13248","270981","242340","-120","4","0","0","0","0","48","20","27","8"
"AbaProReimplementation","0","0","18571","289002","220723","13","4","0","0","0","0","62","31","33","3"
"PapadopoulosReimplementation","0","0","26274","513175","449208","-86","4","0","0","0","0","52","45","26","7"
"AbaProReimplementation","0","0","13717","197862","146871","14","4","0","0","0","0","65","20","37","2"
"PapadopoulosReimplementation","0","0","6914","135576","116583","-102","4","0","0","0","0","49","18","19","6"
"AbaProReimplementation","0","0","12878","218089","167135","13","4","0","0","0","0","71","26","25","3"
"PapadopoulosReimplementation","0","0","13030","272820","241924","-130","4","0","0","0","0","49","21","28","8"
"AbaProReimplementation","0","0","10510","194322","148423","12","4","0","0","0","0","59","24","30","3"
"PapadopoulosReimplementation","0","0","40620","907470","821666","-138","4","0","0","0","0","51","58","27","9"
"AbaProReimplementation","0","0","963","15497","10724","10","4","0","0","0","0","57","2","35","2"
"PapadopoulosReimplementation","0","0","31427","601153","530487","-196","4","0","0","0","0","66","40","25","7"
"AbaProReimplementation","1","0","2912","56901","45253","12","4","0","0","0","0","58","9","21","4"
"PapadopoulosReimplementation","1","0","5592","108460","92527","-842","4","0","0","0","0","55","9","29","6"
"AbaProReimplementation","1","0","3049","71315","59003","105","4","0","0","0","0","53","10","21","5"
"PapadopoulosReimplementation","1","0","2784","47878","38389","-840","4","0","0","0","0","49","6","30","4"
"AbaProReimplementation","1","0","3513","66050","50882","104","4","0","0","0","0","57","9","26","3"
"PapadopoulosReimplementation","1","0","3329","65405","55764","-842","4","0","0","0","0","50","7","25","6"
"AbaProReimplementation","1","0","4125","90137","72661","104","4","0","0","0","0","56","17","16","4"
"PapadopoulosReimplementation","1","0","13015","267994","234032","-850","4","0","0","0","0","51","22","28","7"
"AbaProReimplementation","1","0","5617","106456","83839","104","4","0","0","0","0","55","17","22","3"
"PapadopoulosReimplementation","1","0","8480","152818","129465","-848","4","0","0","0","0","54","11","36","5"
"AbaProReimplementation","1","0","9322","214513","178355","104","4","0","0","0","0","55","37","16","5"
"PapadopoulosReimplementation","1","0","8372","157851","133035","-856","4","0","0","0","0","55","16","26","5"
"AbaProReimplementation","1","0","3290","65472","50604","102","4","0","0","0","0","58","11","21","3"
"PapadopoulosReimplementation","1","0","3437","63646","53040","-856","4","0","0","0","0","54","8","21","5"
"AbaProReimplementation","1","0","12424","295816","241795","103","4","0","0","0","0","58","37","23","4"
"PapadopoulosReimplementation","1","0","10057","192494","162607","-850","4","0","0","0","0","64","15","28","5"
"AbaProReimplementation","1","0","31217","633997","502041","102","4","0","0","0","0","62","48","42","3"
"PapadopoulosReimplementation","1","0","5304","89440","74023","-860","4","0","0","0","0","61","8","30","4"
"AbaProReimplementation","1","0","26445","501777","393821","103","4","0","0","0","0","57","45","40","3"
"PapadopoulosReimplementation","1","0","7993","135386","111869","-862","4","0","0","0","0","60","13","27","4"
"AbaProReimplementation","1","0","4109","89778","74233","103","4","0","0","0","0","58","12","20","5"
"PapadopoulosReimplementation","1","0","10187","186157","158812","-850","4","0","0","0","0","60","16","26","6"
"AbaProReimplementation","1","0","6320","182824","158406","105","4","0","0","0","0","63","27","13","7"
"PapadopoulosReimplementation","1","0","12633","235747","200167","-880","4","0","0","0","0","71","21","22","5"
"AbaProReimplementation","1","0","6187","166518","143136","104","4","0","0","0","0","67","21","15","6"
"PapadopoulosReimplementation","1","0","34778","577879","475653","-834","4","0","0","0","0","73","36","37","4"
"AbaProReimplementation","1","0","29111","650320","541149","105","4","0","0","0","0","70","53","28","5"
"PapadopoulosReimplementation","1","0","52899","884174","746638","-882","4","0","0","0","0","74","47","38","5"
"AbaProReimplementation","1","0","11142","218734","174829","106","4","0","0","0","0","67","16","37","4"
"PapadopoulosReimplementation","1","0","6478","110295","91231","-888","4","0","0","0","0","62","10","27","4"
"AbaProReimplementation","1","0","4294","96414","78117","105","4","0","0","0","0","65","11","24","4"
"PapadopoulosReimplementation","1","0","10015","232027","206070","-862","4","0","0","0","0","53","17","27","8"
"AbaProReimplementation","1","0","2463","58128","46799","105","4","0","0","0","0","61","9","18","4"
"PapadopoulosReimplementation","1","0","22133","471207","414056","-882","4","0","0","0","0","59","24","39","7"
"AbaProReimplementation","1","0","6891","141392","110434","105","4","0","0","0","0","63","12","38","3"
"PapadopoulosReimplementation","1","0","9936","206542","176808","-878","4","0","0","0","0","51","19","28","6"
"AbaProReimplementation","1","0","3877","105610","87472","106","4","0","0","0","0","59","12","23","5"
"PapadopoulosReimplementation","1","0","60698","1101595","922271","-874","4","0","0","0","0","71","45","54","5"
"AbaProReimplementation","1","0","11687","397360","343564","106","4","0","0","0","0","59","42","20","6"
"PapadopoulosReimplementation","1","0","9040","139428","111437","-918","4","0","0","0","0","69","7","51","4"
"AbaProReimplementation","1","0","9641","249641","205707","106","4","0","0","0","0","51","30","27","4"
"PapadopoulosReimplementation","1","0","15972","321560","278835","-892","4","0","0","0","0","58","25","27","6"
"AbaProReimplementation","1","0","1146","23695","17986","102","4","0","0","0","0","53","3","29","3"
"PapadopoulosReimplementation","1","0","16390","350529","306317","-900","4","0","0","0","0","55","32","23","7"
"AbaProReimplementation","1","0","9273","188192","144037","105","4","0","0","0","0","56","19","39","3"
"PapadopoulosReimplementation","1","0","25233","660565","607308","-896","4","0","0","0","0","59","46","18","12"
"AbaProReimplementation","1","0","12903","283400","222740","106","4","0","0","0","0","62","27","34","3"
"PapadopoulosReimplementation","1","0","21554","432716","373093","-892","4","0","0","0","0","64","26","34","6"
"AbaProReimplementation","1","0","23041","465441","367872","106","4","0","0","0","0","63","40","36","3"
"PapadopoulosReimplementation","1","0","39436","822871","718270","-852","4","0","0","0","0","71","31","45","7"
"AbaProReimplementation","1","0","3270","62871","49116","104","4","0","0","0","0","66","7","26","3"
"PapadopoulosReimplementation","1","0","28911","609416","532880","-876","4","0","0","0","0","66","31","36","7"
"AbaProReimplementation","1","0","16816","380440","309964","107","4","0","0","0","0","61","38","29","4"
"PapadopoulosReimplementation","1","0","22867","563778","506631","-880","4","0","0","0","0","54","39","25","9"
"AbaProReimplementation","1","0","4260","113726","93144","108","4","0","0","0","0","60","12","25","4"
"PapadopoulosReimplementation","1","0","3253","64092","53832","-918","4","0","0","0","0","54","9","19","5"
"AbaProReimplementation","1","0","5187","135111","108735","107","4","0","0","0","0","62","17","23","4"
"PapadopoulosReimplementation","1","0","22385","449704","385972","-898","4","0","0","0","0","55","35","31","6"
"AbaProReimplementation","1","0","3322","94321","76969","108","4","0","0","0","0","58","12","23","4"
"PapadopoulosReimplementation","1","0","21131","415765","354652","-906","4","0","0","0","0","54","30","36","5"
"AbaProReimplementation","1","0","5221","150597","124706","108","4","0","0","0","0","57","17","25","5"
"PapadopoulosReimplementation","1","0","5134","103326","87767","-926","4","0","0","0","0","52","15","18","5"
"AbaProReimplementation","1","0","5003","137345","111166","107","4","0","0","0","0","62","18","21","4"
"PapadopoulosReimplementation","1","0","7461","132367","108294","-910","4","0","0","0","0","52","18","23","4"
"AbaProReimplementation","1","0","5546","161192","132098","107","4","0","0","0","0","50","20","27","4"
"PapadopoulosReimplementation","1","0","21268","385516","319628","-886","4","0","0","0","0","54","35","33","5"
"AbaProReimplementation","1","0","7919","204433","164534","107","4","0","0","0","0","53","22","31","4"
"PapadopoulosReimplementation","1","0","18233","323273","270038","-898","4","0","0","0","0","57","30","29","5"
"AbaProReimplementation","1","0","6548","172222","141879","108","4","0","0","0","0","54","21","24","4"
"PapadopoulosReimplementation","1","0","17312","319172","271586","-898","4","0","0","0","0","59","23","33","5"
"AbaProReimplementation","1","0","10938","284252","236526","108","4","0","0","0","0","57","19","40","5"
"PapadopoulosReimplementation","1","0","9760","178620","150746","-892","4","0","0","0","0","60","20","22","5"
"AbaProReimplementation","1","0","11724","314921","264316","108","4","0","0","0","0","61","31","25","5"
"PapadopoulosReimplementation","1","0","24478","458516","395698","-906","4","0","0","0","0","61","24","40","6"
"AbaProReimplementation","1","0","5308","110477","86469","108","4","0","0","0","0","54","10","42","3"
"PapadopoulosReimplementation","1","0","6901","128000","107858","-902","4","0","0","0","0","50","14","26","5"
"AbaProReimplementation","1","0","4351","94413","74680","109","4","0","0","0","0","56","12","27","3"
"PapadopoulosReimplementation","1","0","13101","264216","230458","-906","4","0","0","0","0","45","26","27","7"
"AbaProReimplementation","1","0","6225","124609","97010","109","4","0","0","0","0","54","13","36","3"
"PapadopoulosReimplementation","1","0","20639","416109","364426","-900","4","0","0","0","0","50","29","33","7"
"AbaProReimplementation","1","0","4262","88181","69333","108","4","0","0","0","0","52","10","33","3"
"PapadopoulosReimplementation","1","0","16438","344941","303536","-886","4","0","0","0","0","55","24","30","7"
"AbaProReimplementation","1","0","5283","89407","66554","107","4","0","0","0","0","59","9","38","2"
"PapadopoulosReimplementation","1","0","28000","556738","486744","-900","4","0","0","0","0","49","39","34","7"
"AbaProReimplementation","1","0","5707","113550","88164","108","4","0","0","0","0","55","12","36","3"
"PapadopoulosReimplementation","1","0","45102","1057251","961563","-910","4","0","0","0","0","50","51","36","10"
"AbaProReimplementation","1","0","6390","114637","85103","109","4","0","0","0","0","63","11","40","2"
"PapadopoulosReimplementation","1","0","10672","210363","181924","-950","4","0","0","0","0","55","19","26","6"
"AbaProReimplementation","1","0","4751","96891","75320","108","4","0","0","0","0","72","11","23","3"
"PapadopoulosReimplementation","1","0","32372","792534","726876","-978","4","0","0","0","0","53","35","33","11"
"AbaProReimplementation","1","0","7298","145179","110937","109","4","0","0","0","0","60","17","32","3"
"PapadopoulosReimplementation","1","0","24579","591058","539312","-964","4","0","0","0","0","56","28","31","10"
"AbaProReimplementation","1","0","3033","61302","47531","107","4","0","0","0","0","63","9","21","3"
"PapadopoulosReimplementation","1","0","33307","855710","790661","-996","4","0","0","0","0","53","33","35","12"
"AbaProReimplementation","1","0","22173","418455","315743","110","4","0","0","0","0","66","41","36","3"
"PapadopoulosReimplementation","1","0","14059","304625","274254","-992","4","0","0","0","0","53","30","17","9"
"AbaProReimplementation","1","0","5397","105351","81469","111","4","0","0","0","0","60","13","29","3"
"PapadopoulosReimplementation","1","0","18008","328494","285721","-968","4","0","0","0","0","54","28","27","6"
"AbaProReimplementation","1","0","3036","61609","47452","108","4","0","0","0","0","56","8","28","3"
"PapadopoulosReimplementation","1","0","30382","666511","603500","-964","4","0","0","0","0","52","36","31","9"
"AbaProReimplementation","1","0","4101","75541","56890","108","4","0","0","0","0","59","7","40","3"
"PapadopoulosReimplementation","1","0","19720","451269","410628","-952","4","0","0","0","0","50","21","36","10"
"AbaProReimplementation","1","0","4020","76729","58953","109","4","0","0","0","0","57","12","23","3"
"PapadopoulosReimplementation","1","0","18777","366823","325730","-982","4","0","0","0","0","54","22","32","8"
"AbaProReimplementation","1","0","2368","44471","33784","109","4","0","0","0","0","56","6","29","3"
"PapadopoulosReimplementation","1","0","17329","447313","412689","-926","4","0","0","0","0","51","35","17","12"
"AbaProReimplementation","1","0","4520","88577","68750","108","4","0","0","0","0","64","12","24","3"
"PapadopoulosReimplementation","1","0","39171","824037","735434","-960","4","0","0","0","0","52","58","28","8"
"AbaProReimplementation","2","0","2252","44449","34789","104","4","0","0","0","0","57","7","20","3"
"PapadopoulosReimplementation","2","0","17391","333798","288161","-1664","4","0","0","0","0","56","20","38","6"
"AbaProReimplementation","2","0","2000","47034","37943","195","4","0","0","0","0","52","7","21","4"
"PapadopoulosReimplementation","2","0","8131","124506","101333","-1680","4","0","0","0","0","57","9","41","4"
"AbaProReimplementation","2","0","12889","346153","292024","196","4","0","0","0","0","59","28","31","5"
"PapadopoulosReimplementation","2","0","16820","319137","273175","-1658","4","0","0","0","0","56","21","37","6"
"AbaProReimplementation","2","0","10647","267605","219204","196","4","0","0","0","0","61","29","25","4"
"PapadopoulosReimplementation","2","0","8857","170822","146880","-1686","4","0","0","0","0","52","17","25","6"
"AbaProReimplementation","2","0","2802","55466","41799","197","4","0","0","0","0","50","9","28","3"
"PapadopoulosReimplementation","2","0","13605","268952","231017","-1682","4","0","0","0","0","51","33","21","6"
"AbaProReimplementation","2","0","7108","188755","154446","200","4","0","0","0","0","51","32","19","4"
"PapadopoulosReimplementation","2","0","12297","254532","221676","-1696","4","0","0","0","0","52","30","20","7"
"AbaProReimplementation","2","0","7270","196131","159627","200","4","0","0","0","0","51","32","21","4"
"PapadopoulosReimplementation","2","0","9626","190325","161224","-1660","4","0","0","0","0","49","27","20","5"
"AbaProReimplementation","2","0","5329","148702","120023","200","4","0","0","0","0","52","24","21","4"
"PapadopoulosReimplementation","2","0","3695","80878","69396","-1678","4","0","0","0","0","43","16","15","6"
"AbaProReimplementation","2","0","3015","75859","57131","201","4","0","0","0","0","45","14","27","3"
"PapadopoulosReimplementation","2","0","6632","149589","132241","-1722","4","0","0","0","0","47","22","15","8"
"AbaProReimplementation","2","0","3254","72750","54704","202","4","0","0","0","0","50","11","30","3"
"PapadopoulosReimplementation","2","0","8211","159109","134941","-1724","4","0","0","0","0","52","18","23","5"
"AbaProReimplementation","2","0","1020","33838","26875","200","4","0","0","0","0","49","5","23","4"
"PapadopoulosReimplementation","2","0","7159","150556","128906","-1702","4","0","0","0","0","47","25","17","6"
"AbaProReimplementation","2","0","1720","41216","29820","201","4","0","0","0","0","62","4","37","2"
"PapadopoulosReimplementation","2","0","19156","416974","365163","-1720","4","0","0","0","0","55","30","30","7"
"AbaProReimplementation","2","0","1639","41416","30441","203","4","0","0","0","0","57","6","28","2"
"PapadopoulosReimplementation","2","0","11755","240975","209696","-1760","4","0","0","0","0","54","25","21","7"
"AbaProReimplementation","2","0","2401","66591","51253","206","4","0","0","0","0","62","7","31","3"
"PapadopoulosReimplementation","2","0","23887","472798","414932","-1812","4","0","0","0","0","59","25","37","7"
"AbaProReimplementation","2","0","1674","44931","33863","208","4","0","0","0","0","54","8","24","3"
"PapadopoulosReimplementation","2","0","6901","121220","102281","-1842","4","0","0","0","0","55","15","21","5"
"AbaProReimplementation","2","0","1617","47179","36022","208","4","0","0","0","0","59","7","24","3"
"PapadopoulosReimplementation","2","0","30596","612873","541219","-1866","4","0","0","0","0","61","34","32","7"
"AbaProReimplementation","2","0","5733","174642","135834","211","4","0","0","0","0","63","17","33","3"
"PapadopoulosReimplementation","2","0","21342","507740","465859","-1906","4","0","0","0","0","61","27","23","11"
"AbaProReimplementation","2","0","1173","38511","30989","211","4","0","0","0","0","61","5","20","4"
"PapadopoulosReimplementation","2","0","49287","1137921","1039188","-1900","4","0","0","0","0","65","40","36","10"
"AbaProReimplementation","2","0","3701","123997","102188","212","4","0","0","0","0","62","16","20","4"
"PapadopoulosReimplementation","2","0","10180","212469","191574","-1946","4","0","0","0","0","72","8","34","9"
"AbaProReimplementation","2","0","8248","330185","287839","213","4","0","0","0","0","64","27","22","7"
"PapadopoulosReimplementation","2","0","42332","946386","870182","-1944","4","0","0","0","0","84","27","32","11"
"AbaProReimplementation","2","0","19855","790641","697706","214","4","0","0","0","0","68","40","32","7"
"PapadopoulosReimplementation","2","0","31973","662220","599765","-1946","4","0","0","0","0","83","20","36","9"
"AbaProReimplementation","2","0","8258","261018","212266","214","4","0","0","0","0","60","21","37","4"
"PapadopoulosReimplementation","2","0","38798","784449","711383","-1968","4","0","0","0","0","70","27","36","10"
"AbaProReimplementation","2","0","5079","141827","114033","215","4","0","0","0","0","65","10","38","4"
"PapadopoulosReimplementation","2","0","20294","349745","308848","-1968","4","0","0","0","0","74","18","29","7"
"AbaProReimplementation","2","0","6924","193946","154306","217","4","0","0","0","0","68","13","41","3"
"PapadopoulosReimplementation","2","0","51621","1054315","961908","-1980","4","0","0","0","0","73","42","28","10"
"AbaProReimplementation","2","0","6381","143732","106584","217","4","0","0","0","0","67","14","36","2"
"PapadopoulosReimplementation","2","0","65905","1442239","1329645","-2010","4","0","0","0","0","75","60","23","12"
"AbaProReimplementation","3","0","5035","202138","178952","216","4","0","0","0","0","69","33","9","8"
"PapadopoulosReimplementation","3","0","54646","918460","792239","-2716","4","0","0","0","0","81","29","51","6"
"AbaProReimplementation","3","0","3670","153091","132136","305","4","0","0","0","0","59","17","19","6"
"PapadopoulosReimplementation","3","0","35349","868864","805792","-2710","4","0","0","0","0","60","25","39","13"
"AbaProReimplementation","3","0","2464","60254","43651","307","4","0","0","0","0","59","8","31","2"
"PapadopoulosReimplementation","3","0","106910","2784119","2624562","-2744","4","0","0","0","0","68","58","38","16"
"AbaProReimplementation","3","0","3518","82197","62189","310","4","0","0","0","0","66","8","34","3"
"PapadopoulosReimplementation","3","0","51636","1057378","961424","-2798","4","0","0","0","0","70","56","23","10"
"AbaProReimplementation","3","0","5481","125936","94817","312","4","0","0","0","0","70","12","33","3"
"PapadopoulosReimplementation","3","0","72882","1645012","1515943","-2934","4","0","0","0","0","62","76","26","12"
"AbaProReimplementation","4","0","1202","25479","17871","307","4","0","0","0","0","73","3","32","2"
"PapadopoulosReimplementation","4","0","75427","1821049","1681400","-3540","4","0","0","0","0","59","68","33","12"
"AbaProReimplementation","5","0","1279","30552","22025","404","4","0","0","0","0","74","3","36","2"
"PapadopoulosReimplementation","5","0","51936","1203323","1093659","-4222","4","0","0","0","0","62","53","31","10"
"AbaProReimplementation","5","0","3130","97038","75175","497","4","0","0","0","0","71","9","30","3"
"PapadopoulosReimplementation","5","0","19885","529662","488211","-4228","4","0","0","0","0","52","33","22","12"
"AbaProReimplementation","5","0","2575","71281","52933","495","4","0","0","0","0","61","8","33","2"
"PapadopoulosReimplementation","5","0","46892","1241589","1153119","-4234","4","0","0","0","0","51","49","34","13"
"AbaProReimplementation","5","0","2891","76180","54982","498","4","0","0","0","0","68","7","38","2"
"PapadopoulosReimplementation","5","0","4051","65908","55121","-4288","4","0","0","0","0","42","7","31","5"
"AbaProReimplementation","5","0","2766","88249","66903","499","4","0","0","0","0","61","11","29","3"
"PapadopoulosReimplementation","5","0","36002","895593","825254","-4292","4","0","0","0","0","50","44","30","12"
"AbaProReimplementation","5","0","2873","101043","79539","500","4","0","0","0","0","61","11","29","3"
"PapadopoulosReimplementation","5","0","12700","305811","279252","-4304","4","0","0","0","0","48","24","21","11"
"AbaProReimplementation","5","0","4606","148652","112024","500","4","0","0","0","0","69","15","34","3"
"PapadopoulosReimplementation","5","0","3750","0","0","0","0","0","0","0","0"
"AbaProReimplementation","5","0","282","12325","10390","501","4","0","0","0","0","70","2","9","6"
"PapadopoulosReimplementation","5","0","2316","0","0","0","0","0","0","0","0"
"AbaProReimplementation","6","0","71","2287","1989","501","4","0","0","0","0","70","1","1","17"
