"player","score of AbaProReimplementation","score of PapadopoulosReimplementation","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"PapadopoulosReimplementation","0","0","18934","335521","290435","-12","4","0","0","0","0","64","13","52","6"
"AbaProReimplementation","0","0","1776","29868","23507","1","4","0","0","0","0","59","2","40","3"
"PapadopoulosReimplementation","0","0","27008","469310","408707","-54","4","0","0","0","0","69","19","44","6"
"AbaProReimplementation","0","0","5178","85434","68850","4","4","0","0","0","0","63","8","29","4"
"PapadopoulosReimplementation","0","0","26780","486528","420619","4","4","0","0","0","0","66","26","36","6"
"AbaProReimplementation","0","0","12252","196449","156668","5","4","0","0","0","0","67","21","26","4"
"PapadopoulosReimplementation","0","0","18498","294807","252712","-72","4","0","0","0","0","64","12","51","6"
"AbaProReimplementation","0","0","25124","393819","314020","5","4","0","0","0","0","62","46","26","4"
"PapadopoulosReimplementation","0","0","105726","2047232","1832830","-28","4","0","0","0","0","73","47","61","8"
"AbaProReimplementation","0","0","10400","163423","130967","5","4","0","0","0","0","69","18","24","4"
"PapadopoulosReimplementation","0","0","125307","2554623","2313127","-16","4","0","0","0","0","75","50","63","9"
"AbaProReimplementation","0","0","12141","188001","148784","5","4","0","0","0","0","64","22","26","3"
"PapadopoulosReimplementation","0","0","17429","285535","239443","-4","4","0","0","0","0","64","17","39","5"
"AbaProReimplementation","0","0","5012","86074","70072","6","4","0","0","0","0","71","11","17","4"
"PapadopoulosReimplementation","0","0","43592","856136","760073","-32","4","0","0","0","0","65","26","53","8"
"AbaProReimplementation","0","0","10355","143688","107958","6","4","0","0","0","0","64","12","43","3"
"PapadopoulosReimplementation","0","0","58809","1058340","928013","-52","4","0","0","0","0","61","40","51","7"
"AbaProReimplementation","0","0","36281","517801","399164","8","4","0","0","0","0","65","42","41","3"
"PapadopoulosReimplementation","0","0","75139","1328587","1167772","-62","4","0","0","0","0","66","44","53","7"
"AbaProReimplementation","0","0","11047","181512","139720","8","4","0","0","0","0","72","13","43","3"
"PapadopoulosReimplementation","0","0","58930","1327770","1206570","-46","4","0","0","0","0","64","54","33","10"
"AbaProReimplementation","0","0","32665","486465","370878","10","4","0","0","0","0","73","37","41","3"
"PapadopoulosReimplementation","0","0","41409","949340","869775","-108","4","0","0","0","0","65","35","33","11"
"AbaProReimplementation","0","0","3371","36850","24223","10","4","0","0","0","0","68","3","56","1"
"PapadopoulosReimplementation","0","0","10070","190411","165460","-88","4","0","0","0","0","54","20","21","6"
"AbaProReimplementation","0","0","9230","171658","139247","11","4","0","0","0","0","63","22","22","4"
"PapadopoulosReimplementation","0","0","41778","861129","773406","-106","4","0","0","0","0","61","37","37","9"
"AbaProReimplementation","0","0","14619","216242","161483","12","4","0","0","0","0","63","18","46","3"
"PapadopoulosReimplementation","0","0","45293","894952","800322","-124","4","0","0","0","0","66","34","41","8"
"AbaProReimplementation","0","0","3953","67042","51979","10","4","0","0","0","0","56","5","47","3"
"PapadopoulosReimplementation","0","0","24017","428790","364715","-74","4","0","0","0","0","58","26","40","5"
"AbaProReimplementation","0","0","4451","94759","77215","11","4","0","0","0","0","60","15","18","4"
"PapadopoulosReimplementation","0","0","30449","450998","366607","-94","4","0","0","0","0","61","33","40","4"
"AbaProReimplementation","0","0","16448","282243","218837","13","4","0","0","0","0","60","30","33","3"
"PapadopoulosReimplementation","0","0","32735","640831","570636","-118","4","0","0","0","0","52","36","36","8"
"AbaProReimplementation","0","0","13440","194951","144760","14","4","0","0","0","0","58","23","36","2"
"PapadopoulosReimplementation","0","0","32795","665353","597126","-116","4","0","0","0","0","50","41","31","9"
"AbaProReimplementation","0","0","11078","163212","123000","13","4","0","0","0","0","61","17","35","3"
"PapadopoulosReimplementation","0","0","13258","271001","242360","-120","4","0","0","0","0","48","20","27","8"
"AbaProReimplementation","0","0","18539","289002","220723","13","4","0","0","0","0","62","31","33","3"
"PapadopoulosReimplementation","0","0","26400","513183","449216","-86","4","0","0","0","0","52","45","26","7"
"AbaProReimplementation","0","0","13649","197862","146871","14","4","0","0","0","0","65","20","37","2"
"PapadopoulosReimplementation","0","0","7556","135576","116583","-102","4","0","0","0","0","49","18","19","6"
"AbaProReimplementation","0","0","12970","218089","167135","13","4","0","0","0","0","71","26","25","3"
"PapadopoulosReimplementation","0","0","13096","272821","241925","-130","4","0","0","0","0","49","21","28","8"
"AbaProReimplementation","0","0","10449","194308","148411","12","4","0","0","0","0","59","24","30","3"
"PapadopoulosReimplementation","0","0","40599","908259","822455","-138","4","0","0","0","0","51","58","27","9"
"AbaProReimplementation","0","0","962","15497","10724","10","4","0","0","0","0","57","2","35","2"
"PapadopoulosReimplementation","0","0","31427","601153","530487","-196","4","0","0","0","0","66","40","25","7"
"AbaProReimplementation","1","0","2886","56913","45265","12","4","0","0","0","0","58","9","21","4"
"PapadopoulosReimplementation","1","0","5590","108460","92527","-842","4","0","0","0","0","55","9","29","6"
"AbaProReimplementation","1","0","3016","71523","59211","105","4","0","0","0","0","53","10","21","5"
"PapadopoulosReimplementation","1","0","2783","47878","38389","-840","4","0","0","0","0","49","6","30","4"
"AbaProReimplementation","1","0","3555","66050","50882","104","4","0","0","0","0","57","9","26","3"
"PapadopoulosReimplementation","1","0","3362","65405","55764","-842","4","0","0","0","0","50","7","25","6"
"AbaProReimplementation","1","0","4116","90174","72698","104","4","0","0","0","0","56","17","16","4"
"PapadopoulosReimplementation","1","0","13067","267981","234019","-850","4","0","0","0","0","51","22","28","7"
"AbaProReimplementation","1","0","5597","106456","83839","104","4","0","0","0","0","55","17","22","3"
"PapadopoulosReimplementation","1","0","8521","152818","129465","-848","4","0","0","0","0","54","11","36","5"
"AbaProReimplementation","1","0","9263","214513","178355","104","4","0","0","0","0","55","37","16","5"
"PapadopoulosReimplementation","1","0","8368","157851","133035","-856","4","0","0","0","0","55","16","26","5"
"AbaProReimplementation","1","0","3261","65472","50604","102","4","0","0","0","0","58","11","21","3"
"PapadopoulosReimplementation","1","0","3436","63646","53040","-856","4","0","0","0","0","54","8","21","5"
"AbaProReimplementation","1","0","12390","295890","241830","103","4","0","0","0","0","58","37","23","4"
"PapadopoulosReimplementation","1","0","10082","192494","162607","-850","4","0","0","0","0","64","15","28","5"
"AbaProReimplementation","1","0","31154","634214","502309","102","4","0","0","0","0","62","48","42","3"
"PapadopoulosReimplementation","1","0","5317","89428","74006","-860","4","0","0","0","0","61","8","30","4"
"AbaProReimplementation","1","0","26482","502016","394052","103","4","0","0","0","0","57","45","40","3"
"PapadopoulosReimplementation","1","0","7981","135481","111956","-862","4","0","0","0","0","60","13","27","4"
"AbaProReimplementation","1","0","4122","90080","74535","103","4","0","0","0","0","58","12","20","5"
"PapadopoulosReimplementation","1","0","10200","186151","158806","-850","4","0","0","0","0","60","16","26","6"
"AbaProReimplementation","1","0","6304","182824","158406","105","4","0","0","0","0","63","27","13","7"
"PapadopoulosReimplementation","1","0","12609","235747","200167","-880","4","0","0","0","0","71","21","22","5"
"AbaProReimplementation","1","0","6166","166518","143136","104","4","0","0","0","0","67","21","15","6"
"PapadopoulosReimplementation","1","0","34812","577879","475653","-834","4","0","0","0","0","73","36","37","4"
"AbaProReimplementation","1","0","29101","650320","541149","105","4","0","0","0","0","70","53","28","5"
"PapadopoulosReimplementation","1","0","53058","884174","746638","-882","4","0","0","0","0","74","47","38","5"
"AbaProReimplementation","1","0","11128","218734","174829","106","4","0","0","0","0","67","16","37","4"
"PapadopoulosReimplementation","1","0","6509","110295","91231","-888","4","0","0","0","0","62","10","27","4"
"AbaProReimplementation","1","0","4292","96414","78117","105","4","0","0","0","0","65","11","24","4"
"PapadopoulosReimplementation","1","0","10099","232027","206070","-862","4","0","0","0","0","53","17","27","8"
"AbaProReimplementation","1","0","2463","58128","46799","105","4","0","0","0","0","61","9","18","4"
"PapadopoulosReimplementation","1","0","22259","471207","414056","-882","4","0","0","0","0","59","24","39","7"
"AbaProReimplementation","1","0","6917","141392","110434","105","4","0","0","0","0","63","12","38","3"
"PapadopoulosReimplementation","1","0","10051","206542","176808","-878","4","0","0","0","0","51","19","28","6"
"AbaProReimplementation","1","0","3891","105610","87472","106","4","0","0","0","0","59","12","23","5"
"PapadopoulosReimplementation","1","0","61128","1101595","922271","-874","4","0","0","0","0","71","45","54","5"
"AbaProReimplementation","1","0","12189","397360","343564","106","4","0","0","0","0","59","42","20","6"
"PapadopoulosReimplementation","1","0","9044","139428","111437","-918","4","0","0","0","0","69","7","51","4"
"AbaProReimplementation","1","0","9621","249641","205707","106","4","0","0","0","0","51","30","27","4"
"PapadopoulosReimplementation","1","0","16029","321560","278835","-892","4","0","0","0","0","58","25","27","6"
"AbaProReimplementation","1","0","1137","23695","17986","102","4","0","0","0","0","53","3","29","3"
"PapadopoulosReimplementation","1","0","16534","350531","306319","-900","4","0","0","0","0","55","32","23","7"
"AbaProReimplementation","1","0","9253","188193","144038","105","4","0","0","0","0","56","19","39","3"
"PapadopoulosReimplementation","1","0","25479","660444","607187","-896","4","0","0","0","0","59","46","18","12"
"AbaProReimplementation","1","0","12911","283511","222853","106","4","0","0","0","0","62","27","34","3"
"PapadopoulosReimplementation","1","0","21723","431931","372305","-892","4","0","0","0","0","64","26","34","6"
"AbaProReimplementation","1","0","23058","465407","367833","106","4","0","0","0","0","63","40","36","3"
"PapadopoulosReimplementation","1","0","39774","823679","719078","-852","4","0","0","0","0","71","31","45","7"
"AbaProReimplementation","1","0","3270","62871","49116","104","4","0","0","0","0","66","7","26","3"
"PapadopoulosReimplementation","1","0","29100","609526","532990","-876","4","0","0","0","0","66","31","36","7"
"AbaProReimplementation","1","0","16861","380440","309964","107","4","0","0","0","0","61","38","29","4"
"PapadopoulosReimplementation","1","0","23001","563848","506701","-880","4","0","0","0","0","54","39","25","9"
"AbaProReimplementation","1","0","4276","113726","93144","108","4","0","0","0","0","60","12","25","4"
"PapadopoulosReimplementation","1","0","3294","64092","53832","-918","4","0","0","0","0","54","9","19","5"
"AbaProReimplementation","1","0","5192","135111","108735","107","4","0","0","0","0","62","17","23","4"
"PapadopoulosReimplementation","1","0","22585","449713","385981","-898","4","0","0","0","0","55","35","31","6"
"AbaProReimplementation","1","0","3316","94321","76969","108","4","0","0","0","0","58","12","23","4"
"PapadopoulosReimplementation","1","0","21249","415765","354652","-906","4","0","0","0","0","54","30","36","5"
"AbaProReimplementation","1","0","5216","150597","124706","108","4","0","0","0","0","57","17","25","5"
"PapadopoulosReimplementation","1","0","5186","103326","87767","-926","4","0","0","0","0","52","15","18","5"
"AbaProReimplementation","1","0","5005","137345","111166","107","4","0","0","0","0","62","18","21","4"
"PapadopoulosReimplementation","1","0","7506","132367","108294","-910","4","0","0","0","0","52","18","23","4"
"AbaProReimplementation","1","0","5563","161192","132098","107","4","0","0","0","0","50","20","27","4"
"PapadopoulosReimplementation","1","0","21389","385516","319628","-886","4","0","0","0","0","54","35","33","5"
"AbaProReimplementation","1","0","7924","204433","164534","107","4","0","0","0","0","53","22","31","4"
"PapadopoulosReimplementation","1","0","18308","323273","270038","-898","4","0","0","0","0","57","30","29","5"
"AbaProReimplementation","1","0","6525","172222","141879","108","4","0","0","0","0","54","21","24","4"
"PapadopoulosReimplementation","1","0","17335","319172","271586","-898","4","0","0","0","0","59","23","33","5"
"AbaProReimplementation","1","0","10907","284252","236526","108","4","0","0","0","0","57","19","40","5"
"PapadopoulosReimplementation","1","0","9804","178620","150746","-892","4","0","0","0","0","60","20","22","5"
"AbaProReimplementation","1","0","11722","314921","264316","108","4","0","0","0","0","61","31","25","5"
"PapadopoulosReimplementation","1","0","24626","458516","395698","-906","4","0","0","0","0","61","24","40","6"
"AbaProReimplementation","1","0","5311","110477","86469","108","4","0","0","0","0","54","10","42","3"
"PapadopoulosReimplementation","1","0","6930","128000","107858","-902","4","0","0","0","0","50","14","26","5"
"AbaProReimplementation","1","0","4339","94413","74680","109","4","0","0","0","0","56","12","27","3"
"PapadopoulosReimplementation","1","0","13146","264216","230458","-906","4","0","0","0","0","45","26","27","7"
"AbaProReimplementation","1","0","6198","124609","97010","109","4","0","0","0","0","54","13","36","3"
"PapadopoulosReimplementation","1","0","20701","416109","364426","-900","4","0","0","0","0","50","29","33","7"
"AbaProReimplementation","1","0","4247","88181","69333","108","4","0","0","0","0","52","10","33","3"
"PapadopoulosReimplementation","1","0","16526","344935","303530","-886","4","0","0","0","0","55","24","30","7"
"AbaProReimplementation","1","0","5275","89407","66554","107","4","0","0","0","0","59","9","38","2"
"PapadopoulosReimplementation","1","0","28082","556738","486744","-900","4","0","0","0","0","49","39","34","7"
"AbaProReimplementation","1","0","6295","113550","88164","108","4","0","0","0","0","55","12","36","3"
"PapadopoulosReimplementation","1","0","45620","1057251","961563","-910","4","0","0","0","0","50","51","36","10"
"AbaProReimplementation","1","0","6388","114637","85103","109","4","0","0","0","0","63","11","40","2"
"PapadopoulosReimplementation","1","0","10704","210363","181924","-950","4","0","0","0","0","55","19","26","6"
"AbaProReimplementation","1","0","4750","96891","75320","108","4","0","0","0","0","72","11","23","3"
"PapadopoulosReimplementation","1","0","32549","792534","726876","-978","4","0","0","0","0","53","35","33","11"
"AbaProReimplementation","1","0","7305","145179","110937","109","4","0","0","0","0","60","17","32","3"
"PapadopoulosReimplementation","1","0","24709","591040","539294","-964","4","0","0","0","0","56","28","31","10"
"AbaProReimplementation","1","0","3040","61302","47531","107","4","0","0","0","0","63","9","21","3"
"PapadopoulosReimplementation","1","0","33584","855710","790661","-996","4","0","0","0","0","53","33","35","12"
"AbaProReimplementation","1","0","22153","418455","315743","110","4","0","0","0","0","66","41","36","3"
"PapadopoulosReimplementation","1","0","14138","304625","274254","-992","4","0","0","0","0","53","30","17","9"
"AbaProReimplementation","1","0","5401","105351","81469","111","4","0","0","0","0","60","13","29","3"
"PapadopoulosReimplementation","1","0","18070","328494","285721","-968","4","0","0","0","0","54","28","27","6"
"AbaProReimplementation","1","0","3025","61609","47452","108","4","0","0","0","0","56","8","28","3"
"PapadopoulosReimplementation","1","0","30518","666511","603500","-964","4","0","0","0","0","52","36","31","9"
"AbaProReimplementation","1","0","4103","75541","56890","108","4","0","0","0","0","59","7","40","3"
"PapadopoulosReimplementation","1","0","19838","451272","410631","-952","4","0","0","0","0","50","21","36","10"
"AbaProReimplementation","1","0","4022","76729","58953","109","4","0","0","0","0","57","12","23","3"
"PapadopoulosReimplementation","1","0","18730","366823","325730","-982","4","0","0","0","0","54","22","32","8"
"AbaProReimplementation","1","0","2366","44471","33784","109","4","0","0","0","0","56","6","29","3"
"PapadopoulosReimplementation","1","0","17435","447281","412657","-926","4","0","0","0","0","51","35","17","12"
"AbaProReimplementation","1","0","4513","88577","68750","108","4","0","0","0","0","64","12","24","3"
"PapadopoulosReimplementation","1","0","39276","824031","735428","-960","4","0","0","0","0","52","58","28","8"
"AbaProReimplementation","2","0","2259","44449","34789","104","4","0","0","0","0","57","7","20","3"
"PapadopoulosReimplementation","2","0","17849","333798","288161","-1664","4","0","0","0","0","56","20","38","6"
"AbaProReimplementation","2","0","2007","47034","37943","195","4","0","0","0","0","52","7","21","4"
"PapadopoulosReimplementation","2","0","8164","124506","101333","-1680","4","0","0","0","0","57","9","41","4"
"AbaProReimplementation","2","0","12892","346153","292024","196","4","0","0","0","0","59","28","31","5"
"PapadopoulosReimplementation","2","0","16849","319137","273175","-1658","4","0","0","0","0","56","21","37","6"
"AbaProReimplementation","2","0","10664","267605","219204","196","4","0","0","0","0","61","29","25","4"
"PapadopoulosReimplementation","2","0","8892","170822","146880","-1686","4","0","0","0","0","52","17","25","6"
"AbaProReimplementation","2","0","2802","55466","41799","197","4","0","0","0","0","50","9","28","3"
"PapadopoulosReimplementation","2","0","13587","268952","231017","-1682","4","0","0","0","0","51","33","21","6"
"AbaProReimplementation","2","0","7095","188755","154446","200","4","0","0","0","0","51","32","19","4"
"PapadopoulosReimplementation","2","0","12320","254532","221676","-1696","4","0","0","0","0","52","30","20","7"
"AbaProReimplementation","2","0","7237","196131","159627","200","4","0","0","0","0","51","32","21","4"
"PapadopoulosReimplementation","2","0","9637","190324","161223","-1660","4","0","0","0","0","49","27","20","5"
"AbaProReimplementation","2","0","5317","148701","120022","200","4","0","0","0","0","52","24","21","4"
"PapadopoulosReimplementation","2","0","3713","80885","69403","-1678","4","0","0","0","0","43","16","15","6"
"AbaProReimplementation","2","0","3010","75863","57133","201","4","0","0","0","0","45","14","27","3"
"PapadopoulosReimplementation","2","0","6629","149626","132278","-1722","4","0","0","0","0","47","22","15","8"
"AbaProReimplementation","2","0","3230","72756","54707","202","4","0","0","0","0","50","11","30","3"
"PapadopoulosReimplementation","2","0","8181","159115","134947","-1724","4","0","0","0","0","52","18","23","5"
"AbaProReimplementation","2","0","1018","33898","26935","200","4","0","0","0","0","49","5","23","4"
"PapadopoulosReimplementation","2","0","7159","150818","129168","-1702","4","0","0","0","0","47","25","17","6"
"AbaProReimplementation","2","0","1724","41314","29897","201","4","0","0","0","0","62","4","38","2"
"PapadopoulosReimplementation","2","0","19156","417911","366097","-1720","4","0","0","0","0","55","30","30","7"
"AbaProReimplementation","2","0","1638","41619","30603","203","4","0","0","0","0","57","6","28","2"
"PapadopoulosReimplementation","2","0","11781","241926","210648","-1760","4","0","0","0","0","54","25","21","7"
"AbaProReimplementation","2","0","2414","67990","52555","206","4","0","0","0","0","62","7","30","3"
"PapadopoulosReimplementation","2","0","24312","474770","416906","-1812","4","0","0","0","0","59","25","37","7"
"AbaProReimplementation","2","0","1663","45023","33952","208","4","0","0","0","0","54","8","24","3"
"PapadopoulosReimplementation","2","0","6973","124131","105185","-1842","4","0","0","0","0","55","15","21","5"
"AbaProReimplementation","2","0","1624","47248","36082","208","4","0","0","0","0","59","7","24","3"
"PapadopoulosReimplementation","2","0","30641","612869","541216","-1866","4","0","0","0","0","61","34","32","7"
"AbaProReimplementation","2","0","5742","174640","135833","211","4","0","0","0","0","63","17","33","3"
"PapadopoulosReimplementation","2","0","21440","507621","465740","-1906","4","0","0","0","0","61","27","23","11"
"AbaProReimplementation","2","0","1172","38511","30989","211","4","0","0","0","0","61","5","20","4"
"PapadopoulosReimplementation","2","0","49444","1137777","1039044","-1900","4","0","0","0","0","65","40","36","10"
"AbaProReimplementation","2","0","3699","123997","102188","212","4","0","0","0","0","62","16","20","4"
"PapadopoulosReimplementation","2","0","10227","212469","191574","-1946","4","0","0","0","0","72","8","34","9"
"AbaProReimplementation","2","0","8253","330185","287839","213","4","0","0","0","0","64","27","22","7"
"PapadopoulosReimplementation","2","0","42462","946901","870692","-1944","4","0","0","0","0","84","27","32","11"
"AbaProReimplementation","2","0","19769","790847","697938","214","4","0","0","0","0","68","40","32","7"
"PapadopoulosReimplementation","2","0","32093","663278","600823","-1946","4","0","0","0","0","83","20","36","9"
"AbaProReimplementation","2","0","8448","261199","212447","214","4","0","0","0","0","60","21","37","4"
"PapadopoulosReimplementation","2","0","39430","784465","711400","-1968","4","0","0","0","0","70","27","36","10"
"AbaProReimplementation","2","0","5043","141926","114132","215","4","0","0","0","0","65","10","38","4"
"PapadopoulosReimplementation","2","0","20337","349962","309065","-1968","4","0","0","0","0","74","18","29","7"
"AbaProReimplementation","2","0","6919","193833","154193","217","4","0","0","0","0","68","13","41","3"
"PapadopoulosReimplementation","2","0","51579","1054004","961597","-1980","4","0","0","0","0","73","42","28","10"
"AbaProReimplementation","2","0","6339","143732","106584","217","4","0","0","0","0","67","14","36","2"
"PapadopoulosReimplementation","2","0","65990","1441885","1329290","-2010","4","0","0","0","0","75","60","23","12"
"AbaProReimplementation","3","0","5014","202138","178952","216","4","0","0","0","0","69","33","9","8"
"PapadopoulosReimplementation","3","0","54689","918976","792753","-2716","4","0","0","0","0","81","29","51","6"
"AbaProReimplementation","3","0","3667","153090","132135","305","4","0","0","0","0","59","17","19","6"
"PapadopoulosReimplementation","3","0","35637","869039","805966","-2710","4","0","0","0","0","60","25","39","13"
"AbaProReimplementation","3","0","2472","60260","43657","307","4","0","0","0","0","59","8","31","2"
"PapadopoulosReimplementation","3","0","108450","2780597","2621042","-2744","4","0","0","0","0","68","58","38","16"
"AbaProReimplementation","3","0","3509","82237","62209","310","4","0","0","0","0","66","8","34","3"
"PapadopoulosReimplementation","3","0","52109","1057498","961550","-2798","4","0","0","0","0","70","56","23","10"
"AbaProReimplementation","3","0","5504","126113","94965","312","4","0","0","0","0","70","12","33","3"
"PapadopoulosReimplementation","3","0","73248","1642629","1513559","-2934","4","0","0","0","0","62","76","26","12"
"AbaProReimplementation","4","0","1212","25429","17821","307","4","0","0","0","0","73","3","32","2"
"PapadopoulosReimplementation","4","0","75801","1820829","1681184","-3540","4","0","0","0","0","59","68","33","12"
"AbaProReimplementation","5","0","1277","30605","22078","404","4","0","0","0","0","74","3","36","2"
"PapadopoulosReimplementation","5","0","52125","1203230","1093562","-4222","4","0","0","0","0","62","53","31","10"
"AbaProReimplementation","5","0","3114","97112","75250","497","4","0","0","0","0","71","9","30","3"
"PapadopoulosReimplementation","5","0","19975","529397","487947","-4228","4","0","0","0","0","52","33","22","12"
"AbaProReimplementation","5","0","2551","71303","52955","495","4","0","0","0","0","61","8","33","2"
"PapadopoulosReimplementation","5","0","47139","1242604","1154105","-4234","4","0","0","0","0","51","49","34","13"
"AbaProReimplementation","5","0","2974","77945","56100","498","4","0","0","0","0","68","7","39","2"
"PapadopoulosReimplementation","5","0","4050","66476","55702","-4288","4","0","0","0","0","42","7","31","5"
"AbaProReimplementation","5","0","2869","90741","68324","499","4","0","0","0","0","61","11","31","3"
"PapadopoulosReimplementation","5","0","36079","897018","826652","-4292","4","0","0","0","0","50","44","30","12"
"AbaProReimplementation","5","0","2984","104119","81486","500","4","0","0","0","0","61","11","30","3"
"PapadopoulosReimplementation","5","0","12748","307566","281008","-4304","4","0","0","0","0","48","24","21","11"
"AbaProReimplementation","5","0","4832","153885","115030","500","4","0","0","0","0","69","15","36","3"
"PapadopoulosReimplementation","5","0","3586","0","0","0","0","0","0","0","0"
"AbaProReimplementation","5","0","281","12405","10469","501","4","0","0","0","0","70","2","9","6"
"PapadopoulosReimplementation","5","0","2079","0","0","0","0","0","0","0","0"
"AbaProReimplementation","6","0","72","2376","2076","501","4","0","0","0","0","70","1","1","18"
