"player","score of PapadopoulosReimplementation","score of AbaProReimplementation","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"AbaProReimplementation","0","0","9774","238795","204694","0","4","0","0","0","0","53","32","18","6"
"PapadopoulosReimplementation","0","0","3349","58999","48350","0","4","0","0","0","0","59","6","26","4"
"AbaProReimplementation","0","0","15926","431093","374733","2","4","0","0","0","0","61","43","20","6"
"PapadopoulosReimplementation","0","0","6773","141857","123207","22","4","0","0","0","0","64","11","25","6"
"AbaProReimplementation","0","0","10660","281703","245776","-2","4","0","0","0","0","60","39","14","7"
"PapadopoulosReimplementation","0","0","12437","240628","205039","70","4","0","0","0","0","68","13","39","5"
"AbaProReimplementation","0","0","9804","226729","193179","-6","4","0","0","0","0","61","23","22","6"
"PapadopoulosReimplementation","0","0","8616","140140","112284","88","4","0","0","0","0","70","8","43","4"
"AbaProReimplementation","0","0","10044","357964","322940","-4","4","0","0","0","0","60","41","13","9"
"PapadopoulosReimplementation","1","0","7147","86713","61926","202","4","0","0","0","0","72","7","46","2"
"AbaProReimplementation","1","0","8689","195657","161803","-97","4","0","0","0","0","66","14","35","4"
"PapadopoulosReimplementation","1","0","11747","341701","317372","882","4","0","0","0","0","67","16","20","13"
"AbaProReimplementation","1","0","7996","198356","166691","-96","4","0","0","0","0","63","18","26","5"
"PapadopoulosReimplementation","1","0","12714","325467","295342","818","4","0","0","0","0","71","17","22","10"
"AbaProReimplementation","1","0","6676","149508","124742","-99","4","0","0","0","0","65","16","22","5"
"PapadopoulosReimplementation","1","0","7471","173622","154179","894","4","0","0","0","0","65","7","36","8"
"AbaProReimplementation","1","0","8926","290092","255072","-97","4","0","0","0","0","68","29","16","7"
"PapadopoulosReimplementation","2","0","3893","58076","44377","926","4","0","0","0","0","63","6","33","3"
"AbaProReimplementation","2","0","3971","71442","54577","-190","4","0","0","0","0","64","8","30","3"
"PapadopoulosReimplementation","2","0","25511","669942","600931","1626","4","0","0","0","0","54","46","26","9"
"AbaProReimplementation","2","0","8030","126531","96029","-189","4","0","0","0","0","66","13","32","3"
"PapadopoulosReimplementation","2","0","6649","150079","128106","1604","4","0","0","0","0","49","20","20","6"
"AbaProReimplementation","2","0","12085","204361","152990","-187","4","0","0","0","0","64","20","38","3"
"PapadopoulosReimplementation","2","0","19816","477603","410857","1616","4","0","0","0","0","49","36","36","6"
"AbaProReimplementation","2","0","7033","119781","91705","-188","4","0","0","0","0","61","14","30","3"
"PapadopoulosReimplementation","2","0","12010","275559","238208","1604","4","0","0","0","0","52","19","36","6"
"AbaProReimplementation","2","0","1323","14946","9650","-189","4","0","0","0","0","56","2","40","1"
"PapadopoulosReimplementation","2","0","4562","106666","91992","1596","4","0","0","0","0","41","15","22","6"
"AbaProReimplementation","2","0","2880","50667","38845","-186","4","0","0","0","0","56","7","25","3"
"PapadopoulosReimplementation","2","0","3413","80199","68554","1592","4","0","0","0","0","40","10","26","6"
"AbaProReimplementation","2","0","1553","26946","19816","-185","4","0","0","0","0","50","5","24","2"
"PapadopoulosReimplementation","2","0","5555","160936","144824","1588","4","0","0","0","0","40","20","18","9"
"AbaProReimplementation","2","0","1985","38281","29471","-184","4","0","0","0","0","53","5","29","3"
"PapadopoulosReimplementation","2","0","10121","278711","252350","1560","4","0","0","0","0","47","33","15","10"
"AbaProReimplementation","2","0","2095","50035","40475","-184","4","0","0","0","0","58","7","21","4"
"PapadopoulosReimplementation","2","0","23132","591646","526425","1548","4","0","0","0","0","46","50","27","8"
"AbaProReimplementation","2","1","3000","87104","73627","-186","4","0","0","0","0","56","21","10","6"
"PapadopoulosReimplementation","2","1","8559","251801","227629","804","4","0","0","0","0","51","20","22","9"
"AbaProReimplementation","2","1","2052","55701","45790","-94","4","0","0","0","0","55","8","20","4"
"PapadopoulosReimplementation","2","1","3821","97975","84734","774","4","0","0","0","0","51","9","25","6"
"AbaProReimplementation","2","1","1750","39089","30348","-96","4","0","0","0","0","55","5","27","3"
"PapadopoulosReimplementation","2","1","4669","130303","116348","786","4","0","0","0","0","48","13","19","8"
"AbaProReimplementation","2","1","6359","151668","119561","-96","4","0","0","0","0","59","19","27","3"
"PapadopoulosReimplementation","2","1","6410","179774","161001","770","4","0","0","0","0","52","13","26","8"
"AbaProReimplementation","2","1","4251","92657","73656","-97","4","0","0","0","0","61","14","20","4"
"PapadopoulosReimplementation","2","1","1715","34832","29252","808","4","0","0","0","0","56","2","35","5"
"AbaProReimplementation","2","2","3037","59110","46800","-96","4","0","0","0","0","63","9","19","4"
"PapadopoulosReimplementation","3","2","3400","76783","64696","172","4","0","0","0","0","56","12","15","5"
"AbaProReimplementation","3","2","3289","64364","51042","-96","4","0","0","0","0","64","8","23","4"
"PapadopoulosReimplementation","3","2","11550","329789","296369","836","4","0","0","0","0","54","23","25","9"
"AbaProReimplementation","3","2","5432","112436","90282","-95","4","0","0","0","0","62","14","23","4"
"PapadopoulosReimplementation","3","2","11001","307019","277520","806","4","0","0","0","0","59","14","34","9"
"AbaProReimplementation","3","2","22132","467047","383220","-94","4","0","0","0","0","64","51","24","4"
"PapadopoulosReimplementation","3","2","22314","588622","521580","830","4","0","0","0","0","64","21","48","7"
"AbaProReimplementation","3","2","7889","158120","127202","-94","4","0","0","0","0","60","18","26","4"
"PapadopoulosReimplementation","3","2","11969","340891","302825","876","4","0","0","0","0","66","23","23","8"
"AbaProReimplementation","3","2","2609","66214","56380","-95","4","0","0","0","0","67","10","13","6"
"PapadopoulosReimplementation","3","2","17071","441899","390485","862","4","0","0","0","0","68","24","29","7"
"AbaProReimplementation","3","2","15214","339839","284048","-92","4","0","0","0","0","71","37","19","5"
"PapadopoulosReimplementation","3","2","47120","1128488","986818","866","4","0","0","0","0","70","36","54","7"
"AbaProReimplementation","3","2","5252","112182","90983","-93","4","0","0","0","0","65","12","25","4"
"PapadopoulosReimplementation","3","2","38982","1020470","899734","864","4","0","0","0","0","65","36","50","7"
"AbaProReimplementation","3","2","23500","500574","405996","-90","4","0","0","0","0","66","43","31","4"
"PapadopoulosReimplementation","3","2","26188","665494","584744","850","4","0","0","0","0","60","36","35","7"
"AbaProReimplementation","3","2","5779","177064","153244","-96","4","0","0","0","0","68","21","15","6"
"PapadopoulosReimplementation","3","2","6103","156324","135489","838","4","0","0","0","0","66","11","26","6"
"AbaProReimplementation","3","2","6276","250382","227462","-105","4","0","0","0","0","66","34","9","11"
"PapadopoulosReimplementation","3","2","16572","406373","347057","894","4","0","0","0","0","61","26","36","6"
"AbaProReimplementation","3","2","4359","103479","86786","-90","4","0","0","0","0","62","15","15","5"
"PapadopoulosReimplementation","3","2","18778","422267","354174","910","4","0","0","0","0","58","29","39","5"
"AbaProReimplementation","3","2","11451","347146","302895","-91","4","0","0","0","0","64","39","16","7"
"PapadopoulosReimplementation","3","2","10971","244514","207235","854","4","0","0","0","0","64","16","35","5"
"AbaProReimplementation","3","2","16726","321969","261778","-102","4","0","0","0","0","66","27","32","4"
"PapadopoulosReimplementation","3","2","14582","288346","232406","912","4","0","0","0","0","63","19","44","4"
"AbaProReimplementation","3","2","6846","138240","110427","-103","4","0","0","0","0","58","12","37","4"
"PapadopoulosReimplementation","3","2","7685","162526","131519","904","4","0","0","0","0","59","16","30","4"
"AbaProReimplementation","3","2","21060","347381","270379","-102","4","0","0","0","0","62","31","38","3"
"PapadopoulosReimplementation","3","2","13781","317214","264482","930","4","0","0","0","0","57","21","41","5"
"AbaProReimplementation","3","2","8348","181843","151937","-101","4","0","0","0","0","67","14","29","5"
"PapadopoulosReimplementation","3","2","26327","651511","557640","936","4","0","0","0","0","62","35","42","6"
"AbaProReimplementation","3","2","16012","337825","274253","-102","4","0","0","0","0","64","30","31","4"
"PapadopoulosReimplementation","3","2","12379","258168","212404","894","4","0","0","0","0","62","19","36","4"
"AbaProReimplementation","3","2","16096","273015","216034","-102","4","0","0","0","0","60","25","36","3"
"PapadopoulosReimplementation","3","2","33916","755036","636350","938","4","0","0","0","0","62","42","44","5"
"AbaProReimplementation","3","2","2718","37491","27002","-103","4","0","0","0","0","61","4","41","2"
"PapadopoulosReimplementation","3","2","5920","111786","87826","886","4","0","0","0","0","59","7","50","3"
"AbaProReimplementation","3","2","33923","726123","602416","-98","4","0","0","0","0","62","45","43","4"
"PapadopoulosReimplementation","3","2","2721","64490","54105","874","4","0","0","0","0","48","7","28","5"
"AbaProReimplementation","3","2","12917","326089","278577","-97","4","0","0","0","0","64","38","18","6"
"PapadopoulosReimplementation","3","2","2618","49629","39183","888","4","0","0","0","0","60","4","35","3"
"AbaProReimplementation","3","2","23814","464341","373715","-100","4","0","0","0","0","62","46","30","4"
"PapadopoulosReimplementation","3","2","8639","187402","150547","918","4","0","0","0","0","54","15","42","4"
"AbaProReimplementation","3","2","18456","410500","338869","-100","4","0","0","0","0","63","29","37","4"
"PapadopoulosReimplementation","3","2","6839","143686","113825","906","4","0","0","0","0","51","14","38","3"
"AbaProReimplementation","3","2","9626","199357","159908","-102","4","0","0","0","0","59","19","32","4"
"PapadopoulosReimplementation","3","2","1615","33696","27089","896","4","0","0","0","0","52","4","26","4"
"AbaProReimplementation","3","2","22818","597262","512768","-101","4","0","0","0","0","64","28","45","6"
"PapadopoulosReimplementation","3","2","2003","39844","31068","926","4","0","0","0","0","53","5","31","3"
"AbaProReimplementation","3","2","9084","180171","147033","-103","4","0","0","0","0","66","16","29","4"
"PapadopoulosReimplementation","3","2","6526","121444","92274","950","4","0","0","0","0","52","13","40","3"
"AbaProReimplementation","3","2","18541","383240","318657","-102","4","0","0","0","0","67","39","23","5"
"PapadopoulosReimplementation","3","2","14699","295429","236227","956","4","0","0","0","0","61","20","45","4"
"AbaProReimplementation","3","2","32315","583347","472167","-102","4","0","0","0","0","70","43","35","4"
"PapadopoulosReimplementation","3","2","33508","775664","643794","996","4","0","0","0","0","60","46","46","4"
"AbaProReimplementation","3","2","9755","187675","152608","-106","4","0","0","0","0","73","19","24","4"
"PapadopoulosReimplementation","3","2","7638","198393","163275","988","4","0","0","0","0","56","19","31","4"
"AbaProReimplementation","3","2","16270","323657","264775","-104","4","0","0","0","0","66","30","27","4"
"PapadopoulosReimplementation","3","2","2957","69529","56461","980","4","0","0","0","0","51","7","33","4"
"AbaProReimplementation","3","2","12584","256451","212405","-104","4","0","0","0","0","59","29","24","5"
"PapadopoulosReimplementation","3","2","2827","55391","43064","976","4","0","0","0","0","53","8","27","3"
"AbaProReimplementation","3","2","14130","276284","225386","-106","4","0","0","0","0","60","24","33","4"
"PapadopoulosReimplementation","3","2","9614","212182","167752","1004","4","0","0","0","0","51","21","39","3"
"AbaProReimplementation","3","2","10148","219484","178699","-106","4","0","0","0","0","59","23","28","4"
"PapadopoulosReimplementation","3","2","7319","168016","135402","960","4","0","0","0","0","50","18","35","4"
"AbaProReimplementation","3","2","12974","207007","158983","-106","4","0","0","0","0","69","14","48","3"
"PapadopoulosReimplementation","3","2","17777","394155","317795","998","4","0","0","0","0","52","34","41","4"
"AbaProReimplementation","3","2","16190","260879","202043","-105","4","0","0","0","0","68","20","40","3"
"PapadopoulosReimplementation","3","2","7794","163044","128559","978","4","0","0","0","0","50","19","34","3"
"AbaProReimplementation","3","2","23938","477944","392743","-104","4","0","0","0","0","62","27","48","4"
"PapadopoulosReimplementation","3","2","8972","176532","135741","984","4","0","0","0","0","51","19","39","3"
"AbaProReimplementation","3","2","12389","253184","209453","-104","4","0","0","0","0","66","24","26","4"
"PapadopoulosReimplementation","3","2","4779","109011","87486","988","4","0","0","0","0","55","12","29","4"
"AbaProReimplementation","3","2","8362","178453","147571","-105","4","0","0","0","0","56","13","41","4"
"PapadopoulosReimplementation","3","2","8901","184291","141959","992","4","0","0","0","0","56","18","39","3"
"AbaProReimplementation","3","2","11763","289214","247766","-106","4","0","0","0","0","59","17","39","6"
"PapadopoulosReimplementation","3","2","10817","218173","169510","1000","4","0","0","0","0","55","21","40","3"
"AbaProReimplementation","3","2","4754","143176","124995","-105","4","0","0","0","0","57","14","20","7"
"PapadopoulosReimplementation","3","2","13012","297140","244486","974","4","0","0","0","0","61","23","35","4"
"AbaProReimplementation","3","2","10396","225449","188693","-107","4","0","0","0","0","57","27","22","5"
"PapadopoulosReimplementation","3","2","10842","212928","166348","994","4","0","0","0","0","57","18","42","3"
"AbaProReimplementation","3","2","28260","860203","756616","-107","4","0","0","0","0","61","41","39","7"
"PapadopoulosReimplementation","3","2","10976","240310","194830","978","4","0","0","0","0","56","19","41","4"
"AbaProReimplementation","3","2","12103","313770","272478","-108","4","0","0","0","0","60","20","32","6"
"PapadopoulosReimplementation","3","2","7953","176906","141749","1008","4","0","0","0","0","53","16","38","4"
"AbaProReimplementation","3","2","4616","115790","98469","-106","4","0","0","0","0","57","16","17","6"
"PapadopoulosReimplementation","3","2","4576","106357","87533","980","4","0","0","0","0","52","12","28","4"
"AbaProReimplementation","3","2","7702","164981","136792","-107","4","0","0","0","0","57","10","45","4"
"PapadopoulosReimplementation","3","2","2927","70570","58285","1002","4","0","0","0","0","52","8","26","4"
"AbaProReimplementation","3","2","8094","187023","158548","-108","4","0","0","0","0","60","10","42","5"
"PapadopoulosReimplementation","3","2","4299","100423","81669","1042","4","0","0","0","0","58","9","32","4"
"AbaProReimplementation","3","2","3290","81414","69572","-108","4","0","0","0","0","57","11","17","6"
"PapadopoulosReimplementation","3","2","2811","62158","49353","1008","4","0","0","0","0","56","7","29","4"
"AbaProReimplementation","3","2","5746","105120","84602","-111","4","0","0","0","0","65","12","24","4"
"PapadopoulosReimplementation","3","2","11613","280720","228159","1062","4","0","0","0","0","56","22","40","4"
"AbaProReimplementation","3","2","10564","258989","220447","-110","4","0","0","0","0","67","25","21","5"
"PapadopoulosReimplementation","3","2","4255","104753","84349","1054","4","0","0","0","0","54","10","33","4"
"AbaProReimplementation","3","2","5993","121275","99700","-111","4","0","0","0","0","60","8","39","4"
"PapadopoulosReimplementation","3","2","4638","116326","95672","1056","4","0","0","0","0","49","14","27","4"
"AbaProReimplementation","3","2","5018","129095","111509","-111","4","0","0","0","0","58","6","43","6"
"PapadopoulosReimplementation","3","2","7532","199936","162127","1088","4","0","0","0","0","48","23","32","4"
"AbaProReimplementation","3","2","3365","82287","68915","-111","4","0","0","0","0","55","7","30","5"
"PapadopoulosReimplementation","3","2","5817","160906","127544","1054","4","0","0","0","0","48","21","31","3"
"AbaProReimplementation","3","2","2556","49874","40577","-112","4","0","0","0","0","53","5","31","4"
"PapadopoulosReimplementation","3","2","7786","214251","173034","1094","4","0","0","0","0","48","24","34","4"
"AbaProReimplementation","3","2","2123","59858","52537","-110","4","0","0","0","0","57","7","15","7"
"PapadopoulosReimplementation","3","2","4286","111911","89187","1072","4","0","0","0","0","50","14","29","4"
"AbaProReimplementation","3","2","10625","549326","511697","-108","4","0","0","0","0","56","50","12","14"
"PapadopoulosReimplementation","4","2","1090","21213","15428","1014","4","0","0","0","0","57","3","31","2"
"AbaProReimplementation","4","2","1733","58808","51227","-201","4","0","0","0","0","61","4","27","7"
"PapadopoulosReimplementation","4","2","2341","57470","46270","1742","4","0","0","0","0","55","9","20","4"
"AbaProReimplementation","4","2","6130","151547","128468","-203","4","0","0","0","0","60","18","19","5"
"PapadopoulosReimplementation","4","2","3009","69422","52933","1812","4","0","0","0","0","49","9","34","3"
"AbaProReimplementation","4","2","5174","110071","91194","-202","4","0","0","0","0","49","10","35","4"
"PapadopoulosReimplementation","4","2","2336","53476","41884","1806","4","0","0","0","0","49","8","26","3"
"AbaProReimplementation","4","2","2912","67769","55962","-204","4","0","0","0","0","55","4","44","4"
"PapadopoulosReimplementation","4","2","4422","97650","76895","1774","4","0","0","0","0","54","12","29","3"
"AbaProReimplementation","4","2","5862","80623","58467","-205","4","0","0","0","0","58","8","44","2"
"PapadopoulosReimplementation","4","2","6882","159123","122578","1834","4","0","0","0","0","48","20","35","3"
"AbaProReimplementation","4","2","10884","288908","249065","-204","4","0","0","0","0","50","36","20","6"
"PapadopoulosReimplementation","4","2","2229","54228","43149","1808","4","0","0","0","0","52","7","25","4"
"AbaProReimplementation","4","2","2945","49471","38416","-205","4","0","0","0","0","55","4","45","3"
"PapadopoulosReimplementation","4","2","13779","301213","224475","1834","4","0","0","0","0","49","37","40","2"
"AbaProReimplementation","4","2","4356","99579","83366","-205","4","0","0","0","0","53","8","33","5"
"PapadopoulosReimplementation","4","2","10616","243708","184225","1834","4","0","0","0","0","48","32","37","3"
"AbaProReimplementation","4","2","5086","127155","108374","-205","4","0","0","0","0","53","8","40","5"
"PapadopoulosReimplementation","4","2","4317","109818","86621","1824","4","0","0","0","0","48","13","34","3"
"AbaProReimplementation","4","2","6407","171293","148180","-205","4","0","0","0","0","49","16","27","6"
"PapadopoulosReimplementation","4","2","5166","124649","93559","1844","4","0","0","0","0","51","17","34","3"
"AbaProReimplementation","4","2","7629","224575","196331","-205","4","0","0","0","0","49","25","21","7"
"PapadopoulosReimplementation","4","2","1709","42270","31487","1822","4","0","0","0","0","48","7","28","3"
"AbaProReimplementation","4","2","8534","245960","216067","-206","4","0","0","0","0","50","19","30","7"
"PapadopoulosReimplementation","4","2","4116","102440","79132","1876","4","0","0","0","0","52","13","32","3"
"AbaProReimplementation","4","2","5567","159317","138659","-208","4","0","0","0","0","53","18","19","7"
"PapadopoulosReimplementation","4","2","3484","87133","64315","1876","4","0","0","0","0","50","12","34","2"
"AbaProReimplementation","4","2","8536","321874","293382","-208","4","0","0","0","0","44","22","28","10"
"PapadopoulosReimplementation","4","2","3363","82194","59923","1908","4","0","0","0","0","45","14","33","2"
"AbaProReimplementation","4","2","1685","47655","41622","-209","4","0","0","0","0","44","9","13","7"
"PapadopoulosReimplementation","4","2","3837","104602","82173","1886","4","0","0","0","0","52","14","28","3"
"AbaProReimplementation","4","2","2486","66585","58406","-210","4","0","0","0","0","46","6","26","7"
"PapadopoulosReimplementation","4","2","8738","222535","172597","1904","4","0","0","0","0","50","24","39","3"
"AbaProReimplementation","4","2","2538","76261","66805","-207","4","0","0","0","0","43","14","14","7"
"PapadopoulosReimplementation","4","2","3435","90110","68788","1870","4","0","0","0","0","50","10","38","3"
"AbaProReimplementation","4","2","4373","130487","114388","-207","4","0","0","0","0","42","22","15","7"
"PapadopoulosReimplementation","5","2","907","23422","16760","1874","4","0","0","0","0","47","4","31","2"
"AbaProReimplementation","5","2","2465","0","0","0","0","0","0","0","0"
"PapadopoulosReimplementation","5","2","95","2087","1835","2572","4","0","0","0","0","51","1","1","16"
"AbaProReimplementation","5","2","420","0","0","0","0","0","0","0","0"
"PapadopoulosReimplementation","6","2","90","1824","1583","2616","4","0","0","0","0","55","1","1","17"
