"player","score of player","score of same player","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3"
"player","0","0","2485","33440","31923","0","3","0","0","0","0","44","33","21"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","2978","71117","68966","0","3","0","0","0","0","51","41","32"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","3275","77686","74882","0","3","0","0","0","0","62","44","27"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","3309","88070","85435","-14","3","0","0","0","0","62","41","33"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","5066","129526","125238","58","3","0","0","0","0","62","68","29"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","3226","86533","84230","-8","3","0","0","0","0","65","34","37"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","4870","130661","126497","58","3","0","0","0","0","69","59","30"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","5991","174135","169667","60","3","0","0","0","0","71","61","38"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","4366","133675","130642","16","3","0","0","0","0","75","39","44"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","6036","177201","172429","64","3","0","0","0","0","78","60","36"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","5174","152029","147748","54","3","0","0","0","0","77","54","35"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","4778","135641","131494","42","3","0","0","0","0","76","53","32"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","2413","74263","72354","36","3","0","0","0","0","68","27","39"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","5691","164393","159827","62","3","0","0","0","0","77","58","35"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","4436","120382","117031","10","3","0","0","0","0","76","43","35"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","5880","160287","154914","6","3","0","0","0","0","77","68","29"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","4678","134654","130644","-38","3","0","0","0","0","77","51","33"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","7593","201622","196282","-12","3","0","0","0","0","80","65","37"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","4264","115867","112001","12","3","0","0","0","0","77","49","29"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","5374","156733","152559","22","3","0","0","0","0","71","57","37"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","5271","161718","156869","54","3","0","0","0","0","70","68","32"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","3478","103319","99702","-740","3","0","0","0","0","71","49","28"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","4030","123306","119453","-734","3","0","0","0","0","66","57","31"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","2156","66156","63878","-796","3","0","0","0","0","72","30","28"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","3152","97104","93689","-774","3","0","0","0","0","64","52","27"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","2826","88735","85713","-792","3","0","0","0","0","57","52","28"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","4300","124228","119526","-832","3","0","0","0","0","73","63","25"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","2605","80541","77943","-852","3","0","0","0","0","61","41","30"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","4451","139976","135717","-844","3","0","0","0","0","68","61","32"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","3733","120414","116188","-866","3","0","0","0","0","60","69","27"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","2781","82425","78702","-1560","3","0","0","0","0","57","64","21"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","3477","116785","113016","-1550","3","0","0","0","0","65","56","30"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","4028","139648","135387","-1584","3","0","0","0","0","71","59","32"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
