"player","score of ConsiderSelfOnly","score of CondiserEnemyPosition","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"CondiserEnemyPosition","0","0","33396","540533","475458","50","4","0","0","0","0","71","16","55","7"
"ConsiderSelfOnly","0","0","10648","114896","89256","-14","4","0","0","0","0","69","12","29","3"
"CondiserEnemyPosition","0","0","75908","1097137","933960","116","4","0","0","0","0","67","43","55","5"
"ConsiderSelfOnly","0","0","13691","154775","120781","-52","4","0","0","0","0","62","17","29","3"
"CondiserEnemyPosition","0","0","46833","696733","601943","60","4","0","0","0","0","63","24","59","6"
"ConsiderSelfOnly","0","0","18477","186953","141605","-14","4","0","0","0","0","68","18","34","3"
"CondiserEnemyPosition","0","0","57783","722422","594305","86","4","0","0","0","0","67","31","60","4"
"ConsiderSelfOnly","0","0","11579","120918","92804","-28","4","0","0","0","0","57","12","36","3"
"CondiserEnemyPosition","0","0","49063","604820","495829","74","4","0","0","0","0","74","22","65","4"
"ConsiderSelfOnly","0","0","5427","50171","36885","-22","4","0","0","0","0","55","5","39","2"
"CondiserEnemyPosition","0","0","13725","194591","165733","52","4","0","0","0","0","74","6","55","5"
"ConsiderSelfOnly","0","0","8551","100299","79999","-22","4","0","0","0","0","52","13","27","4"
"CondiserEnemyPosition","0","0","54108","662018","543234","84","4","0","0","0","0","77","21","69","4"
"ConsiderSelfOnly","0","0","6492","72852","56745","-32","4","0","0","0","0","48","10","30","3"
"CondiserEnemyPosition","0","0","46763","635708","536488","62","4","0","0","0","0","68","24","57","5"
"ConsiderSelfOnly","0","0","13441","152787","119450","-22","4","0","0","0","0","58","16","33","3"
"CondiserEnemyPosition","0","0","11401","140887","115581","56","4","0","0","0","0","74","6","50","4"
"ConsiderSelfOnly","0","0","2509","25820","19734","-32","4","0","0","0","0","52","3","28","3"
"CondiserEnemyPosition","0","0","18974","278239","239078","54","4","0","0","0","0","75","9","51","6"
"ConsiderSelfOnly","0","0","13028","146885","114767","-22","4","0","0","0","0","56","16","34","3"
"CondiserEnemyPosition","0","0","29758","371613","305518","70","4","0","0","0","0","75","12","67","4"
"ConsiderSelfOnly","0","0","3808","39700","30739","-32","4","0","0","0","0","48","5","30","3"
"CondiserEnemyPosition","0","0","63765","773330","632775","86","4","0","0","0","0","63","36","60","4"
"ConsiderSelfOnly","0","0","9259","99826","77634","-22","4","0","0","0","0","54","12","30","3"
"CondiserEnemyPosition","0","0","58235","666685","540531","90","4","0","0","0","0","67","29","61","4"
"ConsiderSelfOnly","0","0","4952","52017","40305","-32","4","0","0","0","0","48","7","31","3"
"CondiserEnemyPosition","0","0","52671","662108","549100","74","4","0","0","0","0","69","26","59","4"
"ConsiderSelfOnly","0","0","13455","139345","107977","-22","4","0","0","0","0","58","14","35","3"
"CondiserEnemyPosition","0","0","33258","442574","368246","74","4","0","0","0","0","73","17","55","5"
"ConsiderSelfOnly","0","0","2551","29564","23648","-46","4","0","0","0","0","60","4","23","4"
"CondiserEnemyPosition","0","0","97495","1204270","988504","84","4","0","0","0","0","76","43","64","4"
"ConsiderSelfOnly","0","0","3314","39266","31382","-22","4","0","0","0","0","55","6","22","4"
"CondiserEnemyPosition","0","0","61309","722023","581748","80","4","0","0","0","0","74","28","66","4"
"ConsiderSelfOnly","0","0","16846","188225","146796","-22","4","0","0","0","0","53","26","28","3"
"CondiserEnemyPosition","0","0","94458","1198946","989983","100","4","0","0","0","0","77","40","65","4"
"ConsiderSelfOnly","0","0","2938","37951","30659","-36","4","0","0","0","0","59","4","25","4"
"CondiserEnemyPosition","0","0","15164","207824","175130","48","4","0","0","0","0","69","8","52","5"
"ConsiderSelfOnly","0","0","10565","111420","85764","-22","4","0","0","0","0","52","16","29","3"
"CondiserEnemyPosition","0","0","57895","674623","540584","92","4","0","0","0","0","72","28","65","4"
"ConsiderSelfOnly","0","0","2249","32582","27413","-36","4","0","0","0","0","55","4","17","5"
"CondiserEnemyPosition","0","0","88721","1090096","894094","96","4","0","0","0","0","73","40","65","4"
"ConsiderSelfOnly","0","0","2169","29867","24788","-38","4","0","0","0","0","54","5","16","5"
"CondiserEnemyPosition","0","0","55392","737071","614600","96","4","0","0","0","0","72","26","63","5"
"ConsiderSelfOnly","0","0","1850","25429","20965","-44","4","0","0","0","0","52","4","17","5"
"CondiserEnemyPosition","0","0","46431","616747","515955","84","4","0","0","0","0","67","24","61","5"
"ConsiderSelfOnly","0","0","2176","29257","24250","-38","4","0","0","0","0","54","5","16","5"
"CondiserEnemyPosition","0","0","79776","936662","759791","96","4","0","0","0","0","70","37","65","4"
"ConsiderSelfOnly","0","0","6152","75074","59374","-32","4","0","0","0","0","50","11","27","3"
"CondiserEnemyPosition","0","0","25867","292870","233316","40","4","0","0","0","0","76","12","60","3"
"ConsiderSelfOnly","0","0","2068","23823","18998","-38","4","0","0","0","0","52","4","20","4"
"CondiserEnemyPosition","0","0","113815","1430251","1181075","100","4","0","0","0","0","77","48","65","4"
"ConsiderSelfOnly","0","0","2696","42520","36433","-36","4","0","0","0","0","57","5","18","6"
"CondiserEnemyPosition","0","0","34430","435036","357222","90","4","0","0","0","0","73","16","64","4"
"ConsiderSelfOnly","0","0","1199","13849","11017","-38","4","0","0","0","0","45","2","20","4"
"CondiserEnemyPosition","0","0","28190","310325","243635","86","4","0","0","0","0","71","15","60","3"
"ConsiderSelfOnly","0","0","5230","72379","59482","-32","4","0","0","0","0","42","13","21","4"
"CondiserEnemyPosition","0","0","20840","217786","165559","78","4","0","0","0","0","71","12","58","3"
"ConsiderSelfOnly","0","0","2472","30571","24611","-44","4","0","0","0","0","47","5","21","4"
"CondiserEnemyPosition","0","0","38597","511749","424538","108","4","0","0","0","0","69","21","58","4"
"ConsiderSelfOnly","0","0","1896","24097","19668","-42","4","0","0","0","0","48","4","18","4"
"CondiserEnemyPosition","0","0","44600","544301","442566","94","4","0","0","0","0","71","21","65","4"
"ConsiderSelfOnly","0","0","2201","32864","27739","-30","4","0","0","0","0","44","7","14","5"
"CondiserEnemyPosition","0","0","48466","571731","461691","90","4","0","0","0","0","69","24","64","4"
"ConsiderSelfOnly","0","0","11398","122382","94477","-24","4","0","0","0","0","47","19","29","3"
"CondiserEnemyPosition","0","0","68521","852837","703329","96","4","0","0","0","0","73","31","63","4"
"ConsiderSelfOnly","0","0","1544","25594","22008","-40","4","0","0","0","0","50","4","16","6"
"CondiserEnemyPosition","0","0","27666","333904","271194","44","4","0","0","0","0","77","13","58","4"
"ConsiderSelfOnly","0","0","18664","267793","224339","-36","4","0","0","0","0","57","30","24","5"
"CondiserEnemyPosition","0","0","80118","993777","813508","86","4","0","0","0","0","74","37","63","4"
"ConsiderSelfOnly","0","0","5651","75063","61629","-28","4","0","0","0","0","56","11","19","4"
"CondiserEnemyPosition","0","0","52250","681106","565243","74","4","0","0","0","0","72","24","63","4"
"ConsiderSelfOnly","0","0","2623","33018","26862","-22","4","0","0","0","0","53","5","18","4"
"CondiserEnemyPosition","0","0","66237","767197","617088","82","4","0","0","0","0","68","35","61","4"
"ConsiderSelfOnly","0","0","10309","110975","85241","-24","4","0","0","0","0","47","17","29","3"
"CondiserEnemyPosition","0","0","62880","774088","633345","80","4","0","0","0","0","67","34","60","4"
"ConsiderSelfOnly","0","0","3761","49812","40934","-22","4","0","0","0","0","53","8","17","4"
"CondiserEnemyPosition","0","0","78782","960225","784661","72","4","0","0","0","0","67","45","56","4"
"ConsiderSelfOnly","0","0","3524","48941","40806","-14","4","0","0","0","0","59","7","17","5"
"CondiserEnemyPosition","0","0","53802","682136","561283","86","4","0","0","0","0","68","27","63","4"
"ConsiderSelfOnly","0","0","2567","32779","26674","-22","4","0","0","0","0","53","5","18","4"
"CondiserEnemyPosition","0","0","35139","435109","356259","76","4","0","0","0","0","71","16","67","4"
"ConsiderSelfOnly","0","0","5942","63385","49141","-24","4","0","0","0","0","47","10","27","3"
"CondiserEnemyPosition","0","0","50905","668132","555918","80","4","0","0","0","0","70","24","64","5"
"ConsiderSelfOnly","0","0","2267","26854","21564","-22","4","0","0","0","0","51","4","21","4"
"CondiserEnemyPosition","0","0","67909","803675","651543","90","4","0","0","0","0","75","30","66","4"
"ConsiderSelfOnly","0","0","2199","27893","22366","-24","4","0","0","0","0","46","5","22","4"
"CondiserEnemyPosition","0","0","17085","271373","237126","38","4","0","0","0","0","68","10","45","7"
"ConsiderSelfOnly","0","0","2095","28367","23426","-22","4","0","0","0","0","51","5","17","5"
"CondiserEnemyPosition","0","0","16011","205673","170675","40","4","0","0","0","0","67","12","42","5"
"ConsiderSelfOnly","0","0","1472","21097","17700","-24","4","0","0","0","0","47","4","16","5"
"CondiserEnemyPosition","0","0","16454","225417","189371","24","4","0","0","0","0","71","8","59","5"
"ConsiderSelfOnly","0","0","2252","26178","20802","-22","4","0","0","0","0","52","4","22","4"
"CondiserEnemyPosition","0","0","51576","639213","525036","82","4","0","0","0","0","68","26","62","4"
"ConsiderSelfOnly","0","0","10011","110393","84655","-24","4","0","0","0","0","48","17","30","3"
"CondiserEnemyPosition","0","0","16674","224630","187961","56","4","0","0","0","0","68","10","49","5"
"ConsiderSelfOnly","0","0","3631","44195","35504","-22","4","0","0","0","0","52","7","20","4"
"CondiserEnemyPosition","0","0","30868","413857","345623","72","4","0","0","0","0","68","16","60","5"
"ConsiderSelfOnly","0","0","2991","41310","34560","-14","4","0","0","0","0","57","6","18","5"
"CondiserEnemyPosition","0","0","51141","664993","552487","80","4","0","0","0","0","70","24","63","4"
"ConsiderSelfOnly","0","0","4921","62846","50765","-22","4","0","0","0","0","55","9","21","4"
"CondiserEnemyPosition","0","0","10073","127496","105295","50","4","0","0","0","0","72","5","51","4"
"ConsiderSelfOnly","0","0","5679","67019","53374","-24","4","0","0","0","0","47","12","22","4"
"CondiserEnemyPosition","0","0","58619","736272","606467","88","4","0","0","0","0","67","30","61","4"
"ConsiderSelfOnly","0","0","6584","76791","59762","-22","4","0","0","0","0","50","11","27","3"
"CondiserEnemyPosition","0","0","24771","313603","258256","44","4","0","0","0","0","69","15","52","4"
"ConsiderSelfOnly","0","0","12133","148187","117802","-28","4","0","0","0","0","57","19","26","4"
"CondiserEnemyPosition","0","0","20464","316561","276400","52","4","0","0","0","0","76","8","60","7"
"ConsiderSelfOnly","0","0","6292","80585","65895","-26","4","0","0","0","0","53","13","19","4"
"CondiserEnemyPosition","0","0","45150","581404","480689","96","4","0","0","0","0","71","22","61","4"
"ConsiderSelfOnly","0","0","1189","16558","13683","-58","4","0","0","0","0","46","3","17","5"
"CondiserEnemyPosition","0","0","49826","654685","543844","58","4","0","0","0","0","74","29","49","5"
"ConsiderSelfOnly","0","0","14802","147097","111283","-36","4","0","0","0","0","55","18","35","3"
"CondiserEnemyPosition","0","0","86738","1026561","830438","88","4","0","0","0","0","76","39","64","4"
"ConsiderSelfOnly","0","0","21496","227886","175160","-22","4","0","0","0","0","53","29","33","3"
"CondiserEnemyPosition","0","0","55613","636880","509064","90","4","0","0","0","0","75","25","66","4"
"ConsiderSelfOnly","0","0","11732","132846","104490","-32","4","0","0","0","0","48","21","26","3"
"CondiserEnemyPosition","0","0","46348","580397","476420","74","4","0","0","0","0","70","23","61","4"
"ConsiderSelfOnly","0","0","3525","51142","42976","-22","4","0","0","0","0","54","8","16","5"
"CondiserEnemyPosition","0","0","34578","426283","347824","90","4","0","0","0","0","68","17","63","4"
"ConsiderSelfOnly","0","0","11834","129432","100939","-32","4","0","0","0","0","48","19","29","3"
"CondiserEnemyPosition","0","0","65516","756760","606355","86","4","0","0","0","0","67","36","60","4"
"ConsiderSelfOnly","0","0","17798","187558","143571","-22","4","0","0","0","0","53","25","31","3"
"CondiserEnemyPosition","0","0","44127","563029","463967","98","4","0","0","0","0","69","22","63","4"
"ConsiderSelfOnly","0","0","8077","108179","88485","-32","4","0","0","0","0","42","21","20","4"
"CondiserEnemyPosition","0","0","20791","216206","164330","78","4","0","0","0","0","71","12","58","3"
"ConsiderSelfOnly","0","0","3327","47873","40124","-44","4","0","0","0","0","47","9","15","5"
"CondiserEnemyPosition","0","0","39551","528794","439336","108","4","0","0","0","0","69","21","60","4"
"ConsiderSelfOnly","0","0","3319","54181","46862","-42","4","0","0","0","0","48","11","12","6"
"CondiserEnemyPosition","0","0","51170","575841","458359","80","4","0","0","0","0","70","27","60","3"
"ConsiderSelfOnly","0","0","14853","172722","136903","-16","4","0","0","0","0","48","27","26","3"
"CondiserEnemyPosition","0","0","34561","477048","399591","100","4","0","0","0","0","68","18","60","5"
"ConsiderSelfOnly","0","0","5355","79389","67226","-34","4","0","0","0","0","50","14","15","5"
"CondiserEnemyPosition","0","0","49313","575074","461590","86","4","0","0","0","0","69","26","60","4"
"ConsiderSelfOnly","0","0","10775","114634","88374","-22","4","0","0","0","0","47","19","28","3"
"CondiserEnemyPosition","0","0","16341","214758","174195","80","4","0","0","0","0","65","13","44","4"
"ConsiderSelfOnly","0","0","2268","32312","27325","-64","4","0","0","0","0","58","5","14","5"
"CondiserEnemyPosition","0","0","48294","620059","513272","80","4","0","0","0","0","73","23","60","4"
"ConsiderSelfOnly","0","0","2345","33951","28645","-14","4","0","0","0","0","58","5","16","5"
"CondiserEnemyPosition","0","0","62754","776769","637825","80","4","0","0","0","0","70","30","63","4"
"ConsiderSelfOnly","0","0","3448","48033","39747","-22","4","0","0","0","0","53","8","17","5"
"CondiserEnemyPosition","0","0","11130","135474","110814","26","4","0","0","0","0","74","6","54","4"
"ConsiderSelfOnly","0","0","5752","65036","51251","-24","4","0","0","0","0","46","11","25","3"
"CondiserEnemyPosition","0","0","65101","804459","662977","90","4","0","0","0","0","75","27","66","4"
"ConsiderSelfOnly","0","0","1763","18488","14268","-32","4","0","0","0","0","52","2","28","3"
"CondiserEnemyPosition","0","0","37758","446748","362095","76","4","0","0","0","0","71","17","67","4"
"ConsiderSelfOnly","0","0","6164","70718","56206","-24","4","0","0","0","0","48","12","24","4"
"CondiserEnemyPosition","0","0","67257","819332","672968","96","4","0","0","0","0","72","31","63","4"
"ConsiderSelfOnly","0","0","1681","29962","26282","-40","4","0","0","0","0","50","5","12","7"
"CondiserEnemyPosition","0","0","28355","344647","280961","44","4","0","0","0","0","77","14","57","4"
"ConsiderSelfOnly","0","0","23717","328739","274099","-36","4","0","0","0","0","57","34","26","5"
"CondiserEnemyPosition","0","0","78641","942051","765159","86","4","0","0","0","0","74","37","62","4"
"ConsiderSelfOnly","0","0","9264","111710","89576","-28","4","0","0","0","0","56","16","23","4"
"CondiserEnemyPosition","0","0","51996","654278","540318","74","4","0","0","0","0","72","24","63","4"
"ConsiderSelfOnly","0","0","3314","43614","35956","-22","4","0","0","0","0","53","7","17","5"
"CondiserEnemyPosition","0","0","66913","757625","607995","82","4","0","0","0","0","68","34","61","4"
"ConsiderSelfOnly","0","0","15059","162131","125792","-24","4","0","0","0","0","47","26","28","3"
"CondiserEnemyPosition","0","0","63863","758748","617180","80","4","0","0","0","0","67","34","60","4"
"ConsiderSelfOnly","0","0","4480","54508","44003","-22","4","0","0","0","0","53","9","20","4"
"CondiserEnemyPosition","0","0","80309","954027","777719","72","4","0","0","0","0","67","45","57","4"
"ConsiderSelfOnly","0","0","4283","57298","47581","-14","4","0","0","0","0","59","8","18","5"
"CondiserEnemyPosition","0","0","64366","811503","671413","86","4","0","0","0","0","68","33","61","4"
"ConsiderSelfOnly","0","0","5357","65211","52511","-22","4","0","0","0","0","53","10","21","4"
"CondiserEnemyPosition","0","0","55273","737818","619387","66","4","0","0","0","0","68","29","57","5"
"ConsiderSelfOnly","0","0","2531","33590","27695","-14","4","0","0","0","0","59","5","17","5"
"CondiserEnemyPosition","0","0","30568","395106","328161","68","4","0","0","0","0","64","17","57","4"
"ConsiderSelfOnly","0","0","4274","63145","53503","-22","4","0","0","0","0","55","11","14","5"
"CondiserEnemyPosition","0","0","42805","503410","408083","74","4","0","0","0","0","74","19","63","4"
"ConsiderSelfOnly","0","0","9560","97654","74095","-24","4","0","0","0","0","49","14","31","3"
"CondiserEnemyPosition","0","0","25056","322701","267713","60","4","0","0","0","0","66","15","53","4"
"ConsiderSelfOnly","0","0","3589","49947","41434","-22","4","0","0","0","0","55","8","16","5"
"CondiserEnemyPosition","0","0","15611","195810","161877","50","4","0","0","0","0","71","8","54","4"
"ConsiderSelfOnly","0","0","2837","34063","27526","-24","4","0","0","0","0","48","6","20","4"
"CondiserEnemyPosition","0","0","79208","951823","776738","86","4","0","0","0","0","73","35","66","4"
"ConsiderSelfOnly","0","0","1685","23764","19910","-50","4","0","0","0","0","47","5","15","5"
"CondiserEnemyPosition","0","0","37298","462172","381129","44","4","0","0","0","0","74","18","56","4"
"ConsiderSelfOnly","0","0","7816","82006","63090","-28","4","0","0","0","0","57","9","35","3"
"CondiserEnemyPosition","0","0","23080","289988","234605","74","4","0","0","0","0","65","18","45","4"
"ConsiderSelfOnly","0","0","7928","103804","85047","-48","4","0","0","0","0","60","14","19","4"
"CondiserEnemyPosition","0","0","50092","685574","574763","88","4","0","0","0","0","72","30","49","5"
"ConsiderSelfOnly","0","0","6490","83915","69264","-52","4","0","0","0","0","60","11","19","4"
"CondiserEnemyPosition","0","0","37797","543246","465904","72","4","0","0","0","0","70","17","63","6"
"ConsiderSelfOnly","0","0","19413","219511","173869","-14","4","0","0","0","0","61","24","29","3"
"CondiserEnemyPosition","0","0","93769","1086612","879874","96","4","0","0","0","0","78","40","63","4"
"ConsiderSelfOnly","0","0","4551","52119","41745","-30","4","0","0","0","0","57","7","23","4"
"CondiserEnemyPosition","0","0","43245","556431","463317","88","4","0","0","0","0","74","18","65","5"
"ConsiderSelfOnly","0","0","1204","14452","11560","-58","4","0","0","0","0","48","2","19","4"
"CondiserEnemyPosition","0","0","32941","417786","347540","44","4","0","0","0","0","78","16","55","5"
"ConsiderSelfOnly","0","0","11303","106858","79920","-36","4","0","0","0","0","59","11","39","3"
"CondiserEnemyPosition","0","0","94185","1133974","929974","86","4","0","0","0","0","73","44","62","4"
"ConsiderSelfOnly","0","0","13872","142168","108684","-28","4","0","0","0","0","57","15","36","3"
"CondiserEnemyPosition","0","0","61118","683419","546673","80","4","0","0","0","0","66","34","58","4"
"ConsiderSelfOnly","0","0","6773","71192","55187","-22","4","0","0","0","0","50","10","28","3"
"CondiserEnemyPosition","0","0","48534","595477","489091","86","4","0","0","0","0","66","25","62","4"
"ConsiderSelfOnly","0","0","12384","120648","91136","-28","4","0","0","0","0","56","13","37","3"
"CondiserEnemyPosition","0","0","48588","558907","450102","86","4","0","0","0","0","68","26","60","4"
"ConsiderSelfOnly","0","0","4658","55334","44393","-22","4","0","0","0","0","47","9","23","4"
"CondiserEnemyPosition","0","0","8837","109160","87439","80","4","0","0","0","0","65","7","43","4"
"ConsiderSelfOnly","0","0","5621","78146","65660","-64","4","0","0","0","0","57","11","17","5"
"CondiserEnemyPosition","0","0","75824","924557","754771","108","4","0","0","0","0","78","31","67","4"
"ConsiderSelfOnly","0","0","2558","27420","21632","-42","4","0","0","0","0","55","4","23","3"
"CondiserEnemyPosition","0","0","66220","937099","798285","92","4","0","0","0","0","71","30","62","5"
"ConsiderSelfOnly","0","0","3487","42505","34619","-34","4","0","0","0","0","51","7","20","4"
"CondiserEnemyPosition","0","0","51288","672365","558945","100","4","0","0","0","0","75","23","64","5"
"ConsiderSelfOnly","0","0","2550","37392","31904","-34","4","0","0","0","0","51","6","14","6"
"CondiserEnemyPosition","0","0","48536","619811","510959","100","4","0","0","0","0","72","22","65","4"
"ConsiderSelfOnly","0","0","2498","37423","32081","-42","4","0","0","0","0","44","7","14","6"
"CondiserEnemyPosition","0","0","73938","846509","674633","122","4","0","0","0","0","79","32","66","3"
"ConsiderSelfOnly","0","0","3432","55450","48251","-56","4","0","0","0","0","49","9","14","7"
"CondiserEnemyPosition","0","0","78767","894644","712603","122","4","0","0","0","0","78","34","65","3"
"ConsiderSelfOnly","0","0","3953","71826","63290","-64","4","0","0","0","0","56","8","15","7"
"CondiserEnemyPosition","0","0","14012","179411","146772","82","4","0","0","0","0","75","7","59","4"
"ConsiderSelfOnly","0","0","2296","36513","31266","-56","4","0","0","0","0","49","7","13","6"
"CondiserEnemyPosition","0","0","15606","233550","200888","66","4","0","0","0","0","72","7","56","6"
"ConsiderSelfOnly","0","0","1986","30603","26142","-50","4","0","0","0","0","52","5","14","6"
"CondiserEnemyPosition","0","0","31238","366460","298979","40","4","0","0","0","0","75","18","47","4"
"ConsiderSelfOnly","0","0","1918","25044","20815","-38","4","0","0","0","0","52","4","15","5"
"CondiserEnemyPosition","0","0","75752","910019","742820","108","4","0","0","0","0","77","32","65","4"
"ConsiderSelfOnly","0","0","10089","111831","87743","-44","4","0","0","0","0","52","15","29","3"
"CondiserEnemyPosition","0","0","27383","382770","325940","74","4","0","0","0","0","78","11","63","5"
"ConsiderSelfOnly","0","0","9267","95617","73908","-36","4","0","0","0","0","54","11","33","3"
"CondiserEnemyPosition","0","0","73468","826248","663800","100","4","0","0","0","0","70","37","60","4"
"ConsiderSelfOnly","0","0","7583","73442","54922","-36","4","0","0","0","0","54","8","37","3"
"CondiserEnemyPosition","0","0","50837","652429","544175","82","4","0","0","0","0","66","27","58","5"
"ConsiderSelfOnly","0","0","6192","59150","43509","-36","4","0","0","0","0","56","7","38","2"
"CondiserEnemyPosition","0","0","14049","182866","153006","48","4","0","0","0","0","65","8","53","5"
"ConsiderSelfOnly","0","0","5668","68724","55740","-22","4","0","0","0","0","53","9","24","4"
"CondiserEnemyPosition","0","0","46955","554387","452616","90","4","0","0","0","0","66","24","62","4"
"ConsiderSelfOnly","0","0","15630","185059","148977","-32","4","0","0","0","0","50","27","25","4"
"CondiserEnemyPosition","0","0","85507","1180809","1007995","82","4","0","0","0","0","75","33","67","5"
"ConsiderSelfOnly","0","0","8111","85178","66235","-38","4","0","0","0","0","48","12","29","3"
"CondiserEnemyPosition","0","0","48540","554217","445636","94","4","0","0","0","0","69","25","60","4"
"ConsiderSelfOnly","0","0","8636","89925","69835","-36","4","0","0","0","0","53","11","31","3"
"CondiserEnemyPosition","0","0","91650","1036836","835893","88","4","0","0","0","0","77","37","67","4"
"ConsiderSelfOnly","0","0","10992","118070","91415","-36","4","0","0","0","0","55","14","33","3"
"CondiserEnemyPosition","0","0","36045","447261","368782","76","4","0","0","0","0","71","18","57","4"
"ConsiderSelfOnly","0","0","11329","120170","92386","-36","4","0","0","0","0","56","13","34","3"
"CondiserEnemyPosition","0","0","30197","433388","372350","50","4","0","0","0","0","77","15","50","6"
"ConsiderSelfOnly","0","0","3409","47134","39336","-36","4","0","0","0","0","60","6","18","5"
"CondiserEnemyPosition","0","0","16482","211597","175949","56","4","0","0","0","0","80","7","55","5"
"ConsiderSelfOnly","0","0","1477","16331","12890","-44","4","0","0","0","0","49","2","22","3"
"CondiserEnemyPosition","0","0","22010","288429","243187","46","4","0","0","0","0","77","12","47","5"
"ConsiderSelfOnly","0","0","8744","105392","84185","-32","4","0","0","0","0","49","15","26","4"
"CondiserEnemyPosition","0","0","11613","148463","124022","22","4","0","0","0","0","77","5","53","5"
"ConsiderSelfOnly","0","0","7509","85092","67594","-22","4","0","0","0","0","53","11","28","4"
"CondiserEnemyPosition","0","0","41224","429054","336711","70","4","0","0","0","0","74","18","66","3"
"ConsiderSelfOnly","0","0","4382","47169","37257","-32","4","0","0","0","0","47","7","28","3"
"CondiserEnemyPosition","0","0","50918","559525","447662","60","4","0","0","0","0","74","22","65","4"
"ConsiderSelfOnly","0","0","9219","101697","81085","-22","4","0","0","0","0","52","13","28","4"
"CondiserEnemyPosition","0","0","76156","858563","694364","90","4","0","0","0","0","78","29","69","4"
"ConsiderSelfOnly","0","0","8812","102370","82251","-32","4","0","0","0","0","47","16","25","4"
"CondiserEnemyPosition","0","0","48477","573278","468805","68","4","0","0","0","0","72","22","63","4"
"ConsiderSelfOnly","0","0","4673","62707","52390","-22","4","0","0","0","0","53","8","21","5"
"CondiserEnemyPosition","0","0","59813","687881","559226","90","4","0","0","0","0","73","26","66","4"
"ConsiderSelfOnly","0","0","6886","71223","55188","-32","4","0","0","0","0","47","10","31","3"
"CondiserEnemyPosition","0","0","68797","795561","647576","80","4","0","0","0","0","64","39","57","4"
"ConsiderSelfOnly","0","0","4490","56914","46811","-22","4","0","0","0","0","54","8","22","4"
"CondiserEnemyPosition","0","0","44923","565849","472129","82","4","0","0","0","0","68","21","61","5"
"ConsiderSelfOnly","0","0","7302","76179","59277","-32","4","0","0","0","0","48","10","31","3"
"CondiserEnemyPosition","0","0","43643","538469","446075","66","4","0","0","0","0","71","20","63","4"
"ConsiderSelfOnly","0","0","4851","58408","47584","-22","4","0","0","0","0","54","8","23","4"
"CondiserEnemyPosition","0","0","49393","638843","537369","88","4","0","0","0","0","69","23","62","5"
"ConsiderSelfOnly","0","0","4168","44509","34982","-32","4","0","0","0","0","48","7","26","3"
"CondiserEnemyPosition","0","0","66288","793939","653446","72","4","0","0","0","0","68","33","59","4"
"ConsiderSelfOnly","0","0","5676","66400","53342","-22","4","0","0","0","0","55","9","24","4"
"CondiserEnemyPosition","0","0","31040","427210","357170","78","4","0","0","0","0","68","21","46","5"
"ConsiderSelfOnly","0","0","8229","103616","84222","-68","4","0","0","0","0","65","13","20","4"
"CondiserEnemyPosition","0","0","19839","305750","266565","44","4","0","0","0","0","71","9","57","6"
"ConsiderSelfOnly","0","0","39582","345310","250532","-18","4","0","0","0","0","69","29","45","2"
"CondiserEnemyPosition","0","0","8599","137467","120544","62","4","0","0","0","0","66","11","20","7"
"ConsiderSelfOnly","0","0","20493","261821","215848","-66","4","0","0","0","0","69","29","21","4"
"CondiserEnemyPosition","0","0","98471","1335080","1125982","78","4","0","0","0","0","70","48","60","5"
"ConsiderSelfOnly","0","0","11370","135978","109626","-56","4","0","0","0","0","80","10","30","4"
"CondiserEnemyPosition","0","0","75601","1121971","968715","68","4","0","0","0","0","76","32","60","6"
"ConsiderSelfOnly","0","0","22602","352105","302500","-38","4","0","0","0","0","72","36","17","6"
"CondiserEnemyPosition","0","0","25357","328892","270171","76","4","0","0","0","0","70","17","46","4"
"ConsiderSelfOnly","0","0","13468","226118","196228","-66","4","0","0","0","0","68","24","16","6"
"CondiserEnemyPosition","0","0","8048","106520","87809","72","4","0","0","0","0","75","6","36","4"
"ConsiderSelfOnly","0","0","64475","883461","731629","-70","4","0","0","0","0","71","60","34","4"
"CondiserEnemyPosition","0","0","16933","252499","211764","116","4","0","0","0","0","65","15","38","5"
"ConsiderSelfOnly","0","0","27831","366710","302016","-78","4","0","0","0","0","66","36","26","4"
"CondiserEnemyPosition","0","0","49371","677245","562566","112","4","0","0","0","0","67","38","43","5"
"ConsiderSelfOnly","0","0","48545","535366","420084","-58","4","0","0","0","0","75","42","35","3"
"CondiserEnemyPosition","0","0","48951","786999","680370","126","4","0","0","0","0","67","29","52","6"
"ConsiderSelfOnly","0","0","20461","271097","224109","-66","4","0","0","0","0","69","28","22","4"
"CondiserEnemyPosition","0","0","15127","263522","233286","102","4","0","0","0","0","65","10","41","7"
"ConsiderSelfOnly","0","0","10049","154957","130619","-82","4","0","0","0","0","62","17","20","5"
"CondiserEnemyPosition","0","0","27209","424804","365735","82","4","0","0","0","0","69","18","44","6"
"ConsiderSelfOnly","0","0","24432","290583","233091","-70","4","0","0","0","0","58","28","34","4"
"CondiserEnemyPosition","0","0","39825","639354","547659","164","4","0","0","0","0","68","23","55","6"
"ConsiderSelfOnly","0","0","11108","170576","145138","-122","4","0","0","0","0","56","22","19","6"
"CondiserEnemyPosition","0","0","25412","372121","312685","128","4","0","0","0","0","72","18","42","5"
