"player","score of player","score of same player","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3"
"player","0","0","3601","41624","39874","0","3","0","0","0","0","52","32","23"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","2923","75171","72720","0","3","0","0","0","0","59","40","30"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","1688","42286","40742","0","3","0","0","0","0","65","22","27"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","1644","43640","42182","40","3","0","0","0","0","69","20","30"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","1781","48404","46899","72","3","0","0","0","0","60","24","32"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","3197","86239","83214","88","3","0","0","0","0","61","48","28"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","2367","66617","64360","-564","3","0","0","0","0","63","34","29"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","2667","67118","64721","32","3","0","0","0","0","54","43","27"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","2079","60373","58115","16","3","0","0","0","0","54","40","26"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","1892","44061","42476","-42","3","0","0","0","0","58","26","27"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","2881","96858","93790","-16","3","0","0","0","0","63","47","31"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","3115","99415","95837","4","3","0","0","0","0","58","60","27"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","2744","90444","86791","-20","3","0","0","0","0","64","56","24"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","2165","70977","67725","-6","3","0","0","0","0","55","58","21"
"same player","1","2","-1","0","0","0","0","0","0","0","0"
"player","2","2","1153","34793","32612","-768","3","0","0","0","0","57","37","15"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","1179","42759","40541","-772","3","0","0","0","0","57","37","18"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","1530","65146","62602","-708","3","0","0","0","0","50","49","25"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","1300","53269","50955","-808","3","0","0","0","0","50","45","22"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","1070","41939","39902","-792","3","0","0","0","0","55","36","20"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","819","33574","32377","-802","3","0","0","0","0","50","22","28"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","675","25839","24805","-792","3","0","0","0","0","47","21","25"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","1148","45180","43339","-758","3","0","0","0","0","47","38","24"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","1375","48585","46299","-740","3","0","0","0","0","48","46","20"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","1357","52408","50237","-740","3","0","0","0","0","50","42","23"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","999","37338","35850","-732","3","0","0","0","0","48","30","24"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","1248","38767","35959","-752","3","0","0","0","0","54","51","13"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","723","28414","27409","-766","3","0","0","0","0","52","18","28"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","3","3","613","21495","20517","-790","3","0","0","0","0","57","16","22"
"same player","3","4","-1","0","0","0","0","0","0","0","0"
"player","4","4","958","35593","33131","-778","3","0","0","0","0","51","47","13"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","908","46188","44274","-766","3","0","0","0","0","44","42","23"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","795","36743","35126","-800","3","0","0","0","0","45","34","22"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","829","37548","35820","-796","3","0","0","0","0","42","40","21"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","669","30718","29259","-806","3","0","0","0","0","48","29","20"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","822","39002","37231","-792","3","0","0","0","0","39","44","21"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","1102","52640","50309","-786","3","0","0","0","0","47","48","22"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","931","45583","43760","-802","3","0","0","0","0","47","37","24"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","547","25871","24766","-806","3","0","0","0","0","41","25","23"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","894","41273","39317","-806","3","0","0","0","0","44","43","20"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","876","40038","38238","-806","3","0","0","0","0","46","38","21"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","629","27450","26120","-818","3","0","0","0","0","46","27","20"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","621","29016","27897","-782","3","0","0","0","0","47","22","26"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","146","4990","4666","-806","3","0","0","0","0","34","8","16"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","441","19044","18246","-790","3","0","0","0","0","44","17","24"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","176","6445","6088","-778","3","0","0","0","0","36","8","18"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","182","6669","6365","-786","3","0","0","0","0","40","6","24"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","416","17836","16964","-764","3","0","0","0","0","41","20","20"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","607","28103","26735","-40","3","0","0","0","0","41","32","20"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","477","21115","20034","-34","3","0","0","0","0","35","29","19"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","503","21942","20823","-50","3","0","0","0","0","38","28","19"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","518","22492","21516","-56","3","0","0","0","0","46","20","23"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","683","28537","26755","-38","3","0","0","0","0","43","40","15"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","491","20647","19441","-52","3","0","0","0","0","42","27","16"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","176","6783","6402","-58","3","0","0","0","0","35","9","18"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","541","20078","18636","-44","3","0","0","0","0","35","40","13"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","485","20223","18959","-66","3","0","0","0","0","35","35","15"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","153","6076","5619","-66","3","0","0","0","0","25","17","13"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","157","6433","5998","-62","3","0","0","0","0","29","14","14"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","282","11990","11184","-56","3","0","0","0","0","31","25","14"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","158","6737","6349","-80","3","0","0","0","0","31","11","17"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","203","9114","8587","-68","3","0","0","0","0","30","16","17"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","273","12927","12129","-44","3","0","0","0","0","32","23","15"
