"player","score of PapadopoulosReimplementation","score of AbaProReimplementation","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"PapadopoulosReimplementation","3","5","8908","376431","356184","-1642","4","0","0","0","0","39","18","27","18"
"AbaProReimplementation","3","5","1698","68980","53435","205","4","0","0","0","0","49","9","31","3"
"PapadopoulosReimplementation","3","5","6712","250143","230585","-1630","4","0","0","0","0","45","17","23","12"
"AbaProReimplementation","3","5","1099","42223","32374","203","4","0","0","0","0","49","7","27","3"
"PapadopoulosReimplementation","3","5","2672","103955","95057","-1582","4","0","0","0","0","39","18","11","11"
"AbaProReimplementation","3","5","2146","98631","77908","204","4","0","0","0","0","51","19","20","3"
"PapadopoulosReimplementation","3","5","2441","92567","84834","-1656","4","0","0","0","0","38","13","13","11"
"AbaProReimplementation","3","5","1852","84418","64802","203","4","0","0","0","0","54","16","21","3"
"PapadopoulosReimplementation","3","5","5578","227284","211571","-1638","4","0","0","0","0","42","24","14","14"
"AbaProReimplementation","3","5","3732","167487","132575","204","4","0","0","0","0","48","30","22","3"
"PapadopoulosReimplementation","3","5","1245","36771","32101","-1714","4","0","0","0","0","40","7","14","7"
"AbaProReimplementation","3","5","1878","96070","79360","204","4","0","0","0","0","45","25","13","5"
"PapadopoulosReimplementation","3","5","2752","95510","85628","-1652","4","0","0","0","0","37","10","24","9"
"AbaProReimplementation","3","5","3384","137483","110054","202","4","0","0","0","0","41","24","26","4"
"PapadopoulosReimplementation","3","5","2849","96504","86019","-1630","4","0","0","0","0","39","11","21","8"
"AbaProReimplementation","3","5","2317","89964","71041","203","4","0","0","0","0","40","17","25","3"
"PapadopoulosReimplementation","3","5","2584","92218","82842","-1590","4","0","0","0","0","33","19","13","9"
"AbaProReimplementation","3","5","1734","72084","54894","204","4","0","0","0","0","51","13","23","3"
"PapadopoulosReimplementation","3","5","5456","252348","238249","-1592","4","0","0","0","0","37","42","8","19"
"AbaProReimplementation","3","5","1760","63926","49354","203","4","0","0","0","0","51","12","22","3"
"PapadopoulosReimplementation","3","5","2181","56749","47047","-1598","4","0","0","0","0","32","19","14","5"
"AbaProReimplementation","3","5","480","17612","13414","203","4","0","0","0","0","45","4","19","3"
"PapadopoulosReimplementation","3","5","4715","179725","167460","-1678","4","0","0","0","0","36","13","23","14"
"AbaProReimplementation","3","5","1052","35755","26728","205","4","0","0","0","0","44","7","25","3"
"PapadopoulosReimplementation","3","5","9791","376049","350871","-1720","4","0","0","0","0","39","32","18","14"
"AbaProReimplementation","3","5","1636","63182","48939","207","4","0","0","0","0","47","9","30","3"
"PapadopoulosReimplementation","3","5","3688","134365","124117","-1762","4","0","0","0","0","44","14","15","12"
"AbaProReimplementation","3","5","1749","70604","55808","206","4","0","0","0","0","45","13","23","3"
"PapadopoulosReimplementation","3","5","5210","186075","171542","-1770","4","0","0","0","0","44","21","14","12"
"AbaProReimplementation","3","5","1465","56777","44766","205","4","0","0","0","0","46","12","20","3"
"PapadopoulosReimplementation","3","5","3935","131701","120753","-1770","4","0","0","0","0","52","6","31","11"
"AbaProReimplementation","3","5","1268","46087","35252","207","4","0","0","0","0","45","9","24","3"
"PapadopoulosReimplementation","3","5","7099","241723","220923","-1742","4","0","0","0","0","49","17","23","11"
"AbaProReimplementation","3","5","1410","52444","41100","207","4","0","0","0","0","53","9","21","3"
"PapadopoulosReimplementation","3","5","9172","351089","326230","-1722","4","0","0","0","0","51","31","14","14"
"AbaProReimplementation","3","5","3110","140806","114120","209","4","0","0","0","0","55","23","19","4"
"PapadopoulosReimplementation","3","5","6252","230225","215118","-1756","4","0","0","0","0","51","9","29","14"
"AbaProReimplementation","3","5","1528","56228","42964","210","4","0","0","0","0","51","9","26","3"
"PapadopoulosReimplementation","3","5","2772","94017","85195","-1728","4","0","0","0","0","36","14","16","10"
"AbaProReimplementation","3","5","1098","45478","34762","208","4","0","0","0","0","50","7","27","3"
"PapadopoulosReimplementation","3","5","2960","106073","96896","-1690","4","0","0","0","0","39","17","12","11"
"AbaProReimplementation","3","5","1001","34991","24920","206","4","0","0","0","0","57","5","31","2"
"PapadopoulosReimplementation","3","5","3818","135840","123287","-1684","4","0","0","0","0","37","18","16","10"
"AbaProReimplementation","3","5","1370","53864","40756","206","4","0","0","0","0","60","7","28","3"
"PapadopoulosReimplementation","3","5","9013","305185","276976","-1680","4","0","0","0","0","43","49","12","10"
"AbaProReimplementation","3","5","2145","86521","67102","204","4","0","0","0","0","58","14","22","3"
"PapadopoulosReimplementation","3","5","6712","237718","217882","-1736","4","0","0","0","0","43","38","11","12"
"AbaProReimplementation","3","5","1105","39754","29507","207","4","0","0","0","0","58","6","27","2"
"PapadopoulosReimplementation","3","5","6211","221757","203871","-1720","4","0","0","0","0","42","35","10","12"
"AbaProReimplementation","3","5","2251","95624","78412","206","4","0","0","0","0","55","19","14","4"
"PapadopoulosReimplementation","3","5","6966","240156","220150","-1754","4","0","0","0","0","42","37","11","11"
"AbaProReimplementation","3","5","1438","67500","55991","205","4","0","0","0","0","51","12","16","5"
"PapadopoulosReimplementation","3","5","14055","492802","454576","-1752","4","0","0","0","0","52","36","19","12"
"AbaProReimplementation","3","5","423","13741","9983","203","4","0","0","0","0","49","2","26","2"
"PapadopoulosReimplementation","3","5","6154","206745","190849","-1758","4","0","0","0","0","49","9","31","12"
"AbaProReimplementation","3","5","981","44784","37114","205","4","0","0","0","0","52","9","14","5"
"PapadopoulosReimplementation","3","5","7579","209920","185217","-1722","4","0","0","0","0","47","32","14","8"
"AbaProReimplementation","3","5","1703","67663","54081","206","4","0","0","0","0","54","12","18","4"
"PapadopoulosReimplementation","3","5","9236","328931","304575","-1780","4","0","0","0","0","46","24","20","13"
"AbaProReimplementation","3","5","1647","64511","51636","206","4","0","0","0","0","53","9","23","4"
"PapadopoulosReimplementation","3","5","5533","170817","153611","-1774","4","0","0","0","0","43","18","20","9"
"AbaProReimplementation","3","5","1363","58174","46643","207","4","0","0","0","0","56","8","23","4"
"PapadopoulosReimplementation","3","5","1822","55869","49787","-1768","4","0","0","0","0","38","11","12","8"
"AbaProReimplementation","3","5","1227","59167","47388","207","4","0","0","0","0","55","10","20","4"
"PapadopoulosReimplementation","3","5","2452","69711","60884","-1764","4","0","0","0","0","35","12","18","7"
"AbaProReimplementation","3","5","569","22680","16439","205","4","0","0","0","0","54","4","23","2"
"PapadopoulosReimplementation","3","5","1461","48853","44493","-1782","4","0","0","0","0","37","7","14","11"
"AbaProReimplementation","3","5","1229","54771","41817","209","4","0","0","0","0","60","9","21","3"
"PapadopoulosReimplementation","3","5","3633","127341","116913","-1760","4","0","0","0","0","41","21","11","12"
"AbaProReimplementation","3","5","1052","37990","27981","209","4","0","0","0","0","61","6","25","2"
"PapadopoulosReimplementation","3","5","745","20366","17644","-1716","4","0","0","0","0","32","5","14","7"
"AbaProReimplementation","3","5","795","35187","26936","208","4","0","0","0","0","61","5","23","3"
"PapadopoulosReimplementation","3","5","551","12455","10216","-1724","4","0","0","0","0","36","2","20","4"
"AbaProReimplementation","3","5","1121","51795","39664","203","4","0","0","0","0","62","9","18","3"
"PapadopoulosReimplementation","3","5","7438","277526","256356","-1742","4","0","0","0","0","42","37","12","13"
"AbaProReimplementation","3","5","867","37974","29042","209","4","0","0","0","0","65","7","18","3"
"PapadopoulosReimplementation","3","5","424","0","0","0","0","0","0","0","0"
"AbaProReimplementation","3","6","44","1622","1360","208","4","0","0","0","0","64","1","1","13"
