"player","score of PapadopoulosReimplementation","score of AbaProReimplementation","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"PapadopoulosReimplementation","0","0","8801","217448","185989","110","4","0","0","0","0","50","18","32","6"
"AbaProReimplementation","0","0","4787","119144","99195","-10","4","0","0","0","0","64","14","20","5"
"PapadopoulosReimplementation","0","0","4277","95352","78103","124","4","0","0","0","0","55","9","32","4"
"AbaProReimplementation","0","0","4641","143663","123957","-8","4","0","0","0","0","64","15","18","6"
"PapadopoulosReimplementation","0","0","1859","33498","24440","180","4","0","0","0","0","61","3","37","2"
"AbaProReimplementation","0","0","16777","635833","567708","-7","4","0","0","0","0","66","53","18","8"
"PapadopoulosReimplementation","1","0","3643","71590","54793","206","4","0","0","0","0","68","7","31","3"
"AbaProReimplementation","1","0","3690","155473","138499","-101","4","0","0","0","0","64","18","13","8"
"PapadopoulosReimplementation","1","0","6367","150907","123371","906","4","0","0","0","0","65","13","30","4"
"AbaProReimplementation","1","0","2733","74531","63150","-103","4","0","0","0","0","65","9","17","5"
"PapadopoulosReimplementation","1","0","3014","65606","52153","898","4","0","0","0","0","67","6","31","4"
"AbaProReimplementation","1","0","11552","457908","411847","-102","4","0","0","0","0","69","52","11","9"
"PapadopoulosReimplementation","2","0","7344","177793","148313","960","4","0","0","0","0","68","13","30","5"
"AbaProReimplementation","2","0","6502","167383","139892","-195","4","0","0","0","0","68","16","22","5"
"PapadopoulosReimplementation","2","0","7040","193880","166802","1694","4","0","0","0","0","59","13","32","6"
"AbaProReimplementation","2","0","6043","194881","167779","-194","4","0","0","0","0","58","32","13","6"
"PapadopoulosReimplementation","2","0","10306","269007","222555","1694","4","0","0","0","0","62","25","28","4"
"AbaProReimplementation","2","0","8681","244625","208496","-195","4","0","0","0","0","57","42","14","6"
"PapadopoulosReimplementation","2","0","6383","167858","139095","1676","4","0","0","0","0","59","19","23","5"
"AbaProReimplementation","2","0","3876","96125","79047","-195","4","0","0","0","0","59","17","15","4"
"PapadopoulosReimplementation","2","0","8225","198844","161454","1672","4","0","0","0","0","55","21","31","4"
"AbaProReimplementation","2","0","3677","108780","93501","-192","4","0","0","0","0","58","17","13","6"
"PapadopoulosReimplementation","2","0","3913","103615","87641","1674","4","0","0","0","0","62","7","34","5"
"AbaProReimplementation","2","0","4098","116967","99457","-192","4","0","0","0","0","55","17","17","6"
"PapadopoulosReimplementation","2","0","4342","90795","68939","1684","4","0","0","0","0","68","8","37","3"
"AbaProReimplementation","2","0","4857","162323","143213","-189","4","0","0","0","0","63","24","11","8"
"PapadopoulosReimplementation","2","0","15193","512154","465297","1728","4","0","0","0","0","72","13","46","10"
"AbaProReimplementation","2","0","4282","190688","174013","-187","4","0","0","0","0","67","28","7","11"
"PapadopoulosReimplementation","2","0","13479","327456","268755","1716","4","0","0","0","0","71","24","32","4"
"AbaProReimplementation","2","0","3630","115837","101062","-188","4","0","0","0","0","67","16","11","7"
"PapadopoulosReimplementation","2","0","46895","1287695","1111696","1740","4","0","0","0","0","70","51","47","6"
"AbaProReimplementation","2","0","2859","58662","46613","-186","4","0","0","0","0","68","6","25","4"
"PapadopoulosReimplementation","2","0","56846","1672693","1504731","1722","4","0","0","0","0","65","52","48","9"
"AbaProReimplementation","2","0","3734","100174","85070","-183","4","0","0","0","0","63","15","14","6"
"PapadopoulosReimplementation","2","0","37044","1111763","1018184","1694","4","0","0","0","0","58","41","37","11"
"AbaProReimplementation","2","0","2469","64739","55325","-181","4","0","0","0","0","60","10","13","6"
"PapadopoulosReimplementation","2","0","25417","670999","603204","1666","4","0","0","0","0","59","37","29","9"
"AbaProReimplementation","2","0","2961","37974","26017","-184","4","0","0","0","0","58","4","48","2"
"PapadopoulosReimplementation","2","0","48641","1381661","1262823","1664","4","0","0","0","0","61","44","42","10"
"AbaProReimplementation","2","0","2338","28994","19609","-181","4","0","0","0","0","60","3","45","2"
"PapadopoulosReimplementation","2","0","3588","71902","58880","1634","4","0","0","0","0","59","5","36","4"
"AbaProReimplementation","2","0","3297","75929","62471","-180","4","0","0","0","0","54","14","16","4"
"PapadopoulosReimplementation","2","0","19029","564397","520218","1654","4","0","0","0","0","54","24","32","12"
"AbaProReimplementation","2","0","6609","138489","112497","-179","4","0","0","0","0","62","17","22","4"
"PapadopoulosReimplementation","2","0","10315","257626","228965","1628","4","0","0","0","0","60","15","30","8"
"AbaProReimplementation","2","0","15750","298402","234194","-180","4","0","0","0","0","59","27","38","3"
"PapadopoulosReimplementation","2","0","19828","528239","476572","1666","4","0","0","0","0","57","29","29","9"
"AbaProReimplementation","2","0","5338","145235","124683","-180","4","0","0","0","0","61","23","13","6"
"PapadopoulosReimplementation","2","0","3491","78818","67550","1636","4","0","0","0","0","49","11","18","6"
"AbaProReimplementation","2","0","5174","183308","162568","-181","4","0","0","0","0","62","28","10","8"
"PapadopoulosReimplementation","2","0","13890","369099","332450","1626","4","0","0","0","0","58","18","33","9"
"AbaProReimplementation","2","0","5499","157329","134600","-181","4","0","0","0","0","58","27","13","6"
"PapadopoulosReimplementation","2","0","9850","244576","214936","1662","4","0","0","0","0","52","18","30","7"
"AbaProReimplementation","2","0","6486","121081","93149","-183","4","0","0","0","0","58","15","29","3"
"PapadopoulosReimplementation","2","0","21763","579503","521340","1658","4","0","0","0","0","57","27","35","9"
"AbaProReimplementation","2","0","7455","169963","138950","-185","4","0","0","0","0","51","20","28","4"
"PapadopoulosReimplementation","2","0","36334","1129419","1033925","1712","4","0","0","0","0","53","42","41","11"
"AbaProReimplementation","2","0","5483","91533","69742","-185","4","0","0","0","0","54","10","35","3"
"PapadopoulosReimplementation","2","0","43232","1207400","1103709","1674","4","0","0","0","0","60","34","48","10"
"AbaProReimplementation","2","0","6457","152004","125973","-186","4","0","0","0","0","49","20","24","5"
"PapadopoulosReimplementation","2","0","31910","887919","809022","1648","4","0","0","0","0","64","35","34","10"
"AbaProReimplementation","2","0","3236","62544","49453","-188","4","0","0","0","0","48","9","26","3"
"PapadopoulosReimplementation","2","0","23713","591313","522850","1688","4","0","0","0","0","63","34","30","7"
"AbaProReimplementation","2","0","1431","34720","29090","-188","4","0","0","0","0","51","4","23","5"
"PapadopoulosReimplementation","2","0","25014","648651","582868","1674","4","0","0","0","0","69","26","35","9"
"AbaProReimplementation","2","0","4616","109369","90389","-187","4","0","0","0","0","50","13","27","4"
"PapadopoulosReimplementation","2","0","22186","685342","639983","1666","4","0","0","0","0","65","13","50","14"
"AbaProReimplementation","2","0","3354","88420","74946","-187","4","0","0","0","0","45","13","20","5"
"PapadopoulosReimplementation","2","0","43886","1428929","1343948","1650","4","0","0","0","0","75","18","59","16"
"AbaProReimplementation","2","0","4182","129094","111340","-185","4","0","0","0","0","47","19","18","6"
"PapadopoulosReimplementation","2","0","23778","628623","567616","1622","4","0","0","0","0","75","13","58","9"
"AbaProReimplementation","2","0","5617","163198","138795","-185","4","0","0","0","0","47","25","19","5"
"PapadopoulosReimplementation","2","0","9660","240730","211724","1608","4","0","0","0","0","64","10","42","7"
"AbaProReimplementation","2","0","3671","174661","158976","-184","4","0","0","0","0","44","36","8","11"
"PapadopoulosReimplementation","2","0","6577","145980","125443","1592","4","0","0","0","0","80","5","42","6"
"AbaProReimplementation","2","0","1697","66303","58819","-185","4","0","0","0","0","42","14","10","8"
"PapadopoulosReimplementation","2","0","12621","303265","264996","1626","4","0","0","0","0","70","11","47","7"
"AbaProReimplementation","2","0","1673","47467","40015","-186","4","0","0","0","0","42","9","17","5"
"PapadopoulosReimplementation","2","0","12919","359994","323739","1634","4","0","0","0","0","66","11","47","9"
"AbaProReimplementation","2","0","1032","37543","33128","-185","4","0","0","0","0","40","8","12","8"
"PapadopoulosReimplementation","2","0","9291","246877","219419","1620","4","0","0","0","0","68","10","37","8"
"AbaProReimplementation","2","0","4001","103711","86061","-184","4","0","0","0","0","48","10","32","5"
"PapadopoulosReimplementation","2","0","11659","317926","281221","1658","4","0","0","0","0","64","14","38","7"
"AbaProReimplementation","2","0","9326","285970","245521","-183","4","0","0","0","0","48","29","27","6"
"PapadopoulosReimplementation","2","0","11553","381250","353867","1686","4","0","0","0","0","63","21","19","13"
"AbaProReimplementation","2","0","6068","204535","175202","-187","4","0","0","0","0","52","27","19","6"
"PapadopoulosReimplementation","2","0","11220","393275","370671","1558","4","0","0","0","0","67","10","30","16"
"AbaProReimplementation","2","0","5963","193712","166024","-188","4","0","0","0","0","51","29","17","6"
"PapadopoulosReimplementation","2","0","8761","207112","181556","1558","4","0","0","0","0","59","9","43","7"
"AbaProReimplementation","2","1","1314","29142","22896","-184","4","0","0","0","0","52","5","20","3"
"PapadopoulosReimplementation","2","1","14131","382603","341435","848","4","0","0","0","0","66","16","36","8"
"AbaProReimplementation","2","1","2056","54149","43705","-98","4","0","0","0","0","53","9","20","4"
"PapadopoulosReimplementation","2","1","4562","118962","103011","828","4","0","0","0","0","56","6","39","6"
"AbaProReimplementation","2","1","5142","198746","174009","-94","4","0","0","0","0","51","40","10","7"
"PapadopoulosReimplementation","2","1","19752","536236","470562","846","4","0","0","0","0","62","28","36","7"
"AbaProReimplementation","2","1","12838","376047","314124","-94","4","0","0","0","0","56","46","22","5"
"PapadopoulosReimplementation","2","1","7944","203535","176348","856","4","0","0","0","0","59","17","24","6"
"AbaProReimplementation","2","1","13612","359275","297217","-95","4","0","0","0","0","57","43","24","4"
"PapadopoulosReimplementation","2","1","8687","256038","233626","876","4","0","0","0","0","67","13","24","10"
"AbaProReimplementation","2","1","5285","123859","99196","-95","4","0","0","0","0","68","13","25","4"
"PapadopoulosReimplementation","2","1","8928","232541","202772","888","4","0","0","0","0","65","16","26","7"
"AbaProReimplementation","2","1","3762","99761","83772","-96","4","0","0","0","0","65","16","14","5"
"PapadopoulosReimplementation","2","1","22243","504107","422895","886","4","0","0","0","0","64","29","41","5"
"AbaProReimplementation","2","1","13745","358969","294342","-94","4","0","0","0","0","59","43","24","4"
"PapadopoulosReimplementation","2","1","15467","385396","328428","866","4","0","0","0","0","67","20","40","5"
"AbaProReimplementation","2","1","4245","98395","79821","-95","4","0","0","0","0","54","16","19","4"
"PapadopoulosReimplementation","2","1","8515","189010","153587","916","4","0","0","0","0","57","21","27","4"
"AbaProReimplementation","2","1","16634","504046","427438","-92","4","0","0","0","0","51","48","29","5"
"PapadopoulosReimplementation","2","1","4556","117789","99631","874","4","0","0","0","0","60","9","30","5"
"AbaProReimplementation","2","1","3877","143029","124270","-94","4","0","0","0","0","52","32","10","7"
"PapadopoulosReimplementation","2","1","8644","283489","254018","960","4","0","0","0","0","54","38","13","9"
"AbaProReimplementation","2","1","2736","69218","54946","-94","4","0","0","0","0","54","9","26","4"
"PapadopoulosReimplementation","2","1","4419","110057","91612","874","4","0","0","0","0","56","12","26","5"
"AbaProReimplementation","2","2","4028","130356","112585","-93","4","0","0","0","0","57","26","10","6"
"PapadopoulosReimplementation","2","2","1988","44520","34363","202","4","0","0","0","0","63","4","32","3"
"AbaProReimplementation","2","2","6887","269951","239649","0","4","0","0","0","0","51","55","9","8"
"PapadopoulosReimplementation","3","2","2770","69542","55098","246","4","0","0","0","0","66","6","31","3"
"AbaProReimplementation","3","2","7738","233313","196382","-94","4","0","0","0","0","51","34","19","5"
"PapadopoulosReimplementation","3","2","12666","437125","392613","940","4","0","0","0","0","71","17","35","9"
"AbaProReimplementation","3","2","3226","135203","120706","-89","4","0","0","0","0","52","24","10","9"
"PapadopoulosReimplementation","3","2","16495","566498","506175","950","4","0","0","0","0","63","27","33","8"
"AbaProReimplementation","3","2","4985","177941","154070","-96","4","0","0","0","0","52","31","13","6"
"PapadopoulosReimplementation","3","2","13997","488792","442159","936","4","0","0","0","0","62","22","32","9"
"AbaProReimplementation","3","2","3486","120066","104767","-97","4","0","0","0","0","53","14","18","7"
"PapadopoulosReimplementation","3","2","15529","633224","591620","962","4","0","0","0","0","65","12","50","14"
"AbaProReimplementation","3","2","7511","227996","193540","-95","4","0","0","0","0","50","32","19","5"
"PapadopoulosReimplementation","3","2","11644","397137","363045","936","4","0","0","0","0","62","19","27","11"
"AbaProReimplementation","3","2","4317","149822","130348","-92","4","0","0","0","0","45","28","13","7"
"PapadopoulosReimplementation","3","2","1493","35060","28381","964","4","0","0","0","0","54","2","42","4"
"AbaProReimplementation","3","2","4491","172403","152387","-87","4","0","0","0","0","45","24","16","8"
"PapadopoulosReimplementation","3","2","7604","231632","205848","902","4","0","0","0","0","56","10","41","8"
"AbaProReimplementation","3","2","2826","113407","99201","-97","4","0","0","0","0","42","24","12","7"
"PapadopoulosReimplementation","3","2","7225","169235","133980","886","4","0","0","0","0","54","17","35","3"
"AbaProReimplementation","3","2","3120","128760","113089","-95","4","0","0","0","0","49","24","11","7"
"PapadopoulosReimplementation","3","2","12109","433294","395410","914","4","0","0","0","0","57","23","26","10"
"AbaProReimplementation","3","2","1980","47544","37719","-91","4","0","0","0","0","52","8","22","4"
"PapadopoulosReimplementation","3","2","14162","490794","442048","916","4","0","0","0","0","56","22","37","9"
"AbaProReimplementation","3","2","5545","169991","143723","-87","4","0","0","0","0","50","29","16","5"
"PapadopoulosReimplementation","3","2","21134","678122","608025","926","4","0","0","0","0","59","34","33","8"
"AbaProReimplementation","3","2","2186","56251","45781","-87","4","0","0","0","0","41","12","18","4"
"PapadopoulosReimplementation","3","2","12739","398481","358614","886","4","0","0","0","0","54","18","39","9"
"AbaProReimplementation","3","2","5485","182844","156188","-86","4","0","0","0","0","37","32","20","6"
"PapadopoulosReimplementation","3","2","9082","354081","333566","908","4","0","0","0","0","55","13","25","16"
"AbaProReimplementation","3","2","3955","137802","118674","-86","4","0","0","0","0","39","25","18","6"
"PapadopoulosReimplementation","3","2","15726","574595","540300","882","4","0","0","0","0","61","16","33","16"
"AbaProReimplementation","3","2","6861","217002","183695","-84","4","0","0","0","0","42","26","28","5"
"PapadopoulosReimplementation","3","2","5483","157120","140910","888","4","0","0","0","0","60","5","44","8"
"AbaProReimplementation","3","2","5745","207177","178709","-86","4","0","0","0","0","44","37","16","6"
"PapadopoulosReimplementation","3","2","11589","331139","291121","940","4","0","0","0","0","60","41","14","7"
"AbaProReimplementation","3","3","1495","37907","29994","-88","4","0","0","0","0","49","7","20","3"
"PapadopoulosReimplementation","3","3","9712","393440","369755","138","4","0","0","0","0","61","8","46","15"
"AbaProReimplementation","3","3","2681","129811","115861","5","4","0","0","0","0","49","27","9","9"
"PapadopoulosReimplementation","3","3","11908","487430","459583","126","4","0","0","0","0","61","11","37","16"
"AbaProReimplementation","3","3","2662","104003","90426","6","4","0","0","0","0","57","17","12","7"
"PapadopoulosReimplementation","3","3","29528","1114627","1031829","154","4","0","0","0","0","60","32","41","12"
"AbaProReimplementation","3","3","3842","136223","115932","6","4","0","0","0","0","41","27","17","6"
"PapadopoulosReimplementation","3","3","8985","363556","340504","88","4","0","0","0","0","54","10","37","15"
"AbaProReimplementation","3","3","1960","83707","72044","6","4","0","0","0","0","34","28","10","6"
"PapadopoulosReimplementation","3","3","32251","1603283","1550791","328","4","0","0","0","0","52","23","41","30"
"AbaProReimplementation","3","3","2057","81358","69749","6","4","0","0","0","0","36","19","15","6"
"PapadopoulosReimplementation","3","3","35861","1739026","1683072","336","4","0","0","0","0","50","25","43","30"
"AbaProReimplementation","3","3","1246","58664","51809","6","4","0","0","0","0","33","15","12","8"
"PapadopoulosReimplementation","3","3","14912","647256","617422","248","4","0","0","0","0","50","18","31","21"
"AbaProReimplementation","3","3","2266","91482","78571","7","4","0","0","0","0","32","19","19","6"
"PapadopoulosReimplementation","3","3","7387","266485","246328","352","4","0","0","0","0","44","16","25","12"
"AbaProReimplementation","3","3","1643","66143","56636","6","4","0","0","0","0","30","20","14","6"
"PapadopoulosReimplementation","3","3","19633","824213","786585","352","4","0","0","0","0","42","27","31","21"
"AbaProReimplementation","3","3","4012","141190","119527","7","4","0","0","0","0","33","29","21","5"
"PapadopoulosReimplementation","3","3","6249","198007","177005","386","4","0","0","0","0","49","14","28","8"
"AbaProReimplementation","3","3","2352","101420","87896","6","4","0","0","0","0","28","27","16","6"
"PapadopoulosReimplementation","3","3","9572","367414","345846","372","4","0","0","0","0","46","11","39","16"
"AbaProReimplementation","3","3","645","25132","21408","5","4","0","0","0","0","26","7","17","6"
"PapadopoulosReimplementation","3","3","6838","148204","121363","404","4","0","0","0","0","44","22","25","4"
"AbaProReimplementation","3","3","732","31547","27494","5","4","0","0","0","0","28","10","12","7"
"PapadopoulosReimplementation","3","3","10126","278785","246212","370","4","0","0","0","0","47","36","18","7"
"AbaProReimplementation","3","3","1125","46442","39252","7","4","0","0","0","0","39","11","14","5"
"PapadopoulosReimplementation","3","3","25683","773473","702719","322","4","0","0","0","0","54","44","28","10"
"AbaProReimplementation","3","4","717","21316","17074","5","4","0","0","0","0","46","5","15","4"
"PapadopoulosReimplementation","3","4","14553","609222","581849","-448","4","0","0","0","0","53","30","16","22"
"AbaProReimplementation","3","4","534","18851","15101","100","4","0","0","0","0","46","4","17","4"
"PapadopoulosReimplementation","3","4","14774","428959","380226","-428","4","0","0","0","0","49","47","20","8"
"AbaProReimplementation","3","4","1135","39035","32072","101","4","0","0","0","0","48","6","22","4"
"PapadopoulosReimplementation","3","4","14314","651496","628854","-498","4","0","0","0","0","49","24","17","29"
"AbaProReimplementation","3","4","796","21761","17132","102","4","0","0","0","0","48","4","19","3"
"PapadopoulosReimplementation","3","4","20815","962079","929870","-536","4","0","0","0","0","51","29","20","30"
"AbaProReimplementation","3","4","698","22401","18346","106","4","0","0","0","0","44","4","17","4"
"PapadopoulosReimplementation","3","4","12930","319223","274901","-516","4","0","0","0","0","48","37","23","6"
"AbaProReimplementation","3","4","1168","48739","41948","106","4","0","0","0","0","40","13","11","6"
"PapadopoulosReimplementation","3","4","29001","1069216","1001330","-770","4","0","0","0","0","51","29","44","15"
"AbaProReimplementation","3","4","2430","86321","71614","109","4","0","0","0","0","41","18","17","5"
"PapadopoulosReimplementation","3","4","39632","1390332","1297114","-796","4","0","0","0","0","52","36","47","14"
"AbaProReimplementation","3","4","4113","130185","104648","109","4","0","0","0","0","44","23","23","4"
"PapadopoulosReimplementation","3","4","37050","1259664","1166853","-794","4","0","0","0","0","55","34","47","12"
"AbaProReimplementation","3","4","3466","95484","73906","109","4","0","0","0","0","42","17","27","3"
"PapadopoulosReimplementation","3","4","34731","1231594","1148021","-780","4","0","0","0","0","55","34","43","14"
"AbaProReimplementation","3","4","3766","121214","98260","108","4","0","0","0","0","42","22","22","4"
"PapadopoulosReimplementation","3","4","8111","227707","205804","-786","4","0","0","0","0","52","21","18","9"
"AbaProReimplementation","3","4","3271","114743","96268","109","4","0","0","0","0","47","16","23","5"
"PapadopoulosReimplementation","3","4","10823","282276","252035","-750","4","0","0","0","0","48","32","18","8"
"AbaProReimplementation","3","4","3257","158519","142899","108","4","0","0","0","0","48","22","13","9"
"PapadopoulosReimplementation","3","4","19580","672131","628367","-814","4","0","0","0","0","52","26","31","14"
"AbaProReimplementation","3","4","1214","40904","34619","103","4","0","0","0","0","49","6","17","5"
"PapadopoulosReimplementation","3","4","15843","383176","335425","-782","4","0","0","0","0","59","43","17","7"
"AbaProReimplementation","3","4","1081","32975","27340","103","4","0","0","0","0","54","5","17","5"
"PapadopoulosReimplementation","3","4","14137","407475","370987","-848","4","0","0","0","0","57","31","19","10"
"AbaProReimplementation","3","4","1014","32944","27793","103","4","0","0","0","0","49","5","19","5"
"PapadopoulosReimplementation","3","4","6639","254182","241740","-860","4","0","0","0","0","60","12","15","20"
"AbaProReimplementation","3","4","1628","54379","45312","106","4","0","0","0","0","52","7","22","5"
"PapadopoulosReimplementation","3","4","10284","407815","386532","-870","4","0","0","0","0","54","16","23","18"
"AbaProReimplementation","3","4","1388","50470","42813","106","4","0","0","0","0","54","6","20","5"
"PapadopoulosReimplementation","3","4","9892","287734","256619","-822","4","0","0","0","0","55","50","10","9"
"AbaProReimplementation","3","4","1737","66475","56445","109","4","0","0","0","0","56","8","20","5"
"PapadopoulosReimplementation","3","4","15182","508523","467963","-862","4","0","0","0","0","57","36","18","12"
"AbaProReimplementation","3","4","1368","56896","49844","108","4","0","0","0","0","52","7","15","7"
"PapadopoulosReimplementation","3","4","10022","390929","372004","-898","4","0","0","0","0","60","20","14","21"
"AbaProReimplementation","3","4","1061","38833","32416","109","4","0","0","0","0","49","8","15","5"
"PapadopoulosReimplementation","3","4","7799","258724","236434","-834","4","0","0","0","0","51","39","10","11"
"AbaProReimplementation","3","4","1233","49230","41952","109","4","0","0","0","0","51","8","16","6"
"PapadopoulosReimplementation","3","4","7399","201908","177901","-874","4","0","0","0","0","51","29","15","7"
"AbaProReimplementation","3","4","873","26178","21133","109","4","0","0","0","0","52","5","16","4"
"PapadopoulosReimplementation","3","4","15087","383220","335768","-882","4","0","0","0","0","58","50","15","7"
"AbaProReimplementation","3","5","694","18957","14511","108","4","0","0","0","0","51","3","22","3"
"PapadopoulosReimplementation","3","5","9892","319280","293669","-1620","4","0","0","0","0","61","14","27","11"
"AbaProReimplementation","3","5","1516","60977","52442","201","4","0","0","0","0","48","9","17","6"
"PapadopoulosReimplementation","3","5","5348","143265","127285","-1580","4","0","0","0","0","63","10","23","8"
"AbaProReimplementation","3","5","3310","143062","124820","200","4","0","0","0","0","47","21","17","7"
"PapadopoulosReimplementation","3","5","17197","499477","452065","-1602","4","0","0","0","0","65","22","30","9"
"AbaProReimplementation","3","5","3526","150773","130022","200","4","0","0","0","0","41","26","18","6"
"PapadopoulosReimplementation","3","5","22380","753887","694290","-1608","4","0","0","0","0","60","30","31","12"
"AbaProReimplementation","3","5","1586","69758","60772","201","4","0","0","0","0","53","10","14","7"
"PapadopoulosReimplementation","3","5","3749","107966","95129","-1552","4","0","0","0","0","50","17","13","7"
"AbaProReimplementation","3","5","1872","69245","58725","200","4","0","0","0","0","57","8","20","5"
"PapadopoulosReimplementation","3","5","11630","401603","362295","-1518","4","0","0","0","0","49","22","35","9"
"AbaProReimplementation","3","5","2926","174777","155784","199","4","0","0","0","0","54","20","16","8"
"PapadopoulosReimplementation","3","5","17934","639412","568714","-1522","4","0","0","0","0","54","33","38","8"
"AbaProReimplementation","3","5","2577","116627","100742","199","4","0","0","0","0","61","12","19","6"
"PapadopoulosReimplementation","3","5","15679","494455","438457","-1568","4","0","0","0","0","51","32","32","8"
"AbaProReimplementation","3","5","1620","66754","56250","198","4","0","0","0","0","49","11","16","5"
"PapadopoulosReimplementation","3","5","9682","347417","315495","-1584","4","0","0","0","0","42","23","30","10"
"AbaProReimplementation","3","5","2663","124772","108525","197","4","0","0","0","0","47","28","10","7"
"PapadopoulosReimplementation","3","5","3811","118448","104223","-1608","4","0","0","0","0","41","16","19","7"
"AbaProReimplementation","3","5","5383","207310","173550","191","4","0","0","0","0","51","28","22","5"
"PapadopoulosReimplementation","3","5","879","26164","22201","-1620","4","0","0","0","0","38","5","19","5"
"AbaProReimplementation","3","5","3850","120168","93891","191","4","0","0","0","0","49","20","25","3"
"PapadopoulosReimplementation","3","5","2990","93464","81006","-1592","4","0","0","0","0","36","19","17","6"
"AbaProReimplementation","3","5","2082","45842","32377","191","4","0","0","0","0","55","8","27","2"
"PapadopoulosReimplementation","3","5","1942","66708","58485","-1594","4","0","0","0","0","31","18","13","7"
"AbaProReimplementation","3","5","4495","128473","96562","192","4","0","0","0","0","53","22","25","3"
"PapadopoulosReimplementation","3","5","2642","80760","69212","-1582","4","0","0","0","0","36","17","17","6"
"AbaProReimplementation","3","5","8167","210492","151785","194","4","0","0","0","0","57","23","43","2"
"PapadopoulosReimplementation","3","5","1172","32832","27327","-1586","4","0","0","0","0","33","7","22","5"
"AbaProReimplementation","3","5","1247","29973","20841","192","4","0","0","0","0","57","3","39","2"
"PapadopoulosReimplementation","3","5","2319","66264","55417","-1580","4","0","0","0","0","37","14","19","5"
"AbaProReimplementation","3","5","4776","124268","92035","192","4","0","0","0","0","55","17","32","2"
"PapadopoulosReimplementation","3","5","2265","61708","51482","-1586","4","0","0","0","0","33","11","25","5"
"AbaProReimplementation","3","5","3521","122811","99233","193","4","0","0","0","0","56","23","16","4"
"PapadopoulosReimplementation","3","5","1968","58107","49796","-1610","4","0","0","0","0","40","6","28","6"
