"player","score of AbaProReimplementation","score of PapadopoulosReimplementation","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"AbaProReimplementation","4","4","3082","77139","60657","-8","4","0","0","0","0","47","10","31","3"
"PapadopoulosReimplementation","4","4","4140","122062","95847","188","4","0","0","0","0","38","21","30","3"
"AbaProReimplementation","4","4","5891","179111","145946","-8","4","0","0","0","0","49","20","31","4"
"PapadopoulosReimplementation","4","4","1546","45804","36523","152","4","0","0","0","0","39","9","23","4"
"AbaProReimplementation","4","4","4301","87184","64120","-8","4","0","0","0","0","50","11","39","2"
"PapadopoulosReimplementation","4","4","4116","119787","92697","216","4","0","0","0","0","34","26","29","3"
"AbaProReimplementation","4","4","3108","105104","87680","-9","4","0","0","0","0","45","10","34","5"
"PapadopoulosReimplementation","4","4","1665","50446","39915","210","4","0","0","0","0","32","15","19","3"
"AbaProReimplementation","4","4","459","10233","7357","-8","4","0","0","0","0","44","1","32","2"
"PapadopoulosReimplementation","4","4","1952","70652","56165","210","4","0","0","0","0","30","19","23","4"
"AbaProReimplementation","4","4","623","23142","18627","-4","4","0","0","0","0","38","6","16","4"
"PapadopoulosReimplementation","4","4","591","19709","14991","160","4","0","0","0","0","34","5","23","3"
"AbaProReimplementation","4","4","489","13596","10401","-5","4","0","0","0","0","38","2","32","3"
"PapadopoulosReimplementation","4","4","2132","74308","59669","210","4","0","0","0","0","30","18","25","4"
"AbaProReimplementation","4","4","2362","80273","65569","-4","4","0","0","0","0","37","13","29","4"
"PapadopoulosReimplementation","4","4","2255","73247","56854","216","4","0","0","0","0","28","22","24","3"
"AbaProReimplementation","4","4","2269","75488","60588","-4","4","0","0","0","0","35","14","28","4"
"PapadopoulosReimplementation","4","4","1115","37932","30065","210","4","0","0","0","0","29","11","22","4"
"AbaProReimplementation","4","4","634","31546","27152","-3","4","0","0","0","0","35","14","7","7"
"PapadopoulosReimplementation","4","4","733","24220","19247","154","4","0","0","0","0","35","6","20","4"
"AbaProReimplementation","4","4","530","15425","11995","-4","4","0","0","0","0","35","3","25","3"
"PapadopoulosReimplementation","4","4","1940","67825","54269","210","4","0","0","0","0","29","18","24","4"
"AbaProReimplementation","4","4","1987","68834","56634","-4","4","0","0","0","0","35","11","28","4"
"PapadopoulosReimplementation","4","4","810","27843","22095","216","4","0","0","0","0","27","10","18","4"
"AbaProReimplementation","4","4","317","12927","10777","-3","4","0","0","0","0","33","5","10","5"
"PapadopoulosReimplementation","4","4","1085","36028","28272","160","4","0","0","0","0","33","9","22","3"
"AbaProReimplementation","4","4","1590","55913","46095","-4","4","0","0","0","0","33","10","26","4"
"PapadopoulosReimplementation","4","4","2827","93769","74901","210","4","0","0","0","0","28","25","25","4"
"AbaProReimplementation","4","4","1474","50023","40449","-3","4","0","0","0","0","40","9","23","4"
"PapadopoulosReimplementation","4","4","1697","61041","49523","182","4","0","0","0","0","32","13","25","4"
"AbaProReimplementation","4","4","490","13964","10572","-4","4","0","0","0","0","41","3","25","3"
"PapadopoulosReimplementation","4","4","2631","90383","73147","174","4","0","0","0","0","33","17","28","4"
"AbaProReimplementation","4","4","1852","67832","56182","-3","4","0","0","0","0","36","10","29","5"
"PapadopoulosReimplementation","4","4","3013","104635","84782","180","4","0","0","0","0","32","20","29","4"
"AbaProReimplementation","4","4","762","35857","30871","-2","4","0","0","0","0","34","15","8","6"
"PapadopoulosReimplementation","4","4","2789","92000","72919","142","4","0","0","0","0","36","21","23","3"
"AbaProReimplementation","4","4","979","32042","25315","-2","4","0","0","0","0","39","6","25","3"
"PapadopoulosReimplementation","4","4","771","26448","21256","152","4","0","0","0","0","32","6","24","4"
"AbaProReimplementation","4","4","238","7375","5643","-4","4","0","0","0","0","34","2","23","3"
"PapadopoulosReimplementation","4","4","2018","67532","54059","138","4","0","0","0","0","32","20","19","4"
"AbaProReimplementation","4","4","1867","81466","68945","-2","4","0","0","0","0","33","14","25","5"
"PapadopoulosReimplementation","4","4","1882","55387","42482","128","4","0","0","0","0","30","14","27","3"
"AbaProReimplementation","4","4","650","22300","17277","-2","4","0","0","0","0","33","6","21","3"
"PapadopoulosReimplementation","4","4","704","19395","14472","110","4","0","0","0","0","30","5","27","3"
"AbaProReimplementation","4","4","861","34665","28655","-3","4","0","0","0","0","35","6","23","4"
"PapadopoulosReimplementation","4","4","1028","29773","23299","102","4","0","0","0","0","31","7","25","3"
"AbaProReimplementation","4","4","766","25255","19575","-2","4","0","0","0","0","33","7","20","3"
"PapadopoulosReimplementation","4","4","2629","82902","66619","108","4","0","0","0","0","34","16","27","4"
"AbaProReimplementation","4","4","1722","75847","61559","-1","4","0","0","0","0","35","20","18","4"
"PapadopoulosReimplementation","4","4","1147","34793","27096","66","4","0","0","0","0","34","8","24","3"
"AbaProReimplementation","4","4","1061","42743","34701","-2","4","0","0","0","0","32","9","25","4"
"PapadopoulosReimplementation","4","4","1614","50927","39925","124","4","0","0","0","0","28","15","24","3"
"AbaProReimplementation","4","4","678","35497","29991","-1","4","0","0","0","0","28","14","12","5"
"PapadopoulosReimplementation","4","4","1005","33148","26163","96","4","0","0","0","0","33","8","23","3"
"AbaProReimplementation","4","4","625","25808","21631","-3","4","0","0","0","0","31","7","16","5"
"PapadopoulosReimplementation","4","4","1988","67054","54878","132","4","0","0","0","0","30","16","24","4"
"AbaProReimplementation","4","4","708","26930","21701","-2","4","0","0","0","0","37","8","15","4"
"PapadopoulosReimplementation","4","4","697","20470","15812","94","4","0","0","0","0","35","5","24","3"
"AbaProReimplementation","4","4","1318","60357","50097","0","4","0","0","0","0","38","19","12","5"
"PapadopoulosReimplementation","4","5","1823","47812","35645","42","4","0","0","0","0","46","13","17","3"
"AbaProReimplementation","4","5","602","27724","22612","-93","4","0","0","0","0","31","9","16","4"
"PapadopoulosReimplementation","4","5","2584","85598","70663","784","4","0","0","0","0","41","11","29","4"
"AbaProReimplementation","4","5","425","16520","12894","-93","4","0","0","0","0","30","5","20","3"
"PapadopoulosReimplementation","4","5","1822","54793","44465","774","4","0","0","0","0","39","8","28","4"
"AbaProReimplementation","4","5","724","24456","18892","-94","4","0","0","0","0","33","5","30","3"
"PapadopoulosReimplementation","4","5","6156","205459","172955","810","4","0","0","0","0","39","23","34","5"
"AbaProReimplementation","4","5","1941","86827","72879","-91","4","0","0","0","0","35","27","13","5"
"PapadopoulosReimplementation","4","5","1542","47894","38919","790","4","0","0","0","0","46","7","25","4"
"AbaProReimplementation","4","5","1093","52620","45173","-92","4","0","0","0","0","37","16","11","6"
"PapadopoulosReimplementation","4","5","3652","114761","93468","820","4","0","0","0","0","43","16","28","4"
"AbaProReimplementation","4","5","815","29438","23971","-93","4","0","0","0","0","34","7","20","4"
"PapadopoulosReimplementation","4","5","4228","138590","115301","822","4","0","0","0","0","42","15","34","5"
"AbaProReimplementation","4","5","2195","86621","68991","-93","4","0","0","0","0","40","20","20","4"
"PapadopoulosReimplementation","4","5","1605","50842","41038","798","4","0","0","0","0","42","9","22","4"
"AbaProReimplementation","4","5","3267","121160","96081","-92","4","0","0","0","0","38","24","25","3"
"PapadopoulosReimplementation","4","5","1369","40099","31619","790","4","0","0","0","0","46","7","22","3"
"AbaProReimplementation","4","5","1229","55117","46668","-95","4","0","0","0","0","38","17","11","6"
"PapadopoulosReimplementation","4","5","5284","202108","174271","838","4","0","0","0","0","40","18","35","6"
"AbaProReimplementation","4","5","745","26624","21137","-94","4","0","0","0","0","29","7","23","4"
"PapadopoulosReimplementation","4","5","2457","80176","62860","864","4","0","0","0","0","40","15","26","3"
"AbaProReimplementation","4","5","550","19987","16109","-96","4","0","0","0","0","29","7","16","4"
"PapadopoulosReimplementation","4","5","3914","138406","115875","856","4","0","0","0","0","36","19","30","5"
"AbaProReimplementation","4","5","477","18288","14662","-95","4","0","0","0","0","26","6","21","4"
"PapadopoulosReimplementation","4","5","2514","86381","69404","882","4","0","0","0","0","35","17","26","4"
"AbaProReimplementation","4","5","623","28673","23297","-95","4","0","0","0","0","28","12","14","4"
"PapadopoulosReimplementation","4","5","1921","67987","54732","834","4","0","0","0","0","37","12","27","4"
"AbaProReimplementation","4","5","331","14202","11664","-95","4","0","0","0","0","28","5","16","4"
"PapadopoulosReimplementation","4","5","2338","83682","68907","846","4","0","0","0","0","34","20","20","4"
"AbaProReimplementation","4","5","164","6082","4674","-96","4","0","0","0","0","27","3","14","3"
"PapadopoulosReimplementation","4","5","4476","168322","143107","800","4","0","0","0","0","38","19","32","5"
"AbaProReimplementation","4","5","844","41053","33883","-92","4","0","0","0","0","29","17","13","5"
"PapadopoulosReimplementation","4","5","1246","44480","37162","756","4","0","0","0","0","45","4","35","5"
"AbaProReimplementation","4","5","1668","83239","69042","-90","4","0","0","0","0","37","27","12","5"
"PapadopoulosReimplementation","4","5","2984","121748","104594","782","4","0","0","0","0","42","15","25","6"
"AbaProReimplementation","4","5","515","22681","18439","-94","4","0","0","0","0","32","8","14","4"
"PapadopoulosReimplementation","4","5","4208","143361","116351","804","4","0","0","0","0","38","25","27","4"
"AbaProReimplementation","4","5","482","18200","14570","-94","4","0","0","0","0","35","6","14","4"
"PapadopoulosReimplementation","4","5","4138","145577","121901","788","4","0","0","0","0","44","27","18","5"
"AbaProReimplementation","4","5","974","45001","37792","-93","4","0","0","0","0","38","15","11","5"
"PapadopoulosReimplementation","4","5","5916","195754","163750","776","4","0","0","0","0","52","22","25","5"
"AbaProReimplementation","4","5","2593","115210","95382","-92","4","0","0","0","0","39","25","18","5"
"PapadopoulosReimplementation","4","5","3371","94900","75793","768","4","0","0","0","0","50","12","29","4"
"AbaProReimplementation","4","5","1260","39817","30635","-93","4","0","0","0","0","38","9","24","3"
"PapadopoulosReimplementation","4","5","1969","66475","54836","772","4","0","0","0","0","47","7","30","4"
"AbaProReimplementation","4","5","824","33894","27494","-93","4","0","0","0","0","34","9","18","4"
"PapadopoulosReimplementation","4","5","2665","78185","63225","750","4","0","0","0","0","48","12","23","4"
"AbaProReimplementation","4","5","749","30462","24934","-92","4","0","0","0","0","36","5","26","4"
"PapadopoulosReimplementation","4","5","8418","278300","230851","822","4","0","0","0","0","46","26","38","4"
"AbaProReimplementation","4","5","2267","107139","91279","-92","4","0","0","0","0","38","19","20","6"
"PapadopoulosReimplementation","4","5","5334","160724","130520","790","4","0","0","0","0","47","19","31","4"
"AbaProReimplementation","4","5","2057","78803","65098","-92","4","0","0","0","0","36","16","22","4"
"PapadopoulosReimplementation","4","5","7225","261567","227207","818","4","0","0","0","0","41","24","32","6"
"AbaProReimplementation","4","5","2387","94417","79040","-91","4","0","0","0","0","35","19","21","5"
"PapadopoulosReimplementation","4","5","4277","134339","110963","818","4","0","0","0","0","44","17","28","4"
"AbaProReimplementation","4","5","2487","105751","90302","-92","4","0","0","0","0","34","21","19","6"
"PapadopoulosReimplementation","4","5","3367","123938","106462","832","4","0","0","0","0","42","15","26","6"
"AbaProReimplementation","4","5","420","13388","10519","-92","4","0","0","0","0","32","4","20","3"
"PapadopoulosReimplementation","4","5","4757","166595","140910","818","4","0","0","0","0","42","19","30","5"
"AbaProReimplementation","4","5","982","37233","30882","-92","4","0","0","0","0","30","9","21","5"
"PapadopoulosReimplementation","4","5","11342","470265","421188","816","4","0","0","0","0","44","30","35","8"
"AbaProReimplementation","4","5","1358","46791","38377","-91","4","0","0","0","0","42","10","18","4"
"PapadopoulosReimplementation","4","5","4179","148147","127469","762","4","0","0","0","0","45","12","36","6"
"AbaProReimplementation","4","5","1424","55909","45547","-90","4","0","0","0","0","34","15","19","4"
"PapadopoulosReimplementation","4","5","4600","159605","136764","764","4","0","0","0","0","47","16","28","6"
"AbaProReimplementation","4","5","1426","55161","45440","-90","4","0","0","0","0","37","14","17","4"
"PapadopoulosReimplementation","4","5","7874","261513","225498","756","4","0","0","0","0","49","19","36","6"
"AbaProReimplementation","4","5","1646","53014","42602","-89","4","0","0","0","0","36","13","20","4"
"PapadopoulosReimplementation","4","5","3715","130915","113847","738","4","0","0","0","0","45","9","36","6"
"AbaProReimplementation","4","5","2805","107737","89086","-89","4","0","0","0","0","32","29","19","5"
"PapadopoulosReimplementation","4","5","6274","216295","188137","750","4","0","0","0","0","47","17","33","6"
"AbaProReimplementation","4","5","632","18571","14539","-91","4","0","0","0","0","34","6","18","3"
"PapadopoulosReimplementation","4","5","9124","364013","329877","732","4","0","0","0","0","45","20","36","9"
"AbaProReimplementation","4","5","1153","44524","37302","-89","4","0","0","0","0","32","17","12","5"
"PapadopoulosReimplementation","4","5","2654","88072","74649","746","4","0","0","0","0","39","12","26","5"
"AbaProReimplementation","4","5","1152","62375","54304","-88","4","0","0","0","0","32","25","8","7"
"PapadopoulosReimplementation","4","5","2720","71099","55010","742","4","0","0","0","0","44","14","24","3"
"AbaProReimplementation","4","5","271","10784","8208","-90","4","0","0","0","0","30","4","16","3"
"PapadopoulosReimplementation","4","5","1556","48088","38937","712","4","0","0","0","0","43","9","21","4"
"AbaProReimplementation","4","5","1120","58027","49050","-89","4","0","0","0","0","33","18","13","5"
"PapadopoulosReimplementation","4","5","2016","63588","51572","750","4","0","0","0","0","41","10","27","4"
"AbaProReimplementation","4","5","730","40609","35662","-90","4","0","0","0","0","30","14","10","7"
"PapadopoulosReimplementation","4","5","3454","110571","91785","754","4","0","0","0","0","48","12","29","5"
"AbaProReimplementation","4","5","1695","75138","63464","-91","4","0","0","0","0","33","24","13","5"
"PapadopoulosReimplementation","4","5","1705","56877","46977","774","4","0","0","0","0","43","11","18","5"
"AbaProReimplementation","4","5","970","51226","44162","-92","4","0","0","0","0","37","20","8","7"
"PapadopoulosReimplementation","4","5","1542","49483","40833","764","4","0","0","0","0","41","7","27","4"
"AbaProReimplementation","4","5","2500","113909","96825","-92","4","0","0","0","0","31","24","21","5"
"PapadopoulosReimplementation","4","5","4055","127650","105340","812","4","0","0","0","0","44","16","30","4"
"AbaProReimplementation","4","5","1373","66676","58226","-94","4","0","0","0","0","30","25","10","7"
"PapadopoulosReimplementation","4","5","8278","278886","235696","840","4","0","0","0","0","49","23","36","5"
"AbaProReimplementation","4","5","575","0","0","0","0","0","0","0","0"
"PapadopoulosReimplementation","4","6","66","1671","1473","786","4","0","0","0","0","44","1","1","19"
