"player","score of player","score of same player","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"player","0","0","3788","41118","33740","0","4","56","1822","432","33161","44","8","18","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","2949","46598","38964","0","4","42","1905","70","73501","51","6","22","7"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","2861","51118","44146","0","4","26","1774","37","114870","62","6","15","9"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","4049","57565","46249","-14","4","37","2855","263","165728","62","4","36","5"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","24091","414554","346830","58","4","472","17088","3265","486347","62","27","38","7"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","2448","43974","37355","-8","4","11","2248","28","520803","65","3","26","9"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","32449","582759","481604","58","4","927","32684","4230","922623","69","29","48","7"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","20004","379917","331366","60","4","200","7361","2787","1178358","71","17","38","8"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","12639","197631","168028","16","4","140","3861","900","1298974","75","17","21","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","46285","580768","449236","64","4","757","33115","2801","1649519","78","29","55","4"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","32544","412532","313775","54","4","418","26303","1952","1884760","77","24","50","4"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","73379","996815","783093","42","4","1363","71942","5745","2377246","76","51","53","5"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","9389","128717","104190","36","4","54","3335","192","2442890","68","10","32","5"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","35550","465375","368611","62","4","698","15525","1288","2660369","77","27","44","4"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","41279","553018","436109","10","4","845","26173","2460","2903568","76","25","59","4"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","63706","930333","782318","6","4","1016","38426","4230","3262855","77","38","48","7"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","38132","507300","411521","-38","4","643","31301","1359","3443896","77","24","50","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","191863","4241327","4011224","-12","4","13446","53053","31279","4321354","80","45","62","25"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","30089","577303","511005","12","4","812","16963","1494","4429954","77","22","37","10"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","28838","510631","448506","22","4","353","12809","911","4522905","71","36","23","9"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","48242","998105","908175","54","4","377","18075","1799","4674630","70","53","23","13"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","22449","327393","266512","-740","4","248","7693","1061","4738092","71","24","34","5"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","36690","564408","480867","-734","4","696","11274","4083","4826954","66","42","28","6"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","16435","203956","161591","-796","4","143","5184","1031","4867692","72","12","46","4"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","25877","409008","349385","-774","4","334","7185","1780","4929837","64","27","32","6"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","23833","416621","364937","-792","4","319","8736","3716","4981426","57","42","20","9"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","57634","988171","864738","-832","4","1925","27891","9146","5095253","73","38","43","9"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","65703","1241213","1126822","-852","4","2511","35747","3537","5206384","61","41","43","15"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","40539","631271","557725","-844","4","476","18566","1943","5266757","68","40","25","10"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","33536","504410","432211","-866","4","419","16354","1214","5318165","60","48","24","8"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","16968","314101","287747","-1560","4","96","5568","1354","5341903","57","26","16","15"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","61475","1223282","1112506","-1550","4","3681","29470","4184","5426340","65","33","49","14"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","62545","1045983","908497","-1584","4","1674","34125","10018","5510219","71","44","42","9"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","25251","385872","336882","-1606","4","394","9113","2401","5541856","63","23","32","8"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","25620","412345","371683","-1644","4","396","9753","1559","5568383","62","27","22","12"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","16928","255691","231845","-1668","4","185","4290","504","5584884","67","14","24","12"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","22461","340887","309446","-1712","4","80","5440","1541","5606768","58","21","24","12"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","40222","635556","577176","-1738","4","567","12209","6291","5641680","63","31","27","13"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","28679","426178","375178","-1766","4","473","9448","5330","5669688","60","26","31","9"
