"player","score of player","score of same player","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"player","0","0","4834","41118","33740","0","4","56","1822","432","33218","44","8","18","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","3700","46594","38960","0","4","42","1906","70","73534","51","6","22","7"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","3416","51118","44146","0","4","26","1774","37","114804","62","6","15","9"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","5042","57565","46249","-14","4","37","2855","263","165486","62","4","36","5"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","29374","414554","346837","58","4","463","17098","3261","485827","62","27","38","7"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","2736","43976","37357","-8","4","11","2246","28","520373","65","3","26","9"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","39730","587657","485868","58","4","1009","32865","4289","926202","69","29","48","7"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","27109","379888","331341","60","4","200","7356","2779","1180588","71","17","38","8"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","17250","197620","168018","16","4","139","3868","905","1300556","75","17","21","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","62152","580939","449225","64","4","758","33228","2816","1651204","78","29","55","4"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","43030","411717","313015","54","4","417","26364","1950","1887152","77","24","50","4"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","71809","995967","782113","42","4","1341","72083","5766","2380008","76","51","53","5"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","8170","128722","104194","36","4","54","3333","192","2445486","68","10","32","5"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","30498","465259","368532","62","4","698","15529","1294","2662401","77","27","44","4"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","34885","554699","437083","10","4","847","26309","2438","2906679","76","25","59","4"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","51458","930132","782090","6","4","1011","38423","4245","3265889","77","38","48","7"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","30252","505064","409950","-38","4","754","30803","1368","3447185","77","24","50","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","154785","4232962","4003433","-12","4","12862","52307","32015","4316958","80","45","62","24"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","33227","580865","513827","12","4","916","16977","1415","4427032","77","22","38","10"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","30480","505693","443959","22","4","337","12640","895","4519261","71","36","22","9"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","54806","998526","908604","54","4","379","18063","1782","4671478","70","53","23","13"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","25185","327324","266441","-740","4","248","7696","1055","4734302","71","24","34","5"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","41983","567590","483694","-734","4","695","11318","4098","4823673","66","42","29","7"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","20374","204135","161769","-796","4","142","5181","1024","4864134","72","12","46","4"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","31930","408710","349102","-774","4","334","7176","1780","4926846","64","27","32","6"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","28867","411381","361285","-792","4","312","8575","3637","4977007","57","42","19","9"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","75404","992907","867985","-832","4","1916","27993","9167","5091909","73","38","43","9"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","88837","1338683","1216916","-852","4","3142","39047","2757","5209848","61","41","46","15"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","45595","632135","558328","-844","4","472","18660","1981","5269813","68","40","25","10"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","28686","505781","433388","-866","4","435","16396","1220","5321522","60","48","24","8"
