"player","score of player","score of same player","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"player","0","0","3126","41175","33797","0","4","56","1803","429","33153","44","8","18","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","2835","46618","38984","0","4","42","1900","70","73432","51","6","22","7"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","2714","51132","44160","0","4","25","1771","37","114688","62","6","15","9"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","3822","57572","46256","-14","4","37","2851","262","165572","62","4","36","5"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","22869","415478","347653","58","4","472","17039","3269","485560","62","27","38","7"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","2312","44110","37491","-8","4","11","2225","24","519990","65","3","26","9"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","30971","595209","493166","58","4","1017","32735","4273","927758","69","29","48","7"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","18869","380042","331493","60","4","200","7323","2785","1182990","71","17","38","8"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","11691","197668","168065","16","4","140","3855","904","1302762","75","17","21","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","41227","584021","451219","64","4","769","33882","2809","1653485","78","29","55","4"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","29367","412473","313713","54","4","419","26303","1944","1887323","77","24","50","4"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","63904","998246","784297","42","4","1339","71700","5743","2378552","76","51","53","5"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","8045","128886","104351","36","4","53","3320","192","2443870","68","10","32","5"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","29901","465572","368818","62","4","694","15392","1287","2660121","77","27","44","4"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","34336","554318","437483","10","4","838","26028","2442","2902852","76","25","59","4"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","49940","932619","784630","6","4","1015","38318","4207","3262596","77","38","48","7"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","29332","506164","410468","-38","4","634","31294","1263","3443331","77","24","50","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","142035","4280126","4050255","-12","4","13301","52533","31385","4321896","80","45","62","25"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","28869","567600","502548","12","4","822","16804","1434","4428287","77","22","37","11"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","26706","508593","446466","22","4","354","12794","915","4519888","71","36","23","9"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","46356","994603","904646","54","4","380","18072","1818","4671723","70","53","23","13"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","21755","333062","272136","-740","4","248","7622","1104","4735262","71","24","34","5"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","34814","567338","483443","-734","4","691","11322","4101","4823789","66","42","29","7"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","14267","202510","160144","-796","4","143","5184","1029","4864305","72","12","46","4"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","23336","409057","349432","-774","4","333","7179","1777","4926758","64","27","32","6"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","21096","416029","364363","-792","4","325","8725","3721","4977465","57","42","20","9"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","51490","959895","839076","-832","4","1866","27749","8529","5088309","73","37","43","9"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","59449","1346628","1226682","-852","4","3230","38672","2150","5207266","61","41","46","16"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","32242","579733","505699","-844","4","459","18791","1877","5265634","68","40","25","9"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","0","1","28029","503169","430988","-866","4","415","16346","1213","5317191","60","48","24","8"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","13526","321028","294859","-1560","4","103","5521","1360","5341016","57","26","16","15"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","50924","1223510","1112534","-1550","4","3661","29608","4191","5425846","65","33","49","14"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","51543","1046770","909392","-1584","4","1682","33983","9990","5509017","71","44","42","9"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","18625","382131","333159","-1606","4","416","9190","2395","5540614","63","23","32","8"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","18245","411617","370953","-1644","4","401","9812","1578","5567202","62","27","22","12"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","12218","255193","231358","-1668","4","185","4300","506","5584066","67","14","24","12"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","16041","340875","309435","-1712","4","80","5438","1538","5605958","58","21","24","12"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","27655","635439","577067","-1738","4","567","12177","6272","5640846","63","31","27","13"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","20463","424057","373100","-1766","4","471","9403","5278","5668784","60","26","31","9"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","12075","257736","226705","-1798","4","203","7684","1166","5685059","57","28","18","10"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","13723","315123","280183","-1792","4","489","6382","968","5704907","56","32","18","10"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","21635","496614","451935","-1838","4","486","8616","3053","5730168","55","36","21","13"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","26989","635469","580460","-1846","4","617","11809","3502","5760301","64","32","25","14"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","19595","426461","388323","-1852","4","351","5594","1180","5782443","67","28","18","12"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","44522","942794","842850","-1870","4","2465","24392","1859","5832879","62","45","34","12"
"same player","0","2","-1","0","0","0","0","0","0","0","0"
"player","0","2","30061","603029","523913","-1872","4","409","17678","1295","5870837","59","58","21","9"
"same player","0","3","-1","0","0","0","0","0","0","0","0"
"player","0","3","27701","632140","566722","-2566","4","727","16050","2895","5900920","59","36","29","12"
"same player","0","3","-1","0","0","0","0","0","0","0","0"
