"player","score of player","score of same player","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"player","0","0","19439","317998","275183","0","4","0","0","0","0","52","23","33","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","24543","547400","499255","0","4","0","0","0","0","59","20","39","10"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","28260","666921","615419","0","4","0","0","0","0","65","18","42","12"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","32726","812638","748280","40","4","0","0","0","0","69","19","47","11"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","16772","327309","283882","72","4","0","0","0","0","60","18","37","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","26277","542442","477962","88","4","0","0","0","0","61","32","31","7"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","9393","140159","104325","-564","4","0","0","0","0","63","17","31","3"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","16713","475529","438444","32","4","0","0","0","0","54","31","21","12"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","5017","131446","116395","16","4","0","0","0","0","54","13","19","8"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","8962","240219","215555","-42","4","0","0","0","0","58","12","32","9"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","23561","641093","577739","-16","4","0","0","0","0","63","25","38","9"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","19866","496678","441362","4","4","0","0","0","0","58","31","29","8"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","46145","1233081","1122025","-20","4","0","0","0","0","64","45","37","10"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","17599","458341","412929","-6","4","0","0","0","0","55","24","33","9"
"same player","1","2","-1","0","0","0","0","0","0","0","0"
"player","2","2","6250","143569","123648","-768","4","0","0","0","0","57","15","21","6"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","11228","400649","372659","-772","4","0","0","0","0","57","39","11","14"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","6644","215077","193461","-708","4","0","0","0","0","50","38","10","9"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","21125","760689","702944","-808","4","0","0","0","0","50","30","37","12"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","12661","435109","396083","-792","4","0","0","0","0","55","17","39","10"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","8975","262275","231971","-802","4","0","0","0","0","50","17","34","7"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","6303","160630","138429","-792","4","0","0","0","0","47","15","29","6"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","15031","379408","326520","-758","4","0","0","0","0","47","29","37","6"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","14080","384272","336264","-740","4","0","0","0","0","48","26","36","7"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","12487","321629","275182","-740","4","0","0","0","0","50","24","36","6"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","17162","491005","434970","-732","4","0","0","0","0","48","31","36","7"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","6979","193649","171517","-752","4","0","0","0","0","54","14","26","8"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","14153","393635","349471","-766","4","0","0","0","0","52","24","34","8"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","3","3","9912","209936","174517","-790","4","0","0","0","0","57","22","26","5"
"same player","3","4","-1","0","0","0","0","0","0","0","0"
"player","4","4","13659","380900","326747","-778","4","0","0","0","0","51","47","21","6"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","4713","156042","132644","-766","4","0","0","0","0","44","19","26","5"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","7945","288338","257145","-800","4","0","0","0","0","45","29","22","8"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","5419","178281","156699","-796","4","0","0","0","0","42","16","30","7"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","7570","255431","223507","-806","4","0","0","0","0","48","20","31","7"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","7658","237759","207337","-792","4","0","0","0","0","39","27","27","7"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","10729","371907","329051","-786","4","0","0","0","0","47","31","27","7"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","6707","234978","208137","-802","4","0","0","0","0","47","22","23","8"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","4450","128803","108819","-806","4","0","0","0","0","41","15","30","5"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","7023","207130","176284","-806","4","0","0","0","0","44","20","33","5"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","6845","204380","174890","-806","4","0","0","0","0","46","23","26","6"
