"player","score of player","score of same player","time spent","nodes visited","leaf nodes","rating of game state","depth","exact cuts","window cuts","windows narrowed","transposition table size","branching factor at depth 1","branching factor at depth 2","branching factor at depth 3","branching factor at depth 4"
"player","0","0","15044","254958","212329","0","4","318","9233","1277","201146","52","23","33","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","16894","353173","305527","0","4","696","11423","2118","474496","59","20","38","8"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","19567","444029","394778","0","4","438","12097","1880","800748","65","17","42","11"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","24614","596488","533823","40","4","360","12958","5201","1195923","69","18","47","11"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","14150","273809","230018","72","4","500","8557","1447","1372962","60","18","37","6"
"same player","0","0","-1","0","0","0","0","0","0","0","0"
"player","0","0","22387","452734","386632","88","4","545","12134","4422","1636377","61","32","31","7"
"same player","0","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","7342","123082","88352","-564","4","25","9114","131","1706359","63","16","31","3"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","15479","437153","398449","32","4","412","4426","2802","1934267","54","31","22","12"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","4161","108414","93878","16","4","142","2624","343","1989921","54","13","18","8"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","6640","162593","138193","-42","4","188","5730","919","2076027","58","12","32","7"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","17425","456012","397294","-16","4","372","11992","3874","2292779","63","24","36","8"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","17021","416447","361110","4","4","304","11011","1896","2481843","58","31","28","8"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","37690","979653","870517","-20","4","634","23848","5888","2871703","64","46","35","10"
"same player","1","1","-1","0","0","0","0","0","0","0","0"
"player","1","1","13917","346376","304012","-6","4","646","9007","1555","3003516","55","23","31","9"
"same player","1","2","-1","0","0","0","0","0","0","0","0"
"player","2","2","5789","132052","111596","-768","4","58","4194","788","3053254","57","16","21","7"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","10588","351270","322246","-772","4","173","5727","955","3167208","57","40","11","15"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","6177","211444","188406","-708","4","493","3600","1108","3224602","50","38","10","11"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","17301","585474","530812","-808","4","1005","11947","4804","3389181","50","29","36","13"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","11714","349163","309928","-792","4","427","7227","1891","3493271","55","17","40","10"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","8514","205722","174850","-802","4","275","5110","1368","3556941","50","17","34","7"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","6601","143104","118819","-792","4","144","4126","358","3602766","47","15","32","6"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","11845","265584","216896","-758","4","561","13316","884","3681708","47","28","34","6"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","13516","321588","271357","-740","4","529","12301","1226","3772105","48","27","36","7"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","10850","256812","210810","-740","4","547","11665","1560","3843046","50","24","36","6"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","16053","389868","334734","-732","4","866","13248","2045","3940647","48","31","35","8"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","7302","171617","149197","-752","4","145","3807","1245","3981849","54","15","26","8"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","2","3","13814","339980","296341","-766","4","365","8159","1451","4060239","52","24","33","8"
"same player","2","3","-1","0","0","0","0","0","0","0","0"
"player","3","3","9614","191439","155915","-790","4","91","7502","1861","4105860","57","22","26","5"
"same player","3","4","-1","0","0","0","0","0","0","0","0"
"player","4","4","13766","359614","306086","-778","4","299","10226","4224","4180545","51","46","21","7"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","5283","156670","133032","-766","4","111","4290","1323","4215529","44","19","26","7"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","9193","285813","253480","-800","4","403","5379","1898","4271693","45","29","23","10"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","5758","159866","137385","-796","4","419","4245","443","4305878","42","16","31","8"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","7050","202444","172341","-806","4","421","6215","1341","4347352","48","20","29","7"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","7645","191737","160821","-792","4","525","7059","1276","4385841","39","27","27","7"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","10489","300124","257644","-786","4","560","8675","2612","4441590","47","31","27","8"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","7046","196369","169892","-802","4","161","5294","1789","4477026","47","22","23","8"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","4469","100364","80450","-806","4","235","4738","578","4497856","41","15","30","5"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","6038","162099","130439","-806","4","457","9702","738","4529540","44","20","33","6"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","6671","161352","134404","-806","4","205","4781","1035","4560639","46","22","25","6"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","3819","93832","80090","-818","4","105","1713","360","4578243","46","15","18","7"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","6427","157608","133198","-782","4","229","3991","628","4606856","47","20","24","6"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","1368","30350","25082","-806","4","48","646","46","4612926","34","9","15","5"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","1699","43115","36331","-790","4","19","874","49","4620892","44","7","18","6"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","899","20171","16105","-778","4","2","420","19","4625406","36","5","18","4"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","4","5","1560","38683","32300","-786","4","5","812","94","4632862","40","8","17","6"
"same player","4","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","1457","28523","21713","-764","4","37","1493","93","4638973","41","8","18","4"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","5202","155061","132771","-40","4","255","4077","1123","4665220","41","18","29","7"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","4594","133997","116596","-34","4","283","2997","1371","4686657","35","23","20","8"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","6226","161394","140297","-50","4","229","3568","935","4713081","38","21","25","8"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","4472","95776","78946","-56","4","181","3811","449","4730621","46","11","29","6"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","5334","148300","130202","-38","4","148","2216","1457","4753684","43","21","18","8"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","3339","89099","75958","-52","4","123","2023","485","4768705","42","15","18","7"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","4609","133419","116025","-58","4","270","3040","873","4788787","35","21","22","8"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","2915","67400","57124","-44","4","93","1571","607","4799835","35","16","17","7"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","855","22913","19598","-66","4","12","588","41","4803759","35","5","17","7"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","2730","85249","74639","-66","4","127","1997","312","4816323","25","21","19","9"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","1724","47738","41331","-62","4","44","1069","345","4823627","29","10","20","8"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","3352","85326","72550","-56","4","150","3026","246","4837168","31","15","26","7"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","3391","86265","75047","-80","4","93","1621","334","4850449","31","17","19","8"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","2026","49203","41626","-68","4","96","1306","194","4858608","30","10","23","7"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","3649","102458","86136","-44","4","257","3562","518","4874531","32","17","28","7"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","1652","48771","42010","-78","4","51","955","329","4881843","33","10","19","7"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","2275","50722","43765","-56","4","104","1067","292","4889401","33","11","18","8"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","2564","70528","60975","-58","4","54","1378","594","4899734","37","14","17","8"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","2788","85641","75388","-72","4","79","1459","484","4911752","36","13","19","9"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","4773","128895","109486","-38","4","492","4734","791","4930083","36","17","29","8"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","7205","208837","184483","-50","4","539","4527","1935","4956147","35","25","25","10"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","10552","280408","246722","-84","4","676","6382","2306","4991432","43","28","26","9"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","8449","258356","233279","-124","4","324","4890","1529","5020531","41","24","24","12"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","9055","260406","238261","-134","4","326","4500","962","5048076","41","23","22","14"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","4516","123067","110278","-124","4","113","1944","451","5062632","44","12","21","10"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","2484","64936","58612","-152","4","46","1148","134","5070194","41","7","19","12"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","4567","119141","106050","-106","4","97","1817","679","5083941","39","18","17","10"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","8742","242229","212539","-92","4","383","6053","1457","5110326","43","38","16","9"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","14938","419788","374890","-100","4","559","9332","2891","5152732","47","34","26","11"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","9806","276880","244034","-100","4","340","6412","2996","5180415","45","29","25","9"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","7855","231030","203274","-102","4","341","5780","2207","5203061","40","32","20","10"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","5363","155898","138218","-104","4","235","3980","843","5218643","40","14","29","10"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","8133","219296","197281","-104","4","389","4347","745","5239045","35","26","22","12"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","9002","231879","203253","-90","4","403","6123","974","5262628","41","24","27","9"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","9010","235398","209012","-124","4","278","5543","820","5285372","44","21","26","10"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","5539","144181","125210","-76","4","393","4913","395","5299627","34","21","25","9"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","1680","40468","35059","-98","4","15","651","42","5304202","29","9","17","7"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","2761","82607","72123","-64","4","156","1543","385","5312604","30","16","20","8"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","5338","151307","134561","-66","4","304","2452","1027","5326258","31","25","20","10"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","7130","180699","156647","-58","4","171","3891","1856","5343934","36","32","19","8"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
"player","5","5","7656","217068","192963","-84","4","261","3865","1924","5363023","40","22","26","10"
"same player","5","5","-1","0","0","0","0","0","0","0","0"
